"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,323.67566,531.7297,8.969503,11.972098,77.66288,112.55578,29.528969,43.30151,57.11913,68.9051,514.96814,98.53257,3459.7751,151.44406,128.21852,0.0,0.0
2.0,53.520214,0.8065751,3.723098,1.3760252,60.541462,198.77321,30.877842,21.408014,45.59695,24.126394,349.03854,50.21622,400.4385,56.775173,11.88655,0.0,0.0
3.0,23.286211,0.031052843,0.7484454,0.1091875,48.83956,254.95041,45.764202,3.4940405,37.557606,10.435147,290.3363,4.9355364,17.598177,9.467608,0.3631163,0.0,0.0
4.0,5.695328,0.074136086,0.090939865,0.0060862447,24.550343,395.9216,40.24474,0.39102057,19.674917,4.038181,440.00735,8.637435,28.163559,5.1424503,0.002526225,0.0,0.0
5.0,15.900646,0.024131266,0.0014840892,1.390859E-4,27.772972,382.61127,45.682228,0.9179582,40.965874,1.4987475,271.79657,30.94224,26.934626,3.7130642,0.0,0.0,0.0
6.0,25.721052,0.12427269,0.0,0.0062551084,20.184862,259.8977,40.549397,0.53332806,35.009914,0.5331132,283.24838,37.516495,15.741813,5.0374146,0.0,0.0,0.0
7.0,43.150955,0.058263868,0.0,0.0017297226,21.76099,210.51402,32.05553,0.22565874,23.917088,0.15082307,241.12405,12.927487,18.72749,5.0448804,0.0,0.0,0.0
8.0,51.95393,0.19447868,0.54707944,0.008423705,25.135813,114.531105,45.38907,0.62751395,15.681293,0.39130935,208.05017,17.421358,9.285412,10.099676,0.0,0.0,0.0
9.0,65.91463,0.15828878,1.4075346,0.028705006,18.750822,103.56875,56.956993,0.44149745,30.72981,1.0171297,190.69699,11.886467,13.222782,14.447275,2.1583071E-5,0.0,0.0
10.0,89.24489,0.085047394,1.5543945,0.03219724,21.288727,73.10885,38.847343,0.15376106,33.834976,0.8121271,295.95197,57.46836,10.801134,8.959411,9.970303E-5,0.0,0.0
11.0,57.54488,0.11001293,5.5452447,0.06918862,14.600052,63.21733,66.636925,0.065769985,21.828773,1.0652721,247.91327,32.16279,6.805373,6.9918776,8.957169E-4,0.0,0.0
12.0,46.47609,0.11022241,3.4653058,0.08822521,21.032066,45.832417,34.14721,0.2857689,23.111792,1.0032593,348.04837,51.52046,15.964215,4.2743545,0.0051947874,0.0,0.0
13.0,46.89265,0.24422674,4.5250726,0.16575365,20.685474,30.943377,39.284893,0.14622572,24.829123,1.039783,347.20096,46.434593,12.662947,7.8310843,0.002081392,0.0,0.0
14.0,55.018387,0.13414863,11.1071205,0.19026703,17.808834,29.146675,51.45819,0.2808198,16.663284,2.011751,363.93616,44.558132,16.17536,4.749221,6.9347385E-4,0.0,0.0
15.0,44.417435,0.10260258,7.440195,0.20619787,24.6709,14.637298,30.397263,0.22154035,29.777693,2.6873224,319.81876,73.59579,63.66405,8.792082,0.011872994,0.0,0.0
16.0,38.618324,0.23096451,5.345208,0.3178279,16.474134,8.76046,32.568665,0.16982996,31.490341,2.2553875,370.12796,55.02703,36.695335,5.406796,0.008345202,0.0,0.0
17.0,37.648113,0.100355946,9.409811,0.24913958,19.642408,7.276461,27.781624,0.22059456,46.35204,2.22438,638.9701,63.77974,29.353899,6.7297006,0.012496308,0.0,0.0
18.0,34.823215,0.1441612,9.299883,0.28693613,15.850713,5.2702875,22.29171,0.113257885,50.598507,1.7272937,426.98074,16.989397,42.140614,2.6091964,0.0018351226,0.0,0.0
19.0,39.633926,0.17526768,5.5357847,0.19794461,11.537412,2.9294872,40.20196,0.18361029,27.658459,1.661452,423.3845,41.539635,34.92009,4.4454074,0.0013264227,0.0,0.0
20.0,14.818132,0.2524809,7.593502,0.14498343,14.491394,1.7024932,20.642193,0.06086361,30.152431,2.0912766,605.72943,24.905844,77.25215,8.055497,5.368827E-4,0.0,0.0
