"Mean size of fish species in cm, weighted by fish numbers, and excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,12.143388,13.424584,9.974316,17.948322,71.92612,36.178493,9.778274,31.656227,5.0344944,28.790546,33.41188,25.43595,4.909247,23.60476,7.2376595,7.2938137,13.804151
2.0,16.643755,19.432629,22.203215,28.557507,59.31261,43.78816,38.704063,41.144375,10.938476,35.651962,35.507904,33.940384,4.3604836,29.666672,12.864342,10.325576,18.879421
3.0,9.092714,25.612307,33.102455,33.283527,54.947006,50.203583,51.180283,46.3443,11.965426,42.162277,36.84713,38.897415,4.255423,31.250145,4.862815,13.2518215,22.443048
4.0,15.124467,28.951727,40.902386,36.58514,54.319435,55.6082,61.46524,48.850697,11.57158,47.325455,38.45782,30.976171,4.1843033,32.27253,4.085542,16.035156,18.832027
5.0,10.414024,28.385227,22.116636,38.670345,55.161186,60.05707,70.322205,50.16088,11.423637,51.445164,39.386917,31.464136,4.137648,32.95438,4.960563,18.332136,20.722418
6.0,14.416994,19.070885,13.223225,40.718678,56.577602,63.745853,79.95411,50.96618,11.764637,54.851616,40.15628,36.734734,4.0778446,33.395123,5.4399333,20.407108,18.185368
7.0,15.983338,24.341688,16.817253,42.21416,58.275864,66.767975,76.53578,51.478374,11.820563,57.877277,41.02247,41.052555,4.1696396,22.213888,7.0385556,22.297016,19.419226
8.0,7.5090847,27.771557,13.216063,43.47887,60.04726,69.28428,94.62986,51.8332,11.492928,60.315372,41.866856,44.518925,3.8924296,25.89585,6.4359665,23.99804,20.141151
9.0,16.022266,29.016247,22.314434,44.571533,61.845276,71.369255,101.69343,52.126614,11.843137,62.282238,42.191116,45.73464,4.0408597,25.41309,5.5613475,25.551416,19.110344
10.0,8.035817,28.147646,14.276961,45.442825,63.26872,73.12823,107.6844,52.34555,11.489464,63.800854,43.603928,48.10718,4.2210402,28.64641,6.4598775,26.967007,19.85331
11.0,12.393678,28.736298,16.025457,46.37184,63.94192,74.66941,95.21531,52.52991,11.809273,64.947716,44.07524,47.53248,4.3421845,29.964466,7.6329927,28.235802,20.24015
12.0,15.785512,30.566763,11.6008005,47.128036,62.34275,75.919914,97.99917,52.647755,11.635311,65.75851,43.907,41.70783,4.3247414,30.603569,7.6039042,29.403883,19.946453
13.0,10.942974,24.97214,11.691886,47.815014,59.717163,76.93871,122.54815,52.764984,11.86134,66.14915,41.837772,21.227798,4.4438868,31.36531,5.9980116,30.465107,20.576075
14.0,16.306425,26.45634,15.563129,48.438416,57.743473,77.75391,124.19894,52.848022,11.724165,66.36743,42.21102,30.114466,4.2349195,28.81964,5.902013,31.42656,18.771557
15.0,5.918408,25.180046,18.63584,48.947727,56.638866,78.43642,127.3394,52.956932,11.764655,66.38211,43.546562,35.055138,4.166206,29.905384,6.8695273,32.29057,20.403027
16.0,8.943946,21.837994,15.540074,49.488758,56.490734,78.98697,132.67628,53.015278,11.711167,65.96168,43.660603,38.63054,3.9527583,26.568003,6.3401713,33.025963,19.935625
17.0,8.5797825,23.753704,14.1935425,49.91513,57.091053,79.44626,135.85516,51.705513,11.623179,61.44532,45.916695,41.046997,4.269691,26.307964,5.8437443,NaN,19.013023
18.0,7.9990425,24.711937,15.305761,50.26545,58.166008,79.796005,138.82217,51.945606,11.713913,63.265526,48.470104,42.62694,4.3389497,29.883081,8.1815195,NaN,19.370028
19.0,10.24061,23.189407,12.960249,50.507385,59.751274,80.06807,140.14073,53.03698,11.759268,64.71525,50.5225,42.962307,4.2004676,31.205585,7.85224,NaN,20.243065
20.0,6.0911183,27.576538,10.102407,50.689693,61.57846,80.31685,143.7761,53.576233,11.851963,65.944115,51.88982,44.317337,4.442974,23.46388,8.656733,NaN,20.579172
