"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,1.1367762767622815,5.871966561874012,0.10712965374373809,0.0,0.05661132511301957,0.5483325731689881,1.109307512263068,0.08368160999747257,0.08640592183980747,0.0,0.0,0.4937213093429912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004987083932757485,0.0,0.0,0.01326919242055093,
2.0,1.1586266831641154,4.927172074871804,0.11710955134600906,0.0,0.3699010510572496,0.6125605400462799,1.1087307725737061,0.08268893482129165,0.08641289699015564,0.0,0.0,0.33050430849162543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033384273585012683,0.0,0.0,0.01745771248019165,
3.0,0.9307866449439944,3.929971154274613,0.2278240527134747,0.0,0.37125424044195826,0.7682906953703534,1.0752035132068598,0.08339408819902941,0.08640498232030126,0.0,0.0,0.3049960809994214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003080768494943653,0.0,0.0,0.02052836549623927,
4.0,0.5859915728448097,3.510642329317459,0.47141152654577534,0.0,0.47906906883590206,0.8264555972323945,1.0276954945398846,0.08344777494001004,0.08624265644397984,0.0,0.0,0.2882109393010654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002911221609101671,0.0,0.0,0.0276279607496438,
5.0,0.2629375328095297,4.0730883352108735,0.5967942179431978,0.0,0.2408277242521883,0.6633381457687904,0.9855659339711332,0.08343732490996147,0.08553779818067797,0.0,0.0,0.3015000179185348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003045454726449845,0.0,0.0,0.028171456470620016,
6.0,0.49961541855887504,4.084716285432174,0.7428199476504047,0.0,0.29495917563689666,0.6776179145577713,1.0159351335698796,0.08372454471236952,0.085256494949807,0.0,0.0,0.33062480160191837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033396444606254385,0.0,0.0,0.012559294114633898,
7.0,0.6610130110669323,4.032578823958055,0.34182860479704014,0.0,0.5211582496758388,0.5793686341679505,1.0375593804600964,0.08326782860989586,0.08617907147990099,0.0,0.0,0.24955911435545003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025207991349035356,0.0,0.0,0.0,
8.0,0.5384490070970961,4.276882100541655,0.27460607104809315,0.0,0.34088379124847945,0.6617560377876022,1.0210300614762144,0.08317727374728186,0.08637729993093168,0.0,0.0,0.18863257177879386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019053795129171096,0.0,0.0,0.0,
9.0,0.47740654208987227,4.897332865704804,0.35517598934540107,0.0,0.359595782638036,0.5810466544449402,1.0133909009300355,0.0826957942170029,0.08637538226873757,0.0,0.0,0.2418771959168696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002443203999160299,0.0,0.0,0.0,
10.0,0.3954179352729346,4.812703324149683,0.40687322442925317,0.0,0.22399266029526674,0.5023988311703386,1.0024115355631293,0.08306672477485268,0.08637435192257303,0.0,0.0,0.2539761151233856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025654153042766223,0.0,0.0,0.0,
11.0,0.30996074578446625,4.697052425617784,0.4009610861934573,0.0,0.3755555113306193,0.41685108856866365,0.991389781463443,0.08298961711212861,0.08635943333414818,0.0,0.0,0.2694022423033199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027212347707406053,0.0,0.0,0.0,
