"Mean Trophic Level of fish species, weighted by fish biomass, and excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,3.483482,3.8082106,4.219224,4.3992214,4.252703,4.7568717,5.1551623,4.040124,3.8950922,4.3005466,4.1523533,4.7156653,3.3514524,3.636701,3.5503507,3.73449,4.2226257
2.0,3.425191,3.7690163,4.1899147,4.1054277,4.337524,5.041209,5.348426,3.7960424,4.439726,3.9479892,4.2839036,4.058775,3.294996,3.5963428,3.6399298,3.9067822,4.2438393
3.0,3.3993006,3.787799,3.9492543,3.7711635,4.2756653,5.089999,5.2659564,3.7038007,4.4306507,3.8622441,4.26106,4.0148997,3.2960591,3.6014104,3.8413246,3.7408664,NaN
4.0,3.4161742,3.7572026,4.113758,3.796565,4.209608,5.0220256,5.1890235,3.8331964,4.3822823,3.907131,4.211048,4.3254366,3.3015437,3.5977108,4.0885444,3.7291155,NaN
5.0,3.4260752,3.7357411,4.0420475,3.80794,4.1874423,5.006809,5.163143,3.8132825,4.418228,4.010718,4.208499,4.0548406,3.301551,3.6119485,4.0391264,3.6934185,NaN
6.0,3.4594831,3.7777302,4.0232997,3.806205,4.1896806,5.0026574,5.1600533,3.7936137,4.448723,4.0053596,4.2124763,4.034169,3.3009195,3.6221092,3.984265,4.13564,NaN
7.0,3.45003,3.7783885,4.0538898,3.786159,4.19961,5.0229683,5.1706266,3.7867756,4.439291,3.9769208,4.208119,4.212872,3.30199,3.6046717,4.070246,NaN,NaN
8.0,3.4270432,3.7815413,4.0818405,3.7781718,4.198829,5.0208993,5.1812057,3.8717432,4.442043,3.9378688,4.211577,4.1128206,3.3033905,3.6170352,4.059047,NaN,NaN
9.0,3.4161372,3.7934165,4.07972,3.7873812,4.2244263,5.030466,5.21226,3.870273,4.4502583,3.9359438,4.2320585,4.1276784,3.3024795,3.6348891,3.8388867,NaN,NaN
10.0,3.4256036,3.7695417,4.1203027,3.8067262,4.230324,5.057902,5.222034,3.8097837,4.435307,4.033384,4.225686,4.231338,3.3049073,3.6122077,3.846041,NaN,NaN
11.0,3.4286027,3.7610314,4.1519213,3.8138435,4.217802,5.0670514,5.2175026,3.8517246,4.4185934,4.0793076,4.220012,4.2124066,3.3054788,3.611565,3.8594937,NaN,NaN
12.0,3.408319,3.724911,4.103803,3.8443065,4.188343,5.0401745,5.1971745,3.7951207,4.44603,4.0736666,4.2077208,4.170286,3.3082232,3.6220474,3.894982,NaN,NaN
13.0,3.4312568,3.7579966,4.1205745,3.8283958,4.194854,5.050796,5.203108,3.8428504,4.449589,3.940156,4.200903,4.121856,3.3060164,3.6125007,3.9169102,NaN,NaN
14.0,3.418235,3.7438781,4.1387906,3.8462322,4.1954517,5.048654,5.212743,3.884969,4.4281683,3.9756181,4.215979,4.3446116,3.304219,3.6175792,3.854059,NaN,NaN
15.0,3.4319801,3.8103256,4.1275206,3.83757,4.1917067,5.0820174,5.200472,3.8629818,4.452411,4.0033107,4.2086277,4.174701,3.3050146,3.5980933,3.868944,NaN,NaN
16.0,3.4275494,3.7708776,4.1532273,3.8352506,4.191869,5.0807414,5.204266,3.877932,4.432988,3.9875216,4.2147255,4.1904044,3.3050175,3.622919,3.908233,NaN,NaN
17.0,3.430908,3.7919755,4.0931654,3.8524086,4.1803555,5.07033,5.1960635,3.8728223,4.4492846,4.011541,4.2073054,4.1480584,3.3041627,3.5848706,3.8476648,NaN,NaN
18.0,3.4434044,3.7647192,4.1663003,3.837701,4.188488,5.110071,5.199402,3.878868,4.43709,4.002045,4.2224145,4.2149806,3.302566,3.59639,3.9171042,NaN,NaN
19.0,3.4177,3.7567759,4.139093,3.8244433,4.1353674,5.066283,5.1498137,4.016002,4.435548,4.01142,4.1762776,4.1970406,3.3050797,3.6401312,3.8797965,NaN,NaN
20.0,3.4274218,3.7523491,4.1491385,3.8184605,4.11919,5.059906,5.124554,3.8813884,4.462382,3.9657876,4.172001,4.1273227,3.3037539,3.6310558,3.8926167,NaN,NaN
