"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,38.318134,190.4349,10.730243,119.236946,278.44992,24.582201,236.22185,628.1952,12200.623,1320.8988,0.0052640676,0.42654955,29.217289,1872.4244,1.4015123,0.0,0.0
2.0,67.6348,89.48077,19.99486,73.29124,237.06888,22.50004,0.24570808,1211.4545,21085.037,680.66614,2.0749583,0.025810689,130.07776,13122.761,0.07139256,0.0,0.0
3.0,73.50519,33.256462,29.841028,61.25953,213.27527,21.07287,41.823532,969.4676,23646.465,542.38654,544.2864,1.8500253,92.59478,25268.535,5.2422547,0.0,0.0
4.0,95.38294,4174.543,68.83086,87.098,123.64746,18.845648,46.428726,716.901,11987.675,484.869,1.1613975,3.2102315,71.59578,36165.13,135.72977,0.0,0.0
5.0,102.35,236.8233,95.04412,69.32027,170.407,26.778164,632.82404,436.9427,29195.445,435.59534,0.09701993,4.6186438,52.30924,33042.535,14.908734,0.0,0.0
6.0,113.492035,4127.375,89.54417,37.38747,157.52374,20.37901,0.21801494,287.79364,34566.566,454.84305,1413.2167,29.125296,27.264957,62173.184,26.877169,0.0,0.0
7.0,140.50249,26.027143,91.00677,43.391212,215.49622,19.469118,5.9295645,272.00934,17198.143,273.78604,0.015354461,113.299255,27.353304,63214.06,41.487835,0.0,0.0
8.0,138.17528,2640.1426,197.46494,38.09819,309.3882,20.33934,399.5752,163.18985,11789.954,215.6122,0.13049054,16.929474,12.004399,65877.71,6.415275,0.0,0.0
9.0,166.47948,609.312,197.23148,18.335316,290.28223,18.569319,129.18707,97.92157,16289.204,297.43457,9.977771,0.28522247,19.672983,44218.77,10.463937,0.0,0.0
10.0,246.0969,79.75934,301.371,19.552912,413.33203,21.831223,916.55554,36.887325,16780.969,325.32092,0.91666967,4.0299535,26.948092,61302.625,169.84428,0.0,0.0
11.0,186.93695,623.1746,264.5663,23.40061,349.1367,29.523985,987.8021,20.378284,10677.732,403.96063,369.1748,11.354334,14.8626795,49666.676,66.62473,0.0,0.0
12.0,154.94102,1163.52,144.79039,21.601894,636.53284,38.04465,0.960162,24.177883,16046.055,427.5878,49.81205,82.507805,31.294197,39684.78,1.2183294,0.0,0.0
13.0,152.33932,67.81975,663.8525,19.936426,781.98303,75.8302,32.393078,27.480433,13805.141,345.85852,20.857027,7.02528,28.548096,57533.54,0.6991056,0.0,0.0
14.0,159.79897,65.17822,725.1498,25.267076,844.62024,80.566284,338.8222,36.20111,9861.754,333.47885,1.2421163,529.6536,36.57209,36110.35,1.3139955,0.0,0.0
15.0,127.8857,2152.573,512.70435,18.899181,1474.5018,43.270287,1.5358491,30.47224,16626.334,273.83896,14.740635,0.6006388,123.90334,44650.953,4.6348133,0.0,0.0
16.0,118.87041,486.79883,414.66153,22.70905,1210.2756,27.558352,30.219881,24.480688,17162.77,241.11308,1.6214701,115.68494,66.50788,34639.363,20.171322,0.0,0.0
17.0,115.07398,434.18787,459.1764,14.412484,1869.2814,24.127853,0.5668497,13.817832,22970.18,225.8442,18.683777,22.1406,54.60264,42287.273,0.6438673,0.0,0.0
18.0,99.35713,375.96042,684.3075,12.728738,1884.2703,19.338259,3.0668907,9.238505,19199.588,194.98677,45.24832,15.898587,98.60823,36349.336,0.3548457,0.0,0.0
19.0,123.72373,1505.3245,74.88694,6.1470504,1803.8049,13.264203,0.41401133,6.133836,18527.756,184.37172,0.03558338,2672.5437,62.80192,42037.008,0.979571,0.0,0.0
20.0,50.775906,2406.5706,99.7886,1.8853539,2858.8208,9.228563,49.6234,3.9962773,15228.249,230.11824,8.193197,1.5084989,85.25182,77553.01,0.017948342,0.0,0.0
