"Mean size of fish species in cm, weighted by fish numbers, and excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,9.752554,6.2631803,5.319584,4.545403,68.86133,42.048496,40.203144,4.064072,1.8747109,6.352589,31.524607,10.845383,4.731001,2.5593684,2.9663107,2.4601712,2.9759154
2.0,2.8458316,11.58508,7.247956,5.7499986,52.68543,56.300877,38.79505,11.125888,7.1933446,11.857104,32.178463,12.784461,3.138503,5.7017307,4.8859115,4.8692355,4.0361576
3.0,3.6871116,14.8858795,8.085007,10.72826,51.365658,66.983604,17.95025,15.9320135,6.4544234,16.396664,31.01468,14.676344,4.063566,6.2562356,9.545897,6.2546005,NaN
4.0,5.102871,10.7542,4.8101068,6.1888494,52.563847,75.80736,20.994072,13.019559,5.821577,21.849072,29.91747,12.421426,4.5833936,5.487601,13.205846,8.200411,NaN
5.0,7.6811395,13.637234,3.7004714,5.2559533,53.640526,83.46263,22.382416,13.799262,6.9202085,12.368363,29.433046,12.252192,4.6291075,5.3653426,12.4310875,8.883607,NaN
6.0,6.1032944,13.407574,3.5832877,5.708114,54.01961,89.977806,24.086424,16.313992,9.627629,14.081929,29.726727,12.34889,4.245099,5.2093964,10.933907,10.727657,NaN
7.0,4.570899,13.629252,3.320151,5.746639,54.09335,95.28918,21.895588,13.82298,8.820282,18.118553,30.295813,12.483858,4.2106423,5.7026625,10.812022,13.004558,NaN
8.0,4.6144533,13.289684,3.3062637,4.485648,54.476734,99.64918,23.30954,15.65504,7.910679,16.730955,30.442257,12.023071,4.2482734,5.379033,11.400806,NaN,NaN
9.0,4.568532,14.551927,3.4829512,3.918073,55.18383,103.18223,28.863506,16.831562,7.151398,13.575336,30.333872,11.625303,4.438873,5.4146814,10.256095,NaN,NaN
10.0,4.502707,12.412108,3.2475863,4.0750003,55.994843,106.055305,31.830988,15.133278,7.4950294,14.456615,30.270912,12.474843,4.423673,5.383747,11.00229,NaN,NaN
11.0,4.556117,13.515046,3.3153625,3.9381542,56.153324,108.40141,28.315388,14.608667,8.015841,16.558506,30.30961,12.040249,4.3438587,5.7240834,12.045642,NaN,NaN
12.0,4.5936127,13.627817,3.173039,4.024318,53.676743,110.330574,32.24983,15.761887,9.19198,14.884722,30.475613,12.155047,4.295583,5.135394,11.723869,NaN,NaN
13.0,4.6913037,12.997281,3.5477037,3.707974,51.505024,111.901924,27.940172,16.45981,7.093304,14.830226,30.590992,12.319167,4.3579445,5.351482,11.026251,NaN,NaN
14.0,4.7694335,13.776475,3.3589764,3.5746355,50.843872,113.16142,23.087809,14.693721,7.492145,15.354723,30.623531,11.951565,4.523435,5.270555,9.767352,NaN,NaN
15.0,4.8693666,14.50492,3.386236,4.2514505,50.965893,114.21137,19.46276,15.616438,7.483431,17.684116,30.705542,12.882189,4.3268323,5.5346146,11.548315,NaN,NaN
16.0,4.73166,13.52213,3.742123,4.534058,51.333572,115.07543,24.882462,14.57072,8.145184,15.50058,30.695496,12.719972,4.4349265,5.5152655,12.261402,NaN,NaN
17.0,5.000862,12.961606,3.8119364,4.6510797,51.793003,115.791626,23.111275,15.282383,7.68787,15.553683,30.951998,12.402735,4.3315353,5.4807153,12.997505,NaN,NaN
18.0,5.153822,13.659295,3.9817555,4.895537,52.269855,116.3936,27.359581,14.403803,8.569859,17.275263,31.909254,12.91186,4.6687584,5.768366,11.918464,NaN,NaN
19.0,5.386643,13.427798,4.147351,5.876608,52.89223,116.89674,21.590315,16.305662,9.436587,17.622103,33.4661,13.002441,4.740444,5.4055657,12.56825,NaN,NaN
20.0,5.714116,13.366523,4.6655407,5.8132987,53.654408,117.335785,20.775454,16.520668,9.217144,17.297653,34.28038,13.478675,4.4472656,5.3106804,13.27293,NaN,NaN
