"Mean size of fish species in cm, weighted by fish numbers, and excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,10.584394,5.8271017,5.0916224,6.7443123,69.78658,42.019867,42.29397,4.164892,1.9415927,7.752975,31.589605,11.967241,5.1317034,2.7626574,3.1167557,2.5177166,2.815426
2.0,2.9793324,12.157601,7.011533,5.92826,54.4211,56.272675,44.427692,11.245863,8.207631,13.212015,32.85927,12.743025,3.1337636,5.5352325,5.080654,4.697262,3.9963677
3.0,3.870558,14.225323,7.808044,10.801775,52.21865,66.93892,17.536568,15.312264,6.2256136,17.344538,31.75261,15.109651,4.145878,6.2317853,9.754725,6.1298127,NaN
4.0,5.124211,10.119583,4.609229,10.489282,53.40394,75.781296,21.051258,12.569973,5.42707,22.213215,30.621204,12.388348,4.4710145,5.545343,13.386101,8.094415,NaN
5.0,8.368848,13.497955,3.473131,5.8597608,54.45407,83.42157,22.25957,13.451708,6.5759306,14.032964,30.044065,12.353801,4.4741306,5.329114,12.848831,8.879989,NaN
6.0,6.9751277,12.7993145,3.4310658,6.189208,54.84723,89.94484,24.528368,15.911216,9.715409,15.968489,30.20188,12.499149,4.0337043,5.363666,11.341922,10.903594,NaN
7.0,4.939854,13.009183,3.2267954,7.0840697,54.854748,95.26292,22.088129,13.005717,8.918981,19.151663,30.768404,12.641492,4.049042,5.8009834,11.217035,13.088234,NaN
8.0,4.9365425,12.6556635,3.2270463,5.673614,55.16218,99.63244,23.534792,15.263366,7.74099,18.412592,30.930294,12.4134865,3.9999542,5.480166,12.087495,NaN,NaN
9.0,4.8982735,14.191431,3.3849435,4.5555854,55.830048,103.16796,28.85862,16.218143,6.630012,15.223163,30.852415,11.483413,4.173049,5.493182,10.917407,NaN,NaN
10.0,4.8422174,11.67079,3.162605,4.778259,56.62518,106.04296,32.618565,14.7264595,7.1098356,15.875479,30.77295,12.61505,4.180235,5.4460716,11.682215,NaN,NaN
11.0,4.8715506,13.079433,3.302114,4.4525332,56.80608,108.39032,28.133701,13.860153,7.69795,18.146698,30.827824,12.415013,4.0440073,5.713112,12.646032,NaN,NaN
12.0,4.9026523,13.064967,3.0719016,4.490724,54.6162,110.322426,31.906916,15.161244,9.254665,16.892357,30.97338,12.297594,3.994616,5.193162,12.280192,NaN,NaN
13.0,5.062093,12.318174,3.461836,4.13736,52.37609,111.89549,29.0155,16.204966,6.6989517,16.381556,31.087439,12.57604,4.1301045,5.3737974,11.772991,NaN,NaN
14.0,5.188869,13.227954,3.3264148,3.9313028,51.570957,113.15477,24.722425,13.895993,7.0181737,16.859152,31.18314,11.967268,4.2771316,5.366169,10.680482,NaN,NaN
15.0,5.2688866,13.945412,3.2768064,4.786966,51.628986,114.20628,19.479376,14.932553,7.0511975,19.12987,31.200642,12.771186,4.058029,5.5140452,12.246256,NaN,NaN
16.0,5.130919,12.912217,3.689521,5.13212,51.9717,115.07202,26.076088,13.702161,7.7670965,17.210358,31.375124,12.800795,4.2780137,5.5794873,12.851717,NaN,NaN
17.0,5.457852,12.3091755,3.6879406,5.0469465,52.43036,115.78821,23.28277,14.842623,7.291052,17.488321,31.60862,12.336307,4.0701346,5.5060987,13.40667,NaN,NaN
18.0,5.7162385,13.222151,3.8396099,5.101169,52.894337,116.389275,28.387228,13.956551,8.207569,19.127003,32.65981,12.840398,4.4737797,5.802311,12.654197,NaN,NaN
19.0,5.945394,12.888364,3.9647038,6.341657,53.50215,116.893616,22.176357,15.712572,9.383575,19.66469,34.389637,12.947964,4.514467,5.3969707,13.114795,NaN,NaN
20.0,6.4117866,12.783613,4.4653997,6.0508547,54.25785,117.33242,20.992348,16.009075,9.163735,19.360485,35.330696,13.349809,4.219599,5.3920655,13.967636,NaN,NaN
