"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,1004.60583,2938.86,54.571217,20.244059,124.159546,202.29286,42.178486,583.7698,306.23633,496.78824,1101.8837,602.1434,1157.2349,378.19202,726.3566,0.0,0.0
2.0,340.63458,7.739581,13.95272,2.3011682,98.30237,344.4502,52.06598,5.2693224,396.05283,36.854343,1240.2432,385.38174,80.984085,137.23337,95.65715,0.0,0.0
3.0,105.57925,0.45352754,5.837254,0.1259115,81.482445,506.80228,107.70227,0.9914898,352.48596,2.1224227,850.07764,94.964264,31.536875,20.791065,3.7604384,0.0,0.0
4.0,12.965906,0.026803337,0.28846875,0.007316021,41.706535,989.83246,63.844627,0.9437318,158.88939,0.0164645,1271.5272,657.7742,34.708298,14.677751,0.070077345,0.0,0.0
5.0,23.449974,0.031616643,0.0,1.1785567E-4,47.66672,1110.3994,94.27035,1.0297356,239.02318,0.063580334,1266.9867,680.33356,25.96902,14.744333,0.0013509191,0.0,0.0
6.0,28.139969,0.07640479,4.1224613,0.025594156,35.399284,869.6259,82.70206,0.7584572,228.13142,1.7280452,923.6751,2293.8103,15.388449,15.984371,1.8952841E-4,0.0,0.0
7.0,44.527416,0.0683435,56.924435,0.21898216,39.37501,805.97046,79.411575,0.36595264,177.2546,1.4254733,830.70056,2372.2927,14.682701,21.688925,0.004458371,0.0,0.0
8.0,62.829716,0.07291412,102.302055,0.3419201,45.70454,498.43283,86.46479,0.3036586,127.96877,0.31207287,699.2751,1431.418,7.8764133,23.824532,0.0148273045,0.0,0.0
9.0,82.053604,0.092484966,55.682457,0.22111832,34.719543,487.38412,102.52553,0.107368015,180.31192,0.42519504,1190.7352,1750.7563,15.624383,14.42673,0.037735533,0.0,0.0
10.0,129.0085,0.0782101,72.296524,0.28349176,40.920506,377.6632,127.43555,0.1350948,214.52206,1.457091,996.5646,1556.0156,11.635618,14.147544,0.025869709,0.0,0.0
11.0,113.770035,0.04779126,96.83432,0.91742957,28.16777,366.64005,156.76068,0.08297721,111.111664,1.0752006,1141.2346,1835.6321,9.341709,27.4578,0.04158151,0.0,0.0
12.0,86.62243,0.076074064,51.837273,0.7332849,41.46575,303.74542,109.535286,0.1176513,178.12067,0.5752334,676.2673,835.15674,23.861948,14.0884,0.03996974,0.0,0.0
13.0,79.819496,0.057700373,94.10026,0.94722146,41.892246,234.22327,211.97163,0.17438813,187.76057,1.0942886,918.10675,1471.699,15.511215,17.216022,0.033655982,0.0,0.0
14.0,101.20885,0.13342004,80.04991,1.6049023,36.945133,262.3907,101.43857,0.23702168,101.14197,1.4599622,667.6598,1179.7059,21.77324,8.590276,0.04049188,0.0,0.0
15.0,67.3289,0.16514559,72.68267,1.3233455,52.58886,149.57916,166.19931,0.13609143,202.3663,1.1555858,693.2996,891.97345,74.00107,12.6806345,0.09142147,0.0,0.0
16.0,53.793015,0.06276988,43.616764,1.3000064,35.772385,103.76382,125.01582,0.5248752,212.70103,0.6806217,542.1626,1684.1381,44.38624,10.641497,0.10286695,0.0,0.0
17.0,51.361515,0.090558834,72.65017,0.96310204,44.944733,99.562096,219.736,0.34298408,278.34274,0.63727885,788.41345,431.07327,43.681484,9.116204,0.05517884,0.0,0.0
18.0,48.406902,0.20002863,65.1629,0.84181166,35.908875,87.45555,134.87831,0.20313716,248.00677,0.60056365,448.47766,754.22815,75.73869,13.509725,0.025086647,0.0,0.0
19.0,50.587543,0.13083214,44.287884,0.49788368,27.874445,60.545834,125.57714,0.12621275,178.19678,0.53791225,260.74588,481.3415,48.260113,15.972111,0.008714684,0.0,0.0
20.0,17.750628,0.025346283,36.223713,0.4492295,35.500835,45.291897,116.6875,0.14302877,136.41383,0.3107911,222.97981,259.08804,97.49718,41.73857,0.011332092,0.0,0.0
