"Mean biomass (tons), excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,49483.797,28994.967,151.56448,1170.6156,23008.8,4245.8643,727.24255,2038.71,383568.03,7537.4194,17615.615,2210.8699,55579.887,228700.14,72620.54,6.84753,2.5938003
2.0,90679.57,88268.08,346.5003,1177.5613,23825.535,7173.235,854.6415,3453.1023,284369.1,22427.307,18015.22,7484.4253,15587.939,1170735.8,70830.25,20.613031,0.8408075
3.0,110189.734,31144.658,698.85913,1972.2119,25192.354,7497.506,948.75287,3038.3735,196068.86,19697.574,17506.502,9977.272,2696.6711,191267.62,23526.666,9.820876,0.018789658
4.0,71757.88,29740.135,920.22314,2204.3762,26564.088,6616.449,1045.5077,2862.1182,142626.58,9315.238,16248.665,12055.256,2364.1013,41656.73,13402.518,5.793938,0.16270308
5.0,77091.516,42084.453,1298.5549,4915.7983,28219.637,5221.461,1138.5514,2859.7434,107375.77,17762.307,14822.561,17404.363,2878.8174,28270.78,9987.075,0.5059033,1.7739516
6.0,77565.83,31462.418,1700.4236,8077.3877,30379.803,4169.812,1294.2506,3383.8406,81453.984,36869.617,14066.742,16720.535,3059.4365,24872.83,7834.836,1.6226919E-4,41.897957
7.0,79738.6,37923.453,2053.1204,10624.164,32954.992,3429.4778,1554.0383,2736.016,95833.15,30353.158,13931.012,16430.883,2303.1519,46627.277,6867.864,0.0,238.04414
8.0,92117.81,43701.312,2323.0808,13715.036,35953.15,2847.691,1696.4146,1912.9404,113805.05,18424.385,14164.186,16142.389,1958.8667,50223.938,7662.8687,0.0,701.1574
9.0,97771.05,45455.383,2515.2817,16930.125,39228.33,2446.5188,1781.3718,1904.2766,120875.586,24489.713,14255.836,17461.383,2064.817,41180.516,8130.7637,0.0,1211.0522
10.0,101987.31,37199.234,2537.4885,17530.148,42769.41,2057.0942,1870.0029,1589.1412,132101.62,29783.805,14205.845,15489.633,1888.5049,29793.09,6237.9683,0.0,1437.0457
11.0,99861.65,40348.547,2422.2036,16607.434,46775.85,1709.3638,1905.0398,1657.1614,113377.33,23675.01,13986.0,15164.049,1874.2926,32176.633,6448.9395,0.0,1879.6051
12.0,102276.52,39416.156,2362.1199,16493.004,52409.586,1385.5978,1949.9802,1892.7158,114457.57,17913.01,13668.838,15597.059,2286.1592,37940.02,8011.8,0.0,1828.4365
13.0,93988.14,35636.74,2419.4485,15933.547,60475.43,1121.7858,2077.6123,933.67004,119374.57,20561.984,12663.41,14621.426,1877.0571,46210.793,7883.5596,0.0,1660.1558
14.0,98958.25,39865.246,2410.333,15300.158,70861.18,876.59503,2274.5383,1242.1766,101077.945,23934.393,11929.027,15392.905,2255.5625,27589.91,6002.0933,0.0,1859.5591
15.0,92791.84,37181.215,2282.057,14786.149,83764.21,661.1859,2357.7683,1319.351,104036.59,22312.496,10966.948,14967.062,1973.8823,30121.98,4876.5317,0.0,1964.2035
16.0,89852.36,29083.395,2173.6028,13558.515,99434.03,529.86523,2296.1191,1007.6045,96968.93,16184.839,9412.415,11928.94,1822.3295,35308.46,4637.674,0.0,2005.6144
17.0,78120.04,33430.383,2146.0344,11836.771,118016.484,421.37167,2203.1528,1324.5986,94841.445,13968.757,7457.206,11687.731,2352.201,33215.61,3607.6128,0.0,2076.5737
18.0,70037.5,36357.76,1631.1644,10122.67,139522.98,321.48538,2111.8345,1245.6901,85148.18,13232.996,5441.1934,10617.781,2201.0156,29637.475,2589.4087,0.0,2007.9008
19.0,65463.242,28866.17,1179.456,9292.24,164188.81,240.26314,2029.5283,934.3881,69010.06,10190.678,3804.518,8023.95,2231.65,34733.0,1977.1257,0.0,1865.3176
20.0,60897.055,31184.992,967.5539,7460.4336,191830.58,179.77478,1850.7612,1220.1749,60149.125,5247.693,2505.3633,5292.245,3187.705,33817.69,2098.2776,0.0,2141.9045
