"Mean biomass (tons), excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,24736.418,23676.47,94.059654,689.72327,11660.295,2118.4294,363.6757,2168.8706,201733.11,5614.0137,8897.692,1441.3309,45560.59,119865.84,26520.223,1.7747604,0.9366209
2.0,26940.756,45185.72,189.10075,562.46027,12183.64,3572.1108,429.06012,1831.1583,188478.48,12179.161,9180.176,3849.4824,8472.048,561263.44,33736.906,9.384362,0.23018427
3.0,36257.4,18343.646,399.5958,987.1839,12810.719,3741.9065,476.296,1626.8906,127461.76,10160.43,8951.701,5264.719,3319.8481,105847.94,12160.29,4.8298945,0.0040090415
4.0,34073.51,19628.29,533.76996,1191.245,13501.546,3301.8108,523.97314,1497.0093,96831.8,4769.587,8318.374,6321.412,3810.1306,25757.32,7094.84,2.888917,0.045744162
5.0,38514.8,24126.457,756.0287,2447.3035,14335.281,2618.8518,572.2272,1566.0653,83909.195,10380.658,7594.0073,8927.259,4637.3047,18608.334,5370.7764,0.109136455,0.64943594
6.0,38374.062,19246.17,923.2927,4046.6453,15411.411,2087.6292,648.801,1780.5302,64302.863,20011.773,7173.9277,8577.422,4405.0967,15734.587,4181.511,7.507295E-5,20.20887
7.0,37471.887,22604.553,1065.0674,5309.7246,16695.598,1718.3552,778.981,1432.8468,73746.92,15540.417,7094.1343,8569.851,3899.5413,30752.244,3703.1313,0.0,113.37523
8.0,39450.89,25611.23,1186.2557,6689.3623,18192.23,1426.2743,851.87225,1027.2269,85623.66,10011.437,7214.424,8385.478,3892.919,32902.832,4160.9536,0.0,334.95917
9.0,41523.562,25945.615,1301.9456,8279.011,19824.844,1224.6637,893.03033,1014.2106,90269.1,13443.675,7266.735,8860.045,3863.5476,27194.123,4349.638,0.0,554.6019
10.0,43480.24,22561.57,1281.9106,8595.822,21597.87,1029.8812,934.9449,849.40656,95891.375,15943.168,7233.1304,7900.5737,3773.91,19654.217,3389.8762,0.0,623.89624
11.0,42653.695,23912.904,1225.2072,8161.1387,23670.525,856.2303,954.9426,908.04706,81647.06,12272.15,7124.0596,7910.365,3916.2224,23643.502,3530.804,0.0,857.5718
12.0,43666.39,23181.02,1202.3535,8033.7197,26707.398,693.9889,977.7128,980.8306,85981.43,9654.209,6968.6226,8050.5615,4004.947,26108.025,4305.0356,0.0,831.1273
13.0,41142.992,21378.932,1259.1422,7731.853,30839.742,561.773,1041.4647,519.785,87059.77,11165.903,6506.8843,7606.623,3535.8052,30637.598,4223.994,0.0,730.1884
14.0,41943.027,24002.484,1255.9827,7455.5635,36083.934,439.39804,1138.2582,679.85535,76948.766,12925.434,6086.625,7975.799,4059.8652,19137.77,3227.9404,0.0,855.83795
15.0,39827.37,21247.033,1159.7664,7269.1206,42588.56,331.38843,1178.341,696.981,77844.18,11815.573,5590.817,7624.6636,3396.4329,21127.68,2669.1025,0.0,893.5193
16.0,38961.5,18347.664,1143.8466,6629.1313,50500.344,265.26538,1151.2777,564.617,73993.125,8673.933,4812.873,6308.684,4060.748,24842.658,2529.4387,0.0,907.9798
17.0,35962.234,21061.215,1122.5587,5875.9985,59863.887,211.16132,1103.6383,723.3856,75076.96,7567.075,3827.73,6051.983,4090.043,22700.225,1970.4917,0.0,933.08954
18.0,32733.729,21424.383,898.433,5034.692,70714.445,161.16562,1057.3344,665.10565,68313.664,7265.879,2796.6003,5520.828,3704.662,20514.73,1399.2734,0.0,921.97327
19.0,31420.24,18929.32,683.43,4639.2227,83138.43,120.33413,1018.08374,522.503,58004.867,5420.8574,1952.8954,4188.8896,4439.243,24137.465,1097.7573,0.0,854.36865
20.0,29875.074,19952.611,560.43054,3793.6243,97048.42,90.12746,927.55005,712.647,52733.18,2766.9915,1290.4244,2738.1948,5001.053,23267.219,1184.9349,0.0,936.14276
