species.accessibility2fish.logit.sp17 = -3.17902862867518
species.accessibility2fish.logit.sp18 = -5.50022901316761
species.accessibility2fish.logit.sp19 = 7.30238137294894
species.accessibility2fish.logit.sp20 = -2.06367306581505
species.accessibility2fish.logit.sp21 = 2.24084473248106
species.accessibility2fish.logit.sp22 = 0.507789013192592
species.accessibility2fish.logit.sp23 = 3.34467595229532
species.accessibility2fish.logit.sp24 = -0.466794024326194
population.initialization.biomass.log10.sp0 = 4.79803086772398
population.initialization.biomass.log10.sp1 = 4.51043749561105
population.initialization.biomass.log10.sp2 = 2.14684403103951
population.initialization.biomass.log10.sp3 = 3.37557491739947
population.initialization.biomass.log10.sp4 = 4.36723090823702
population.initialization.biomass.log10.sp5 = 3.40807622578672
population.initialization.biomass.log10.sp6 = 2.84199730209323
population.initialization.biomass.log10.sp7 = 3.29027841597131
population.initialization.biomass.log10.sp8 = 4.85369079099474
population.initialization.biomass.log10.sp9 = 3.78235328428718
population.initialization.biomass.log10.sp10 = 4.24840300521324
population.initialization.biomass.log10.sp11 = 3.49926330136956
population.initialization.biomass.log10.sp12 = 5.52547475699267
population.initialization.biomass.log10.sp13 = 4.68845825714345
population.initialization.biomass.log10.sp14 = 4.15372269270371
population.initialization.biomass.log10.sp15 = 0.725503268859316
population.initialization.biomass.log10.sp16 = 0.274388795550379
mortality.additional.rate.log10.sp0 = -1.43248677453025
mortality.additional.rate.log10.sp1 = 0.158493492179269
mortality.additional.rate.log10.sp2 = -2.03018436774182
mortality.additional.rate.log10.sp3 = -1.9078478408141
mortality.additional.rate.log10.sp4 = -1.01453468551119
mortality.additional.rate.log10.sp5 = -2.2522824132933
mortality.additional.rate.log10.sp6 = -2.35305741600389
mortality.additional.rate.log10.sp7 = 0.495366326638956
mortality.additional.rate.log10.sp8 = -1.54358592922293
mortality.additional.rate.log10.sp9 = -1.39846445314414
mortality.additional.rate.log10.sp10 = -3.2211562419411
mortality.additional.rate.log10.sp11 = -2.65086016940185
mortality.additional.rate.log10.sp12 = -3.70351522748636
mortality.additional.rate.log10.sp13 = -2.73125933678105
mortality.additional.rate.log10.sp14 = -3.55362270069817
mortality.additional.rate.log10.sp15 = -1.60708943036975
mortality.additional.rate.log10.sp16 = -0.885541245221735
mortality.additional.larva.rate.log10.sp0 = 1.48920815566736
mortality.additional.larva.rate.log10.sp1 = 1.46629343371027
mortality.additional.larva.rate.log10.sp2 = 1.11604685348135
mortality.additional.larva.rate.log10.sp3 = 0.0684027629497038
mortality.additional.larva.rate.log10.sp5 = 2.57617044369386
mortality.additional.larva.rate.log10.sp6 = 2.42039246006506
mortality.additional.larva.rate.log10.sp7 = 1.2098104106026
mortality.additional.larva.rate.log10.sp8 = -0.478498407311032
mortality.additional.larva.rate.log10.sp9 = 1.88061088852074
mortality.additional.larva.rate.log10.sp10 = 2.16060750594387
mortality.additional.larva.rate.log10.sp11 = -0.136365869616457
mortality.additional.larva.rate.log10.sp12 = 1.78154646400963
mortality.additional.larva.rate.log10.sp13 = 0.487932106814115
mortality.additional.larva.rate.log10.sp14 = -0.165826073459464
mortality.additional.larva.rate.log10.sp15 = 1.32075734664326
mortality.additional.larva.rate.log10.sp16 = 1.43219662303362
osmose.user.larval.deviate.log.sp0 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp1 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp2 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp3 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp5 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp6 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp7 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp8 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
