"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,45.248775,5320.213,3.4794376,10.622343,239.64325,26.64051,28.067816,411.38525,3409.7869,817.08105,0.015700415,33.831112,211.79356,1265.433,57.360844,0.0,0.0
2.0,124.763176,50.030865,6.606067,6.696752,206.59406,25.925367,30.949137,941.9416,6983.462,601.4739,3.3954172,0.37784863,147.03613,4940.2837,75.04159,0.0,0.0
3.0,171.14236,21.988762,9.876724,5.3795385,188.53825,21.60279,660.8301,936.3904,8013.0635,644.52563,274.85886,1.0665091,53.146717,4817.993,2840.4749,0.0,0.0
4.0,239.46962,678.7803,154.66493,7.594995,113.37738,24.6602,9.4177475,844.1144,5162.0737,725.92816,12.02098,7.035682,52.908085,4643.4355,598.2225,0.0,0.0
5.0,247.399,69.244385,277.95035,6.218474,164.72511,24.767813,906.21136,632.79626,12125.033,952.0074,0.028974766,189.30783,38.388115,3481.0334,2.6938806,0.0,0.0
6.0,236.94164,681.13855,286.52792,3.4429312,155.81918,27.214476,0.9662554,480.67734,14816.79,1690.6505,132.80594,995.7132,15.806862,4194.7393,133.27438,0.0,0.0
7.0,298.30276,1073.3911,326.6018,4.1031513,218.77429,26.972204,28.457077,551.40564,8022.3667,1298.3452,0.009844019,3609.444,24.051874,5365.12,4.466151,0.0,0.0
8.0,297.38177,5073.4956,354.7793,3.773511,323.27548,29.282913,232.46077,378.8815,5597.8477,977.9565,0.658488,70.576805,13.267842,16318.362,300.2241,0.0,0.0
9.0,321.73615,3258.012,337.89127,1.9172187,308.13785,34.730614,0.57920706,247.69736,7591.684,1151.6699,48.992496,36.365005,34.57803,16525.88,12.559816,0.0,0.0
10.0,509.48752,905.933,636.4186,2.0766137,447.5221,85.48739,46.17473,101.84359,7486.0933,1070.8207,0.093922496,667.9723,16.274916,27803.127,431.68607,0.0,0.0
11.0,383.80283,54.661835,382.92828,2.51894,378.4623,74.61027,4.696231,59.017673,4853.2944,998.89044,153.23645,1077.7242,12.812759,19298.85,142.86456,0.0,0.0
12.0,342.2232,4666.0977,326.50854,2.316909,686.1522,56.237293,1.4879955,72.31036,7315.2183,841.99896,11.005932,9269.942,20.14206,12616.858,42.16246,0.0,0.0
13.0,349.97284,46.116703,676.1943,2.1180444,835.1127,36.39219,86.56539,83.652824,6717.573,518.6909,30.101067,4.1088963,23.853592,14423.138,379.827,0.0,0.0
14.0,367.50955,3.0911481,930.52936,2.671974,894.7225,35.69519,45.23743,111.96169,4749.8276,385.83896,2.7957265,349.5802,32.110626,7484.9785,92.64947,0.0,0.0
15.0,275.1632,1465.6166,611.0522,1.9796681,1610.5808,18.017782,2.6662824,98.26033,8177.3647,205.65782,9.0008335,7.3590155,115.7031,9058.474,18.298649,0.0,0.0
16.0,195.54655,85.93026,602.354,2.3129544,1379.8818,10.823879,20.800571,80.793335,8146.396,110.31239,4.500713,200.53558,67.562416,5217.495,346.68213,0.0,0.0
17.0,169.4266,812.5264,807.67645,1.4280022,2221.513,8.709435,49.547585,27.924152,11221.129,14.137497,1.2739853,603.4013,62.175858,7514.917,351.24548,0.0,0.0
18.0,158.1742,120.87181,1783.6571,1.1831334,2325.8691,6.581655,133.76334,11.33499,9398.724,9.936037,52.104214,1389.3304,91.70801,7444.441,0.42431724,0.0,0.0
19.0,177.96077,3178.063,1352.0272,0.53946894,2289.9143,3.899364,0.014142946,7.4009914,9482.033,7.5633264,0.23418623,351.5045,84.37226,7219.7656,5.047612,0.0,0.0
20.0,70.23494,0.84892184,1404.2524,0.17064081,3706.5076,2.6574876,13.465274,4.582462,7891.207,7.53486,0.12539244,37.74273,98.26436,12242.567,0.4085808,0.0,0.0
