"Mean size of fish (centimeter) by Age class (year). Class i designates interval [i,i+1[."
"Time","Age","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
2.0,34.0,NaN,NaN,NaN,NaN,117.1521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,36.0,NaN,NaN,NaN,NaN,117.66813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,38.0,NaN,NaN,NaN,NaN,118.091034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,0.0,1.2901464,1.9934851,1.0734141,0.9216747,33.316082,NaN,NaN,27.87524,3.0483148,35.673016,17.029129,1.4556655,1.8202301,2.8398488,1.2120979,2.9939396,NaN
3.0,2.0,22.70601,34.152004,33.909176,26.00878,45.79464,42.62032,39.272236,44.378952,NaN,29.919382,31.489122,34.176826,NaN,25.97079,20.961182,12.88447,24.923862
3.0,4.0,26.714499,40.83767,47.091263,31.337856,61.278305,55.674706,56.318596,46.711514,NaN,40.397648,42.973797,39.74481,NaN,36.64323,27.803793,17.73577,NaN
3.0,6.0,29.030952,41.622253,52.28921,35.258842,71.78086,70.433205,74.3776,45.971745,NaN,49.690563,48.470757,42.71522,NaN,37.983513,29.126371,21.17381,NaN
3.0,8.0,30.01717,41.851055,54.58349,37.09929,80.45396,80.6495,89.22826,45.62801,NaN,57.04592,51.945885,43.942585,NaN,NaN,29.613321,23.618313,NaN
3.0,10.0,30.494062,41.933514,NaN,38.00281,87.56678,87.7542,101.88011,45.531822,NaN,62.237946,54.17237,44.479454,NaN,NaN,29.769958,25.461107,NaN
3.0,12.0,30.729187,41.967136,NaN,38.442673,93.441765,92.42452,111.97899,45.50767,NaN,65.83083,55.216293,44.712143,NaN,NaN,NaN,NaN,NaN
3.0,14.0,30.836607,41.9834,NaN,38.66291,98.233406,95.561745,120.31033,45.501873,NaN,68.329544,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,16.0,NaN,NaN,NaN,38.773563,102.166275,97.684586,127.22029,45.500755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,18.0,NaN,NaN,NaN,38.83041,105.39262,99.123405,132.91327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,20.0,NaN,NaN,NaN,NaN,108.03292,100.07181,137.55719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,22.0,NaN,NaN,NaN,NaN,110.20428,100.67899,141.36768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,24.0,NaN,NaN,NaN,NaN,111.97865,101.131584,144.50238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,26.0,NaN,NaN,NaN,NaN,113.43146,101.39875,147.08327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,28.0,NaN,NaN,NaN,NaN,114.620964,101.552826,149.06955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,30.0,NaN,NaN,NaN,NaN,115.595604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,32.0,NaN,NaN,NaN,NaN,116.393776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,34.0,NaN,NaN,NaN,NaN,117.047134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,36.0,NaN,NaN,NaN,NaN,117.582184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,38.0,NaN,NaN,NaN,NaN,118.02038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,0.0,1.3705542,2.0783334,1.201557,0.91783565,33.370193,NaN,NaN,28.59601,3.193409,35.644226,15.775134,1.6228068,1.8689297,5.083109,1.1528453,1.6772722,NaN
4.0,2.0,22.94869,34.290115,40.979908,28.599747,46.451385,46.09401,45.719727,47.206154,NaN,34.659832,35.195404,36.811417,NaN,22.358498,23.504642,15.232624,NaN
4.0,4.0,27.427792,41.65634,47.900135,32.739605,59.39402,51.005035,54.776108,48.393715,NaN,38.150192,43.43112,39.690636,NaN,25.9884,26.30211,17.232122,NaN
4.0,6.0,29.666172,NaN,54.43503,36.83866,70.38288,66.492386,72.652725,46.876575,NaN,47.81679,49.393272,42.98915,NaN,37.72366,29.162117,21.650087,NaN
4.0,8.0,30.499235,NaN,56.4103,38.687347,79.232506,77.54887,88.21033,45.885212,NaN,54.956547,52.69275,44.108936,NaN,NaN,29.626896,24.049168,NaN
4.0,10.0,30.797949,NaN,NaN,39.358166,86.49309,85.63548,100.80959,45.598293,NaN,60.773464,54.774284,44.561996,NaN,NaN,29.777992,25.85531,NaN
4.0,12.0,30.90928,NaN,NaN,39.50401,92.51702,90.9897,111.15652,45.523945,NaN,64.81122,55.707493,44.75123,NaN,NaN,NaN,NaN,NaN
4.0,14.0,30.949888,NaN,NaN,39.45111,97.45904,94.58718,119.59512,45.505966,NaN,67.609215,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,16.0,NaN,NaN,NaN,39.342007,101.51623,97.016525,126.57473,45.50237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,18.0,NaN,NaN,NaN,39.230198,104.8484,98.688515,132.40268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,20.0,NaN,NaN,NaN,NaN,107.584816,99.767525,137.11813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,22.0,NaN,NaN,NaN,NaN,109.830086,100.486885,141.0047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,24.0,NaN,NaN,NaN,NaN,111.67115,100.99155,144.20474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,26.0,NaN,NaN,NaN,NaN,113.178375,101.31251,146.82988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,28.0,NaN,NaN,NaN,NaN,114.412766,101.48577,148.96352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,30.0,NaN,NaN,NaN,NaN,115.42414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,32.0,NaN,NaN,NaN,NaN,116.25292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,34.0,NaN,NaN,NaN,NaN,116.93161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,36.0,NaN,NaN,NaN,NaN,117.48751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,38.0,NaN,NaN,NaN,NaN,117.94255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,0.0,1.3949393,2.201662,1.174028,0.948874,33.13812,NaN,NaN,29.096334,3.202169,35.637226,15.311095,1.5249674,1.8303618,2.2968514,1.1046818,2.3916712,NaN
5.0,2.0,21.064905,32.53707,40.200645,28.776047,47.261707,NaN,NaN,45.186832,NaN,39.402325,35.16131,33.8256,NaN,22.146278,24.547369,13.849198,NaN
5.0,4.0,28.242708,41.05492,48.20742,34.443886,56.61893,53.547318,58.702595,49.531216,NaN,38.224464,42.37435,40.978477,NaN,28.971481,25.335066,17.877266,NaN
5.0,6.0,30.243908,NaN,56.040745,37.946426,69.17051,62.90622,72.70864,48.294823,NaN,45.944252,50.115982,43.28452,NaN,37.346935,29.181166,21.886541,NaN
5.0,8.0,31.047358,NaN,58.23738,40.124283,78.00679,74.209526,87.49965,46.386173,NaN,52.856594,53.458744,44.32787,NaN,NaN,29.644964,24.388351,NaN
5.0,10.0,31.176128,NaN,NaN,40.707756,85.408455,83.15001,99.82826,45.73196,NaN,59.17054,55.40909,44.67772,NaN,NaN,29.78921,26.279507,NaN
5.0,12.0,31.142992,NaN,NaN,40.646343,91.540344,89.31259,110.40631,45.557575,NaN,63.622276,56.249355,44.807884,NaN,NaN,NaN,NaN,NaN
5.0,14.0,31.102411,NaN,NaN,40.328682,96.64159,93.42599,118.921005,45.51397,NaN,66.756424,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,16.0,NaN,NaN,NaN,39.990906,100.821884,96.22415,125.9747,45.505707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,18.0,NaN,NaN,NaN,39.69755,104.26586,98.10943,131.83635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,20.0,NaN,NaN,NaN,NaN,107.099014,99.40982,136.68729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,22.0,NaN,NaN,NaN,NaN,109.421974,100.23261,140.6461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,24.0,NaN,NaN,NaN,NaN,111.33568,100.816765,143.89964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,26.0,NaN,NaN,NaN,NaN,112.90149,101.18548,146.56892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,28.0,NaN,NaN,NaN,NaN,114.18476,101.40092,148.74535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,30.0,NaN,NaN,NaN,NaN,115.236244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,32.0,NaN,NaN,NaN,NaN,116.09835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,34.0,NaN,NaN,NaN,NaN,116.80473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,36.0,NaN,NaN,NaN,NaN,117.38317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,38.0,NaN,NaN,NaN,NaN,117.857025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,0.0,1.3548499,2.2986445,1.2090418,0.8527672,33.14063,NaN,NaN,29.311056,3.2234788,35.656277,15.696529,1.5160725,1.8372382,2.3520465,1.071342,3.2905316,NaN
6.0,2.0,22.166954,31.894993,30.423086,NaN,47.34058,NaN,NaN,45.466442,NaN,39.34276,33.88095,32.63025,NaN,23.514168,24.234573,12.489656,NaN
6.0,4.0,28.36581,40.538864,52.593334,36.114025,57.255604,55.959,64.08999,50.362125,NaN,41.30534,44.940678,42.170815,NaN,26.304678,26.258627,19.780313,NaN
6.0,6.0,30.759016,NaN,56.72596,38.881535,67.69327,59.399937,71.50209,50.03987,NaN,44.206985,50.46158,43.399647,NaN,27.659365,27.967375,21.416378,NaN
6.0,8.0,31.622746,NaN,59.96467,41.34403,76.83473,70.68245,86.09136,47.294815,NaN,51.180492,54.18731,44.58719,NaN,NaN,29.676926,24.772022,NaN
6.0,10.0,31.623974,NaN,NaN,42.02008,84.3331,80.25656,98.932175,45.991016,NaN,57.290165,56.05972,44.83884,NaN,NaN,29.806593,26.729736,NaN
6.0,12.0,31.438795,NaN,NaN,41.826344,90.564224,87.2722,109.42896,45.62502,NaN,62.24396,56.83433,44.889698,NaN,NaN,NaN,NaN,NaN
6.0,14.0,31.296492,NaN,NaN,41.294098,95.781136,92.010445,118.12597,45.53042,NaN,65.77586,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,16.0,NaN,NaN,NaN,40.725956,100.08895,95.25949,125.26893,45.512173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,18.0,NaN,NaN,NaN,40.239445,103.64303,97.455124,131.19618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,20.0,NaN,NaN,NaN,NaN,106.57299,98.9786,136.17047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,22.0,NaN,NaN,NaN,NaN,108.9857,99.910164,140.19493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,24.0,NaN,NaN,NaN,NaN,110.969475,100.63174,143.52414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,26.0,NaN,NaN,NaN,NaN,112.599236,101.03776,146.19478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,28.0,NaN,NaN,NaN,NaN,113.93516,NaN,148.50302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,30.0,NaN,NaN,NaN,NaN,115.03036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,32.0,NaN,NaN,NaN,NaN,115.92845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,34.0,NaN,NaN,NaN,NaN,116.66491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,36.0,NaN,NaN,NaN,NaN,117.26834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,38.0,NaN,NaN,NaN,NaN,117.76282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,0.0,1.3908484,2.2878325,1.1802545,0.8931932,33.313133,NaN,NaN,29.055403,3.2515256,35.649097,15.751881,1.5395317,1.8279908,2.0818117,1.0912696,2.395611,NaN
7.0,2.0,22.512648,33.088173,36.33893,NaN,47.11667,NaN,NaN,45.62385,NaN,39.326054,33.48786,29.86304,NaN,22.541958,23.15067,12.893787,NaN
7.0,4.0,27.16105,39.79704,52.37413,36.224323,57.950752,NaN,NaN,50.45277,NaN,44.42396,44.977383,40.800278,NaN,25.76637,27.012566,18.655743,NaN
7.0,6.0,31.267534,NaN,56.941513,40.01892,65.5219,61.07316,74.9087,50.78881,NaN,44.147514,49.752316,44.02842,NaN,30.28807,26.961718,21.94103,NaN
7.0,8.0,32.154343,NaN,61.337223,42.23065,75.829155,67.89479,86.15509,48.684338,NaN,49.686234,54.78121,44.859924,NaN,NaN,29.706669,25.140667,NaN
7.0,10.0,32.135197,NaN,NaN,43.233257,83.26193,77.1764,98.31263,46.483486,NaN,55.38684,56.725735,45.04803,NaN,NaN,29.834019,27.161848,NaN
7.0,12.0,31.80386,NaN,NaN,43.008358,89.58084,84.89856,108.53322,45.7566,NaN,60.730446,57.458603,45.005787,NaN,NaN,NaN,NaN,NaN
7.0,14.0,31.547474,NaN,NaN,42.33695,94.87496,90.38873,117.40805,45.56361,NaN,64.61932,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,16.0,NaN,NaN,NaN,41.545704,99.316246,94.10924,124.6007,45.52491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,18.0,NaN,NaN,NaN,40.857994,102.97853,96.671265,130.58989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,20.0,NaN,NaN,NaN,NaN,106.01013,98.40021,135.59819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,22.0,NaN,NaN,NaN,NaN,108.512924,99.547714,139.7528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,24.0,NaN,NaN,NaN,NaN,110.57052,100.37544,143.14961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,26.0,NaN,NaN,NaN,NaN,112.269554,100.83604,145.94572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,28.0,NaN,NaN,NaN,NaN,113.662125,101.16802,148.25331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,30.0,NaN,NaN,NaN,NaN,114.80492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,32.0,NaN,NaN,NaN,NaN,115.74226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,34.0,NaN,NaN,NaN,NaN,116.511475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,36.0,NaN,NaN,NaN,NaN,117.142235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,38.0,NaN,NaN,NaN,NaN,117.65899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,0.0,1.3127104,2.2369483,1.1079351,0.91677034,33.21495,NaN,NaN,29.492178,3.289341,35.64314,15.700162,1.6615697,1.8663219,2.5663185,1.0598145,1.9251194,NaN
8.0,2.0,18.515137,32.891975,40.257587,NaN,47.056686,NaN,NaN,45.72467,NaN,39.350464,33.92378,34.10523,NaN,22.196,24.279959,14.036323,NaN
8.0,4.0,27.803326,39.6238,46.16938,NaN,58.008465,NaN,NaN,50.525238,NaN,44.366814,44.049416,40.425514,NaN,26.440119,27.555098,17.534285,NaN
8.0,6.0,31.316965,NaN,59.626427,41.146908,66.083534,62.690792,79.12398,51.13528,NaN,46.364666,51.521774,44.580463,NaN,27.890238,27.369253,23.503464,NaN
8.0,8.0,32.5764,NaN,62.032074,42.93572,74.61594,65.12793,85.2002,50.449768,NaN,48.418198,55.088837,45.069096,NaN,NaN,28.68206,24.819986,NaN
8.0,10.0,32.68414,NaN,NaN,44.277767,82.24273,73.64758,97.22771,47.396236,NaN,53.81023,57.359974,45.302307,NaN,NaN,29.86464,27.499022,NaN
8.0,12.0,32.23315,NaN,NaN,44.17377,88.61003,82.14342,107.86626,46.0141,NaN,58.983063,58.081017,45.164207,NaN,NaN,NaN,NaN,NaN
8.0,14.0,31.862234,NaN,NaN,43.418438,93.969864,88.38012,116.626595,45.631138,NaN,63.302677,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,16.0,NaN,NaN,NaN,42.45207,98.504745,92.722015,123.955,45.55153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,18.0,NaN,NaN,NaN,41.54971,102.27771,95.71751,130.00044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,20.0,NaN,NaN,NaN,NaN,105.40867,97.73322,135.05182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,22.0,NaN,NaN,NaN,NaN,108.0013,99.115685,139.30241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,24.0,NaN,NaN,NaN,NaN,110.14376,100.00711,142.75517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,26.0,NaN,NaN,NaN,NaN,111.909805,100.79822,145.61668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,28.0,NaN,NaN,NaN,NaN,113.364136,NaN,147.85103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,30.0,NaN,NaN,NaN,NaN,114.55813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,32.0,NaN,NaN,NaN,NaN,115.53827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,34.0,NaN,NaN,NaN,NaN,116.34286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
