"Mean Trophic Level of fish species, weighted by fish biomass, and excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,3.530816,3.5608544,4.1628966,4.322234,4.1220484,4.718374,5.065694,3.6806226,3.6180544,4.0014014,4.0803757,4.636919,3.3207924,3.6084795,3.3727188,3.5962977,3.6540153
2.0,3.2376063,3.5834405,3.8883793,3.8836865,4.208203,4.874025,5.156,3.6565406,4.250636,3.7767618,4.204885,3.8851173,3.30206,3.5728245,3.4265954,3.60449,3.5062654
3.0,3.19152,3.6065834,3.9511433,3.6988168,4.120255,4.889599,5.014242,3.6674888,4.1684713,3.822542,4.126833,4.184549,3.3009717,3.5555546,3.6089907,3.6102304,NaN
4.0,3.3275251,3.556678,4.0400133,3.7654603,4.102832,4.8869896,4.9433613,3.7182987,4.140705,3.9546263,4.1137085,4.172667,3.3010087,3.5837927,3.6987805,3.5465097,NaN
5.0,3.383449,3.553325,4.0193653,3.7293837,4.114253,4.8384314,4.926273,3.6359625,4.132236,3.8330336,4.119782,4.1318116,3.3036742,3.5698955,3.7520633,3.563205,NaN
6.0,3.3965788,3.576524,3.99263,3.7237751,4.103252,4.8341885,4.897006,3.656944,4.202009,3.800661,4.106092,4.14113,3.3023455,3.5593188,3.6852844,3.6303284,NaN
7.0,3.362924,3.5535452,3.9622965,3.7117543,4.1086035,4.8400874,4.900963,3.6654804,4.15858,3.82007,4.111809,4.0740786,3.3047662,3.5772705,3.693259,3.586802,NaN
8.0,3.366764,3.5765235,3.9580426,3.7432246,4.1242123,4.8720617,4.8614883,3.7014778,4.1797667,3.900456,4.1294246,4.1538615,3.303855,3.5640376,3.7091608,NaN,NaN
9.0,3.356273,3.5899093,3.9554777,3.7684534,4.132184,4.8913774,4.881305,3.688572,4.1654186,3.8349876,4.141472,4.1366987,3.3026164,3.561351,3.68155,NaN,NaN
10.0,3.3525145,3.5868883,3.9783072,3.7613962,4.1311088,4.893583,4.881186,3.7292068,4.1520886,3.810807,4.134466,4.180897,3.3038592,3.5780976,3.6851857,NaN,NaN
11.0,3.3494182,3.5595043,3.9868803,3.7455478,4.118993,4.8951874,4.920431,3.651701,4.164485,3.8517673,4.1279416,4.21245,3.3072858,3.5745854,3.7069983,NaN,NaN
12.0,3.3622758,3.593714,3.9508748,3.797641,4.1297736,4.924062,4.9393215,3.6688597,4.185304,3.8838246,4.143883,4.188062,3.3053305,3.5691025,3.6950777,NaN,NaN
13.0,3.3716774,3.5825353,3.990139,3.7863863,4.11625,4.9249454,4.9371524,3.7198763,4.1731253,3.8280938,4.1381407,4.2499046,3.3043735,3.571054,3.6915567,NaN,NaN
14.0,3.3749971,3.5572042,4.0543756,3.763584,4.1069074,4.920589,4.9251227,3.6983774,4.159037,3.8334901,4.1399183,4.1454744,3.3033907,3.5616243,3.6661782,NaN,NaN
15.0,3.38489,3.5803716,3.9047267,3.777339,4.0863795,4.9199457,4.8995056,3.6798944,4.147709,3.8644776,4.127312,4.1702785,3.3033495,3.5629575,3.6700435,NaN,NaN
16.0,3.3742976,3.5774481,3.998357,3.777833,4.078101,4.9399586,4.898389,3.6808069,4.15856,3.8841794,4.131443,4.1121945,3.3049417,3.5722027,3.671753,NaN,NaN
17.0,3.3724668,3.5550828,3.968172,3.775493,4.0627575,4.912951,4.922295,3.6983037,4.1438513,3.843371,4.1170626,4.114803,3.30192,3.566669,3.7411406,NaN,NaN
18.0,3.383848,3.5518093,4.029707,3.763525,4.034054,4.9150457,4.9231086,3.6998446,4.179452,3.8802936,4.101987,4.0992436,3.303732,3.5562618,3.7197053,NaN,NaN
19.0,3.3873374,3.5551775,4.0443945,3.7442532,4.0103946,4.89635,4.9385695,3.6785507,4.1733146,3.8954346,4.093934,4.0436077,3.3036482,3.578254,3.7184544,NaN,NaN
20.0,3.392241,3.5577223,4.009865,3.7560346,4.0131307,4.8912215,4.909996,3.7015703,4.1967926,3.913154,4.110433,4.053027,3.3027651,3.5826845,3.7361963,NaN,NaN
