"% of prey species (in rows) in the diet of predator species (in col)"
"Time","Prey","AtlanticHerring in [0.000000, 4.000000[","AtlanticHerring in [4.000000, 16.700001[","AtlanticHerring in [16.700001, inf[","AtlanticMackerel in [0.000000, 1.700000[","AtlanticMackerel in [1.700000, 28.700001[","AtlanticMackerel in [28.700001, inf[","BlackSeaBass in [0.000000, 2.800000[","BlackSeaBass in [2.800000, 19.100000[","BlackSeaBass in [19.100000, inf[","Scup in [0.000000, 1.000000[","Scup in [1.000000, 15.500000[","Scup in [15.500000, inf[","SpinyDogfish in [0.000000, 80.900002[","SpinyDogfish in [80.900002, inf[","StripedBass in [0.000000, 5.000000[","StripedBass in [5.000000, 50.000000[","StripedBass in [50.000000, inf[","Goosefish in [0.000000, 5.000000[","Goosefish in [5.000000, 46.500000[","Goosefish in [46.500000, inf[","WinterFlounder in [0.000000, 0.780000[","WinterFlounder in [0.780000, 26.799999[","WinterFlounder in [26.799999, inf[","Squids in [0.000000, 1.900000[","Squids in [1.900000, 15.000000[","Squids in [15.000000, inf[","Flounders in [0.000000, 1.600000[","Flounders in [1.600000, 35.000000[","Flounders in [35.000000, inf[","SkateRays in [0.000000, 37.500000[","SkateRays in [37.500000, inf[","Hakes in [0.000000, 2.100000[","Hakes in [2.100000, 23.200001[","Hakes in [23.200001, inf[","Benthopelagics in [0.000000, 2.000000[","Benthopelagics in [2.000000, 4.000000[","Benthopelagics in [4.000000, inf[","MiscellaneousDemersals in [0.000000, 2.200000[","MiscellaneousDemersals in [2.200000, 17.500000[","MiscellaneousDemersals in [17.500000, inf[","ShallowDemersal in [0.000000, 2.300000[","ShallowDemersal in [2.300000, 22.100000[","ShallowDemersal in [22.100000, inf[","WhitePerch in [0.000000, 1.750000[","WhitePerch in [1.750000, 14.250000[","WhitePerch in [14.250000, inf[","AtlanticTomcod in [0.000000, 1.900000[","AtlanticTomcod in [1.900000, 15.000000[","AtlanticTomcod in [15.000000, inf["
1.0,"Scup in [15.500000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5293526,0.0,0.0,0.024307122,0.030196317,0.20898904,0.0,0.14556466,2.2618706,0.0,0.71955997,3.0899074,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,2.2827952,6.47588E-4,0.08920086,0.0,0.0,2.4482734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"SpinyDogfish in [0.000000, 80.900002[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020797357,0.031753246,0.0,0.0040714624,0.63616014,0.0,0.03932614,2.6053739,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.059919722,0.0,0.024544861,0.0,0.0,0.010493867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"SpinyDogfish in [80.900002, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12338652,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"StripedBass in [0.000000, 5.000000[",0.0,0.0,0.0,0.0,2.4210085E-13,4.282708E-9,0.0,0.0,0.0,0.0,0.0,4.5205534E-10,3.5452842E-11,3.8760177E-9,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,1.8166734E-9,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046062805,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"StripedBass in [5.000000, 50.000000[",0.0,0.0,0.0,0.0,0.0,0.04335074,0.0,0.0,0.009976202,0.0,0.0,0.019866787,0.0077040484,0.16375014,0.0,5.875442E-5,0.30681047,0.0,0.016305719,1.015528,NaN,0.0,0.04691263,0.0,0.0,2.7759788E-7,NaN,4.039855E-10,0.14096688,2.635118E-8,0.009500729,0.0,5.7208006E-5,0.07805382,0.0,0.0,0.0,0.0,0.0,0.036993887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"StripedBass in [50.000000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04800202,0.0,0.0,3.4645705E-5,0.0,0.0,0.2728157,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Goosefish in [0.000000, 5.000000[",0.0,0.0065955156,0.27507225,6.49432E-6,2.028002E-5,0.44658333,4.1997468E-5,2.645947E-5,0.0,0.0,6.580229E-6,4.1921197E-5,1.5318513E-4,2.148056E-4,0.0,3.577929E-4,0.0,2.9316566E-6,6.1308945E-8,0.0,NaN,0.0,0.0,6.047207E-5,1.8314575,0.011604346,NaN,2.6899188E-6,0.0,0.0,0.0,0.0,7.7352895E-5,0.0,3.047596E-6,9.3453724E-7,4.8381775E-5,3.1410048E-6,1.9876376E-8,0.0,3.5130636E-6,1.178731E-4,0.65559435,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Goosefish in [5.000000, 46.500000[",0.0,0.0,0.0,0.0,4.817335E-8,0.14976567,0.0,1.1561444E-6,0.093589954,0.0,3.4698783E-8,0.2208475,0.0015227684,0.019172914,0.0,0.0037346033,0.14539306,0.0,0.018535882,0.16246031,NaN,1.3804973E-6,0.94491667,0.0,0.006199557,0.11169765,NaN,2.3383465E-5,0.59332967,1.5165153E-4,0.0032159868,0.0,2.130711E-4,0.27943924,0.0,0.0,0.0,0.0,0.0,0.21511173,0.0,9.750158E-7,0.06120666,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Goosefish in [46.500000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012722718,0.0,0.0,1.4778972E-4,0.0,0.0,0.04424929,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"WinterFlounder in [0.000000, 0.780000[",8.574458E-4,0.033798434,0.0,0.0,0.013843362,0.0,0.95469344,0.20117864,0.0,0.0,0.0017121837,0.0,0.0,0.0,0.0,0.0,0.0,0.037251916,0.0,0.0,NaN,0.0,0.0,1.4973853,1.2089826,0.0,NaN,0.0,0.0,0.0,0.0,0.016636841,4.388787E-5,0.0,0.0017312261,0.0,0.0,0.20879018,0.001300518,0.0,0.4823553,0.30255345,0.0,0.08050099,7.7387807E-4,0.0,1.183233,0.30601433,5.067962E-4
1.0,"WinterFlounder in [0.780000, 26.799999[",0.0,0.14510581,4.255651,0.0,1.9743844E-4,10.563493,0.0,0.008040117,1.6255114,0.0,2.459838E-4,1.3771253,0.9605104,1.0739331,0.0,1.477898,1.2762171,0.0,0.5711981,0.572975,NaN,3.9526465E-4,1.6498369,0.0,5.286737,1.6629786,NaN,0.012375572,2.8363454,1.191797,1.3815086,0.0,0.012096716,2.0407217,0.0,0.0,0.0,0.0,0.02989839,1.6372614,0.0,4.2998142E-4,10.541567,0.0,0.001978641,4.1180677,0.0,9.128934E-6,1.415493
1.0,"WinterFlounder in [26.799999, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033388792,0.036198486,0.0,0.0,0.30180755,0.0,0.0032118736,0.30326405,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0018758938,0.0,0.0042269835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Squids in [0.000000, 1.900000[",0.023779195,1.5513352,0.30095613,0.011436834,0.13542104,0.0,0.09649571,0.032588307,0.0,0.0,0.1941926,0.0,6.869822,7.1668963,0.0,0.0,0.0,0.0510486,0.015034565,0.0,NaN,0.0,0.0,0.10399537,7.764935,0.0,NaN,0.0,0.0,1.7235495,1.6850401,0.03931747,3.640797,0.0,0.007219795,0.0021630344,5.6387077E-4,0.01020975,0.0022426136,0.0,0.016390506,0.02247542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Squids in [1.900000, 15.000000[",0.0,0.082691364,2.0460088,0.0,0.0032173637,15.454965,0.0,0.23442124,20.042213,0.0,0.003714656,16.243656,15.070897,14.859129,0.0,19.110813,20.330978,0.0,12.163581,10.863177,NaN,0.0038933633,9.636816,0.0,7.3204656,22.08691,NaN,0.06469105,16.106564,9.272781,17.537315,0.0,0.45701605,20.548553,0.0,0.0,0.0,0.0,0.17031977,13.23444,0.0,8.407083E-4,12.161069,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Squids in [15.000000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3319335,0.0,0.0,0.50123686,1.1617056,2.8028164,0.0,3.3774045,5.0567665,0.0,3.038009,6.6073556,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,8.343406,0.21893276,3.405882,0.0,0.0,8.06356,0.0,0.0,0.0,0.0,0.0,0.0038699761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Flounders in [0.000000, 1.600000[",1.0492831,0.076274715,0.0,0.0,0.0,0.0,0.05202536,0.18436058,0.0,0.0,1.6667032E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.12560697,0.0,0.0,NaN,0.0,0.0,0.85365605,1.936533,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.02071278,0.0,0.051259506,0.113800175,0.98656744,0.39977413,0.5580027,0.0,0.35942855,0.36430293,0.0,0.011195477,2.2895007E-4,0.0,0.010287203,0.0062124683,0.0013453651
1.0,"Flounders in [1.600000, 35.000000[",0.0,0.0,1.2593,0.0,5.411334E-4,5.3738575,0.0,4.1377658E-5,1.9659657,0.0,4.1500837E-4,1.9058728,1.1178923,1.1619508,0.0,2.087359,2.2240973,0.0,0.88009477,2.76897,NaN,3.2938947E-4,4.089744,0.0,3.0974894,2.6006305,NaN,0.016889948,2.1824064,0.8720165,1.1878402,0.0,0.047942854,2.6101978,0.0,0.0,0.0,0.0,0.0076800655,2.0614424,0.0,3.0110028E-4,7.3375106,0.0,5.4759963E-4,3.027004,0.0,3.7382746E-5,0.49047026
1.0,"Flounders in [35.000000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017495425,0.20371287,0.0,0.0,0.087393455,0.0,0.0,1.2010474,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"SkateRays in [0.000000, 37.500000[",0.0,0.0,0.05352493,0.0,1.7311095E-5,1.5896415,0.0,0.005684378,2.4493477,0.0,7.0657857E-6,1.6973196,0.14704494,0.7849062,0.0,0.7225199,4.654068,0.0,1.5430094,9.194291,NaN,4.107545E-5,1.2320361,0.0,1.1978433,3.3098433,NaN,0.0014566405,6.5066404,0.0030767433,0.04708167,0.0,4.010116E-4,6.529004,0.0,0.0,0.0,0.0,1.2924893E-4,1.1497772,0.0,2.7635324E-5,2.4696102,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"SkateRays in [37.500000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010211501,1.9985269,0.0,0.0,0.60916805,0.0,0.0,10.684016,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Hakes in [0.000000, 2.100000[",4.060981E-9,0.003021717,0.0010161551,3.543754E-4,5.242879E-4,1.1279238E-13,0.012082091,0.0041811573,0.0,0.0,3.629441E-4,0.0,0.003696149,0.003579312,0.0,0.0,0.0,0.0024062383,0.0,0.0,NaN,0.0,0.0,0.013089185,0.4620062,0.0,NaN,0.0,0.0,0.0,0.0,0.0051422925,0.047714897,0.0,0.028026383,3.0570713E-4,8.020819E-4,4.8357263E-4,3.5285117E-4,0.0,3.592213E-4,8.2599657E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Hakes in [2.100000, 23.200001[",0.0,0.02918423,0.4775563,0.0,2.992434E-6,1.2308582,0.0,0.007993177,0.86526394,0.0,2.6839245E-6,0.87970984,0.15562995,0.15326113,0.0,0.37098995,0.609855,0.0,0.4357345,0.40608495,NaN,5.509421E-5,1.0716287,0.0,1.9729632,2.1357281,NaN,0.009455297,2.4519148,0.12906855,0.21594405,0.0,0.0040992196,1.6797742,0.0,0.0,0.0,0.0,0.002528419,1.0509292,0.0,5.042633E-5,1.5163163,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Hakes in [23.200001, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016190339,0.0,0.0,0.0,0.013795207,0.33456028,0.0,0.005008217,0.8220252,0.0,0.1825355,3.449648,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.19535111,0.0,0.019654604,0.0,0.0,0.15815064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Benthopelagics in [0.000000, 2.000000[",3.9714565E-9,0.88565654,0.12337206,0.7703895,0.2087869,0.0044609094,1.4387217,2.1058342,0.0,0.0,0.16260181,0.0,1.3901455,1.4864527,0.0,0.0,0.0,0.43188253,4.548267E-6,0.0,NaN,0.0,0.0,0.831055,4.32123,0.0,NaN,0.09502909,0.0,0.0,0.0,0.41461906,1.4035981,0.0,0.06804987,0.005128499,0.006846836,0.27650055,0.06671179,0.0,0.20244089,0.7667615,0.0,2.502089,2.6164384,0.046925575,0.0,0.011918071,0.023779953
1.0,"Benthopelagics in [2.000000, 4.000000[",0.0,0.420855,7.0866675,0.0,0.019445948,3.0986416,0.0,0.47484708,0.081180595,0.0,2.0118994E-5,0.017174914,2.695214,2.4636886,0.0,0.0,0.0,0.0,1.6217082,0.0,NaN,0.012898412,0.0,0.0,9.735286,2.3266754,NaN,0.20474887,0.0,3.4988616,3.6811607,0.0,3.448085,0.0,0.0,0.0,0.0,0.0,1.1905434,0.0,0.0,0.0045900336,6.8855824,0.0,0.0035211372,1.3355272,0.0,0.38291666,2.880515
1.0,"Benthopelagics in [4.000000, inf[",0.0,0.0,0.019371016,0.0,7.628599E-4,24.456062,0.0,3.3858168E-4,23.484312,0.0,0.001542663,28.733784,3.6030476,4.1657557,0.0,19.015642,8.866247,0.0,9.204365,1.1947252,NaN,2.9144686E-4,62.754784,0.0,1.2842308,34.506767,NaN,0.011333713,9.88719,4.8732147,6.859776,0.0,0.04956857,12.9173,0.0,0.0,0.0,0.0,5.753902E-4,38.111115,0.0,8.906744E-6,7.017389,0.0,2.4351732E-5,29.976118,0.0,0.06734494,18.774307
1.0,"MiscellaneousDemersals in [0.000000, 2.200000[",0.24685247,1.2888604,0.12277629,0.0,0.14526394,0.032978356,0.3089686,0.26508918,0.0,0.0,0.3791976,0.0,3.0857005,3.023469,0.0,0.0,0.0,0.3660872,0.0,0.0,NaN,0.0,0.0,0.83145034,5.6446576,0.0,NaN,0.0,0.0,0.0,0.0,0.06293204,1.8535597,0.0,0.7265272,0.3536733,0.4005548,0.1771062,1.6511271,0.0,0.3393908,0.5975052,0.04309111,0.86434615,0.959413,0.04625425,0.45371053,0.36575773,0.0939042
1.0,"MiscellaneousDemersals in [2.200000, 17.500000[",0.0,0.047443535,1.0767219,0.0,5.2061054E-4,1.57744,0.0,0.057030812,2.2450583,0.0,2.5846517E-5,1.5495913,1.8671534,1.8138827,0.0,2.7602243,2.4473252,0.0,1.2077775,1.3639778,NaN,0.0016723097,1.8785945,0.0,2.171426,6.3475685,NaN,0.0325753,2.943797,1.527411,2.2555811,0.0,0.24777734,2.5549102,0.0,0.0,0.0,0.0,0.12237617,1.8621467,0.0,3.1130938E-4,2.238909,0.0,0.0,0.0,0.0,0.05498338,0.6437882
1.0,"MiscellaneousDemersals in [17.500000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52232695,0.0,0.0,0.0,0.43927923,2.7813993,0.0,0.60899866,6.2302585,0.0,0.9453894,11.3591,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,2.0546124,0.001126741,1.4051164,0.0,0.0,1.9951645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"ShallowDemersal in [0.000000, 2.300000[",0.027946725,0.8284869,1.0494629,0.0,0.0022497808,1.2245369,0.089010924,0.0,0.0,0.0,0.00921624,0.0,1.6505685,1.6468786,0.0,1.03145605E-4,0.0,1.167589E-4,0.0,0.0,NaN,0.0,0.0,0.82635504,2.5158334,0.0,NaN,1.2163637,0.0,0.0,0.0,0.0,0.4467577,0.0,9.9875E-5,0.0,0.8726294,0.02472368,2.26744E-4,0.0,0.008735929,0.022707649,0.5632015,0.0065076407,0.017937936,0.13319764,0.33940303,0.134014,0.049202755
1.0,"ShallowDemersal in [2.300000, 22.100000[",0.0,0.23754252,4.997619,0.0,0.0025484834,8.82554,0.0,0.2174347,3.2680635,0.0,3.2783815E-4,1.4775825,3.5901814,3.6991534,0.0,3.3139493,3.9812138,0.0,2.4953856,2.9625387,NaN,0.002037673,1.2256532,0.0,6.506727,6.984267,NaN,0.07234544,7.1229186,3.8138013,4.6212654,0.0,0.65202075,7.077303,0.0,0.0,0.0,0.0,0.15039247,1.4609591,0.0,5.692335E-4,6.373232,0.0,0.003922009,1.8186302,0.0,0.1692161,1.3821174
1.0,"ShallowDemersal in [22.100000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11314773,0.0,0.0,0.0,0.08827505,0.5025663,0.0,0.2621009,4.6028132,0.0,0.783365,5.353773,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.9979645,0.0,0.35573184,0.0,0.0,1.0496438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"WhitePerch in [0.000000, 1.750000[",0.0,2.4538365E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,3.7399634E-5,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6939817E-5,0.0,1.8327619E-4,1.0611511E-5,0.0,0.0,6.173239E-5,7.758583E-5,0.0,5.948485E-5,4.7543136E-7,0.0,0.0,5.2383207E-6,1.23323225E-5
