"Mean Trophic Level of fish species, weighted by fish biomass, and excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,3.5193129,3.5827944,4.1398478,4.2644277,4.118628,4.7008862,5.0329914,3.6690307,3.4574928,3.9787962,4.0814853,4.5676637,3.3155725,3.6082375,3.359816,3.5886753,3.655179
2.0,3.1944284,3.5743268,3.900438,3.8425186,4.21098,4.8835783,5.151943,3.6645424,4.255979,3.7832851,4.19855,3.9182365,3.3018954,3.568131,3.4345,3.593508,3.5735466
3.0,3.1552556,3.62391,3.9239504,3.7291534,4.1265416,4.891712,5.0123296,3.6843143,4.182217,3.838561,4.1269326,4.1778893,3.3017747,3.55702,3.591903,3.5803883,NaN
4.0,3.319092,3.5745173,4.069263,3.789513,4.118595,4.8928237,4.9498167,3.7120175,4.187977,3.9688623,4.118758,4.1829567,3.3024633,3.5869684,3.6958778,3.5393023,NaN
5.0,3.3707075,3.546869,4.055826,3.720885,4.120602,4.845365,4.920985,3.6495914,4.172383,3.818554,4.11867,4.1475496,3.3046858,3.5659397,3.75053,3.5602744,NaN
6.0,3.3806741,3.584728,4.039232,3.7241385,4.108411,4.83968,4.8925743,3.6750014,4.2273636,3.7976089,4.10329,4.1478577,3.3039453,3.5613694,3.6965697,3.6377165,NaN
7.0,3.3271577,3.5705595,4.006967,3.7359083,4.1196814,4.848375,4.890714,3.6824841,4.1950097,3.8294005,4.1191854,4.088323,3.3071446,3.5867016,3.6837547,3.621465,NaN
8.0,3.3301532,3.5953832,3.9810417,3.7549188,4.1369505,4.8815913,4.8735623,3.7159321,4.207209,3.9172492,4.139945,4.182674,3.3043692,3.5618238,3.712691,NaN,NaN
9.0,3.321055,3.5864372,4.0073295,3.7661586,4.1417975,4.8946257,4.8853917,3.6946077,4.1966605,3.82478,4.139257,4.137689,3.3049538,3.5648649,3.675252,NaN,NaN
10.0,3.3169959,3.5924911,4.0022974,3.7666998,4.1390615,4.9039626,4.9097114,3.7248306,4.181756,3.809108,4.1443872,4.1917167,3.305844,3.5758886,3.7008512,NaN,NaN
11.0,3.3137012,3.5637527,4.0162125,3.764137,4.1272244,4.898353,4.940245,3.6820655,4.193505,3.8557763,4.130718,4.221006,3.3079185,3.5696702,3.6890893,NaN,NaN
12.0,3.3315544,3.6073258,3.9978888,3.8068473,4.1408234,4.9246635,4.960436,3.683932,4.2184486,3.8765116,4.149298,4.1954265,3.3073757,3.5674272,3.6997576,NaN,NaN
13.0,3.3405678,3.5966966,4.0234127,3.794353,4.1218114,4.926627,4.9491653,3.730279,4.204199,3.8339295,4.14421,4.248846,3.3072243,3.5672834,3.68791,NaN,NaN
14.0,3.3459136,3.5793393,4.103038,3.7864642,4.1169224,4.9316063,4.938182,3.705312,4.207336,3.8347871,4.1443477,4.138933,3.30432,3.5604901,3.66093,NaN,NaN
15.0,3.3560972,3.596849,3.9671342,3.785527,4.09518,4.9217362,4.903105,3.690222,4.195606,3.8744695,4.127257,4.1683497,3.3049617,3.570041,3.6747053,NaN,NaN
16.0,3.3422358,3.5962806,4.0010185,3.7759514,4.0845246,4.9356866,4.915562,3.7075014,4.2052746,3.8835719,4.132561,4.1203647,3.3059304,3.5706286,3.6752315,NaN,NaN
17.0,3.3520648,3.570248,3.989654,3.7803476,4.0679865,4.915814,4.9245157,3.7092607,4.187695,3.837982,4.118321,4.115138,3.302999,3.569354,3.7361817,NaN,NaN
18.0,3.358361,3.563688,4.0385246,3.766599,4.040281,4.9127254,4.9142776,3.6968982,4.2224364,3.8775508,4.105975,4.1103144,3.305788,3.5596185,3.713136,NaN,NaN
19.0,3.3693469,3.567774,4.0638976,3.7535982,4.0199304,4.901141,4.9378695,3.6888683,4.2138944,3.895885,4.098737,4.040807,3.3042912,3.572582,3.726036,NaN,NaN
20.0,3.3733282,3.5740435,4.0264616,3.7645988,4.017277,4.88704,4.913023,3.7130885,4.226541,3.9019842,4.111931,4.049939,3.304516,3.5804994,3.7243452,NaN,NaN
