"% of prey species (in rows) in the diet of predator species (in col)"
"Time","Prey","AtlanticHerring in [0.000000, 4.000000[","AtlanticHerring in [4.000000, 16.700001[","AtlanticHerring in [16.700001, inf[","AtlanticMackerel in [0.000000, 1.700000[","AtlanticMackerel in [1.700000, 28.700001[","AtlanticMackerel in [28.700001, inf[","BlackSeaBass in [0.000000, 2.800000[","BlackSeaBass in [2.800000, 19.100000[","BlackSeaBass in [19.100000, inf[","Scup in [0.000000, 1.000000[","Scup in [1.000000, 15.500000[","Scup in [15.500000, inf[","SpinyDogfish in [0.000000, 80.900002[","SpinyDogfish in [80.900002, inf[","StripedBass in [0.000000, 5.000000[","StripedBass in [5.000000, 50.000000[","StripedBass in [50.000000, inf[","Goosefish in [0.000000, 5.000000[","Goosefish in [5.000000, 46.500000[","Goosefish in [46.500000, inf[","WinterFlounder in [0.000000, 0.780000[","WinterFlounder in [0.780000, 26.799999[","WinterFlounder in [26.799999, inf[","Squids in [0.000000, 1.900000[","Squids in [1.900000, 15.000000[","Squids in [15.000000, inf[","Flounders in [0.000000, 1.600000[","Flounders in [1.600000, 35.000000[","Flounders in [35.000000, inf[","SkateRays in [0.000000, 37.500000[","SkateRays in [37.500000, inf[","Hakes in [0.000000, 2.100000[","Hakes in [2.100000, 23.200001[","Hakes in [23.200001, inf[","Benthopelagics in [0.000000, 2.000000[","Benthopelagics in [2.000000, 4.000000[","Benthopelagics in [4.000000, inf[","MiscellaneousDemersals in [0.000000, 2.200000[","MiscellaneousDemersals in [2.200000, 17.500000[","MiscellaneousDemersals in [17.500000, inf[","ShallowDemersal in [0.000000, 2.300000[","ShallowDemersal in [2.300000, 22.100000[","ShallowDemersal in [22.100000, inf[","WhitePerch in [0.000000, 1.750000[","WhitePerch in [1.750000, 14.250000[","WhitePerch in [14.250000, inf[","AtlanticTomcod in [0.000000, 1.900000[","AtlanticTomcod in [1.900000, 15.000000[","AtlanticTomcod in [15.000000, inf["
1.0,"Scup in [1.000000, 15.500000[",0.0,0.08023675,0.7876277,0.0,0.0040502073,1.2633168,0.0,0.56790227,0.6024218,0.0,5.360155E-4,0.61919564,0.10619331,0.09704682,0.0,0.08500365,0.11241268,0.0,0.12138719,0.058401942,NaN,0.029710112,1.7943333,0.0,2.1182935,0.950073,NaN,0.12756543,2.2072735,0.14013654,0.1396949,0.0,0.4979311,1.1338805,0.0,0.0,0.0029464904,0.0,0.39868385,0.8873684,0.0,0.008011623,1.1640915,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"Scup in [15.500000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55293006,0.0,0.0,0.024324533,0.030107567,0.20898493,0.0,0.16323179,2.23606,0.0,0.6521071,3.1666818,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,2.2821207,5.4656825E-4,0.088178895,0.0,0.0,2.421058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"SpinyDogfish in [0.000000, 80.900002[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020873859,0.032164384,0.0,0.0065894746,0.6759575,0.0,0.07198854,2.6186147,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.05125927,0.0,0.025662782,0.0,0.0,0.008306282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"SpinyDogfish in [80.900002, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12312933,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"StripedBass in [0.000000, 5.000000[",0.0,0.0,3.4678038E-8,0.0,1.0949164E-11,0.01470962,0.0,0.0,0.0,0.0,0.0,1.1070087E-8,3.5962295E-9,2.7194275E-8,0.0,8.277268E-8,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,6.9642807E-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.190651E-6,0.0065242117,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"StripedBass in [5.000000, 50.000000[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012846696,0.0,1.7865547E-9,0.016624842,0.007600403,0.17028734,0.0,8.802039E-4,0.3142663,0.0,0.018292971,1.0178888,NaN,0.0,0.09790754,0.0,4.2331795E-4,0.0,NaN,1.6894377E-6,0.109273426,1.5230073E-8,0.010016519,0.0,7.507512E-5,0.07625526,0.0,0.0,0.0,0.0,0.0,0.036481224,0.0,0.0,0.019362785,0.0,0.0,1.4107081E-7,NaN,0.0,0.009037087
1.0,"StripedBass in [50.000000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046230577,0.0,0.0,3.1998392E-5,0.0,0.0,0.2618174,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"Goosefish in [0.000000, 5.000000[",1.0906356E-11,0.014702853,0.27689227,1.1165511E-5,1.7069568E-5,0.51759976,3.554439E-5,2.101176E-5,0.0,0.0,4.525191E-6,4.3344353E-6,1.6323316E-4,1.8912487E-4,0.0,9.436794E-6,0.0,1.140274E-6,6.1525446E-7,0.0,NaN,0.0,0.0,8.702113E-5,1.9456954,2.4211105E-5,NaN,1.3606495E-5,0.0,0.0,0.0,0.0,8.1075705E-5,0.0,2.0876646E-6,1.0666423E-6,3.3786288E-5,3.3090068E-6,4.3966753E-7,0.0,4.8901284E-6,1.246132E-4,0.44971183,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"Goosefish in [5.000000, 46.500000[",0.0,0.0,0.0,0.0,7.476517E-8,0.08892299,0.0,1.2835903E-7,0.06729974,0.0,2.425281E-7,0.21612664,0.0014970445,0.018305786,0.0,0.0013947843,0.08771055,0.0,0.02468291,0.13746077,NaN,6.9483696E-7,1.5861471,0.0,0.032981094,0.11951942,NaN,1.3137791E-5,0.676055,1.8635516E-4,0.0030361512,0.0,2.9467844E-4,0.34308717,0.0,0.0,0.0,0.0,1.4000331E-7,0.4191616,0.0,0.0,0.04294706,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"Goosefish in [46.500000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012783537,0.0,0.0,1.2237608E-4,0.0,0.0,0.042484853,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"WinterFlounder in [0.000000, 0.780000[",0.0019134498,0.02522077,0.0,0.11157444,0.011890416,0.0,0.72600806,0.19440201,0.0,0.0,0.0016917617,0.0,0.0,0.0,0.0,0.0,0.0,0.06121349,0.0,0.0,NaN,0.0,0.0,1.765225,1.3046321,0.0,NaN,0.0,0.0,0.0,0.0,0.008923241,0.0,0.0,0.009432528,0.0,0.0,0.26221785,9.806168E-4,0.0,0.44250935,0.2906006,0.0,0.12012748,0.0,0.0,NaN,0.04058702,0.0
1.0,"WinterFlounder in [0.780000, 26.799999[",0.0,0.16310966,4.1625056,0.0,1.590127E-4,9.41365,0.0,0.021189181,1.4831223,0.0,4.2439793E-4,1.308961,0.9642673,0.9890894,0.0,1.3045942,1.2429129,0.0,0.51328355,0.5178264,NaN,2.7790968E-4,2.093864,0.0,5.080155,1.7368963,NaN,0.015952522,2.5036678,1.098997,1.2546625,0.0,0.026542617,1.9855119,0.0,0.0,0.0,0.0,0.034080394,1.2695051,0.0,3.8585332E-4,10.177795,0.0,9.6569325E-5,2.8828595,NaN,0.0,0.3229241
1.0,"WinterFlounder in [26.799999, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032895345,0.035594624,0.0,7.3765266E-5,0.24093573,0.0,0.0069588986,0.2980652,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.001669543,0.0,0.003923206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"Squids in [0.000000, 1.900000[",0.045488317,1.7982,0.32334498,0.013262824,0.11777917,0.0,0.088035926,0.07054887,0.0,0.0,0.15897872,0.0,6.9940853,6.909095,0.0,0.0,0.0,0.029437048,8.684924E-6,0.0,NaN,0.0,0.0,0.15214378,8.136234,0.0,NaN,0.0,0.0,1.791812,1.6678292,0.039090857,3.6271565,0.0,0.013614443,0.0031218776,2.3637261E-4,0.008715182,0.0015510115,0.0,0.017413737,0.04365636,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"Squids in [1.900000, 15.000000[",0.0,0.08432806,2.0357816,0.0,0.0032391283,14.540755,0.0,0.097149625,20.831663,0.0,0.007620276,16.36971,15.491756,14.976271,0.0,20.465237,21.746803,0.0,11.807606,11.080068,NaN,0.0024664064,10.83158,0.0,7.301764,23.337227,NaN,0.065341845,16.448973,9.290529,17.93128,0.0,0.38793916,20.774004,0.0,0.0,0.0,0.0,0.21350597,14.777077,0.0,6.993164E-4,12.075219,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"Squids in [15.000000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4250128,0.0,0.0,0.5117401,1.191829,2.8153918,0.0,3.2451541,5.46539,0.0,3.0200331,6.7418456,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,8.045429,0.21571344,3.4337966,0.0,0.0,7.867474,0.0,0.0,0.0,0.0,0.0,0.0043804264,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"Flounders in [0.000000, 1.600000[",1.0717005,0.036377173,0.0,0.0,0.0,0.0,0.13717186,0.12345234,0.0,0.0,3.0832193E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.19781177,0.0,0.0,NaN,0.0,0.0,0.6633931,2.0969505,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.017258396,0.0,0.17458175,0.15066813,0.21579187,0.30589408,0.38189662,0.0,0.39001438,0.24255429,0.0,0.0,0.0,0.0,NaN,0.35703838,0.0
1.0,"Flounders in [1.600000, 35.000000[",0.0,4.8210358E-4,1.377992,0.0,3.86938E-4,5.742036,0.0,0.010839726,2.0016582,0.0,1.798366E-4,1.8433235,1.2487077,1.3180392,0.0,1.9533119,1.9810898,0.0,0.9144244,2.6184185,NaN,3.1184842E-4,3.7376904,0.0,2.9933193,2.7437325,NaN,0.021305269,2.158176,0.946523,1.2715253,0.0,0.13906585,2.5380702,0.0,0.0,0.0,0.0,4.9406E-4,2.0769758,0.0,7.409575E-4,6.365396,0.0,6.064023E-5,1.8950558,NaN,0.13913177,1.5204396
1.0,"Flounders in [35.000000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019797604,0.20141539,0.0,0.0,0.08600335,0.0,0.0,1.1770797,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"SkateRays in [0.000000, 37.500000[",0.0,0.0,0.05156188,0.0,1.5951617E-5,1.337165,0.0,1.13764865E-4,2.4350607,0.0,4.452779E-5,1.6669294,0.16023791,0.7954453,0.0,0.80095524,4.799821,0.0,1.6614035,9.109599,NaN,5.424822E-5,1.3835998,0.0,1.2227216,1.6941065,NaN,0.005019055,6.528237,0.0031901249,0.049000606,0.0,5.516336E-4,6.8545723,0.0,0.0,0.0,0.0,1.3469806E-4,1.2248392,0.0,3.80409E-5,2.3698523,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"SkateRays in [37.500000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010042539,1.9815319,0.0,0.0,0.6289634,0.0,0.0,10.739005,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"Hakes in [0.000000, 2.100000[",0.0,0.0031093205,0.003207807,0.0031272708,4.6618632E-4,0.0,0.012546203,0.0073577208,0.0,0.0,0.0010117609,0.0,0.0027867479,0.0036641208,0.0,0.0,0.0,0.0014954533,0.0,0.0,NaN,0.0,0.0,0.008093795,0.780229,0.0,NaN,0.0,0.0,0.0,0.0,7.478391E-4,0.043683212,0.0,0.00127307,3.1003376E-4,0.0010554602,4.3847098E-4,4.1902595E-4,0.0,4.471946E-4,8.107026E-4,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"Hakes in [2.100000, 23.200001[",0.0,0.024521071,0.45284754,0.0,2.0965776E-6,1.0615264,0.0,0.015428014,0.86513084,0.0,1.6482036E-5,0.764146,0.14817168,0.14638983,0.0,0.32776216,0.5419429,0.0,0.4370911,0.41213173,NaN,1.8985047E-4,1.5096688,0.0,2.1286445,2.1894262,NaN,0.010988315,2.5383725,0.116050035,0.20593841,0.0,0.009694112,1.849788,0.0,0.0,0.0,0.0,0.06900681,0.65058064,0.0,4.7417925E-5,1.6603973,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"Hakes in [23.200001, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019268122,0.0,0.0,0.0,0.014025242,0.3294891,0.0,0.015355385,0.94193184,0.0,0.18251456,3.4642093,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.1860528,0.0,0.020269495,0.0,0.0,0.19144398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"Benthopelagics in [0.000000, 2.000000[",0.0,0.6904109,0.028333418,1.2048438,0.22152744,0.0,1.4305506,0.5514535,0.0,0.0,0.17793906,0.0,1.3491185,1.5785407,0.0,0.0,0.0,0.36476615,0.0,0.0,NaN,0.0,0.0,1.0157944,4.0539503,0.0,NaN,0.09480648,0.0,0.0,0.0,0.6994913,1.8893183,0.0,0.082379654,0.0070408266,0.012304395,0.26024672,0.112588145,0.0,0.15407959,0.30924457,0.0052859522,2.8128076,4.1685123,0.049461298,NaN,0.0,0.0
1.0,"Benthopelagics in [2.000000, 4.000000[",0.0,0.5060624,7.151282,0.0,0.01227778,2.9670277,0.0,0.39645454,0.05875811,0.0,9.860366E-6,0.0074360766,2.5245802,2.400453,0.0,1.7443576E-6,0.0,0.0,1.7327489,0.0,NaN,0.0134535255,0.0,0.0,8.76293,2.8734539,NaN,0.20272113,0.0,3.7156336,3.6689482,0.0,3.7743967,0.0,0.0,0.0,0.0,0.0,1.1092477,0.0,0.0,0.0052684927,6.7440076,0.0,0.001193969,1.3763272,NaN,0.20567007,0.0
1.0,"Benthopelagics in [4.000000, inf[",0.0,0.0,0.016793951,0.0,7.950562E-4,24.065643,0.0,3.986304E-4,23.565424,0.0,0.0016872775,28.951056,3.6281626,4.25645,0.0,19.76807,9.163211,0.0,9.659132,1.1940871,NaN,1.1004766E-4,63.278095,0.0,1.6433277,31.022112,NaN,0.006098413,9.905164,4.665368,6.967276,0.0,0.043075163,12.579366,0.0,0.0,0.0,0.0,0.044072006,39.729225,0.0,9.956031E-6,7.9243217,0.0,1.4625877E-4,31.339071,NaN,0.008576009,46.68439
1.0,"MiscellaneousDemersals in [0.000000, 2.200000[",0.30516556,1.3117316,0.093742535,0.0,0.20477659,0.029323345,0.7247215,0.5575417,0.0,0.0,0.36437067,0.0,2.7820632,2.8302932,0.0,0.0,0.0,0.11839305,0.0,0.0,NaN,0.0,0.0,1.1588796,5.7328506,0.0,NaN,0.0,0.0,0.0,0.0,0.11955463,1.246706,0.0,0.46935222,0.22165124,1.635713,0.22886421,2.817325,0.0,0.62786853,0.2789607,0.03019333,0.5835207,1.2515014,0.054111302,NaN,0.50775576,0.0
1.0,"MiscellaneousDemersals in [2.200000, 17.500000[",0.0,0.05083377,0.96655846,0.0,9.0350927E-4,1.658895,0.0,0.028930135,2.192695,0.0,2.86392E-5,1.6163336,1.9782503,1.7857684,0.0,1.9178046,2.01526,0.0,1.160841,1.271086,NaN,0.002040632,1.4658713,0.0,1.9712844,5.6727276,NaN,0.022157783,2.5228717,1.3923985,2.1577888,0.0,0.39357263,2.4651744,0.0,0.0,0.0,0.0,0.14010379,1.3485214,0.0,3.455963E-4,2.3887465,0.0,0.0,0.0,NaN,4.8571972E-5,0.7460927
1.0,"MiscellaneousDemersals in [17.500000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111458,0.0,0.0,0.0,0.44999862,2.771054,0.0,0.629106,5.902069,0.0,0.88629127,11.6362505,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.9398402,0.0013626368,1.4150802,0.0,0.0,1.941568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"ShallowDemersal in [0.000000, 2.300000[",0.013005925,0.6867221,1.6946833,0.0,0.015353642,1.5100507,0.12110665,0.0,0.0,0.0,7.632754E-5,0.0,1.5259373,1.6452265,0.0,0.0,0.0,2.9866808E-4,0.0,0.0,NaN,0.0,0.0,0.7599411,2.2941396,0.0,NaN,1.4627241,0.0,0.0,0.0,0.0,0.23565459,0.0,3.9767218E-4,0.0,0.8385651,0.032575157,7.157371E-4,0.0,0.005068655,0.0050650057,0.5359288,0.0,0.011169122,0.20933081,NaN,0.760152,0.0
1.0,"ShallowDemersal in [2.300000, 22.100000[",0.0,0.35556847,6.6877694,0.0,0.004723769,10.521801,0.0,0.14738274,3.058541,0.0,0.0050472836,1.347629,3.8341298,3.896927,0.0,2.8359113,3.7456717,0.0,2.5427237,2.9109738,NaN,0.005812511,1.0310248,0.0,6.922924,6.7942142,NaN,0.13311736,7.138015,4.3105025,4.8290725,0.0,1.3813332,6.9011545,0.0,0.0,0.0,0.0,0.19750525,1.0981793,0.0,6.236391E-4,8.174644,0.0,0.0016336348,2.9797406,NaN,0.6315663,0.95663774
1.0,"ShallowDemersal in [22.100000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123054594,0.0,0.0,0.0,0.092531584,0.50136805,0.0,0.26940218,4.3421874,0.0,0.79841524,5.466923,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0322036,0.0,0.35472336,0.0,0.0,1.1307015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
1.0,"WhitePerch in [0.000000, 1.750000[",0.0,3.595842E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,3.1474632E-5,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2780185E-5,5.288698E-9,2.7121688E-4,1.3605216E-5,0.0,0.0,6.319706E-5,2.572235E-4,0.0,2.4445917E-4,1.9920162E-6,0.0,NaN,0.0,0.0
1.0,"WhitePerch in [1.750000, 14.250000[",0.0,0.0037646154,0.078576155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4610597E-4,0.12683998,0.0,0.0,0.0,NaN,3.2021944E-5,1.94364,0.0,0.0,0.0,NaN,4.9535267E-4,0.42781007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7076166E-5,1.2237914,0.0,5.6369396E-7,5.327849E-4,NaN,0.010422471,19.157763
