"Mean Trophic Level of fish species, weighted by fish biomass, and excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,3.4904816,4.0042405,4.4248075,4.3751717,4.268663,4.766757,5.1255264,3.597636,3.7446969,4.1872773,4.167928,4.5589576,3.332137,3.6698313,3.5021918,3.7482882,4.1184955
2.0,3.376692,3.8663378,4.283319,4.006491,4.366536,5.019455,5.3064785,3.6764195,4.393433,3.874591,4.302878,3.8413322,3.2765827,3.5868325,3.609598,3.7949622,4.5215635
3.0,3.3358192,3.8145819,4.021663,3.7511249,4.272508,5.071351,5.2231584,3.67584,4.413987,3.8680074,4.2461505,4.3689837,3.2840657,3.5928211,3.839861,3.774739,NaN
4.0,3.3830612,3.7775753,4.044078,3.7278857,4.1474195,4.99927,5.128484,3.6813161,4.388691,3.9301882,4.16204,4.0888247,3.3013034,3.5925996,3.9369917,3.6450262,NaN
5.0,3.4269187,3.7958603,4.0857325,3.7589676,4.118381,4.9761767,5.0926776,3.6891232,4.4076037,3.9330108,4.1622577,3.8676248,3.3021176,3.6157706,3.8766222,3.714806,NaN
6.0,3.4754133,3.8116574,4.0609746,3.7438815,4.1432095,4.9857945,5.1054544,3.695126,4.4434385,3.8779643,4.198807,4.108535,3.2995982,3.5949643,3.9910219,3.5314825,NaN
7.0,3.4110055,3.8121593,4.0755672,3.7420783,4.1730194,4.993926,5.1192064,3.668937,4.395169,3.851891,4.239508,4.0543065,3.2964277,3.5821314,4.0466056,3.5826328,NaN
8.0,3.4061785,3.8158553,4.086014,3.7403646,4.154725,4.998216,5.1141205,3.6957285,4.3869314,3.8737166,4.234696,3.9423494,3.3024197,3.592314,4.0372243,3.5531523,NaN
9.0,3.3931925,3.76687,4.118475,3.7534347,4.14491,5.0004373,5.125938,3.7077696,4.403287,3.947539,4.209734,4.1822824,3.30478,3.6077754,3.9369488,3.5374086,NaN
10.0,3.4083154,3.7413032,4.129487,3.749848,4.1426964,4.9901524,5.1241384,3.7178745,4.4235477,3.9434083,4.2046113,4.027905,3.306219,3.5966606,3.8846824,3.5281005,NaN
11.0,3.418801,3.7224085,4.1193066,3.7430036,4.1288233,4.9620156,5.0966687,3.6805105,4.420788,3.8736184,4.196827,3.9247375,3.311218,3.5871038,3.8832934,3.5602155,NaN
12.0,3.4155805,3.765702,4.107918,3.751279,4.1209955,4.96289,5.081631,3.6912823,4.442386,3.8794537,4.177602,4.048562,3.3091602,3.592058,3.9955056,3.5787745,NaN
13.0,3.428636,3.7938194,4.1122413,3.7537441,4.125289,4.988832,5.085886,3.6975448,4.434499,3.9325218,4.16395,4.121144,3.3064528,3.5977464,3.9578514,3.6562984,NaN
14.0,3.3794575,3.771445,4.085408,3.7449765,4.1127515,4.9968243,5.0912104,3.7587893,4.4218063,3.9663692,4.15939,4.029129,3.3046734,3.603773,3.996798,3.6846232,NaN
15.0,3.4044156,3.7491705,4.120949,3.7575753,4.1055684,4.9993896,5.1032276,3.7376215,4.412106,3.9358106,4.1740093,4.0326114,3.3074024,3.6004965,3.9883265,3.7459226,NaN
16.0,3.4220135,3.7554052,4.1071796,3.757394,4.09066,4.9815044,5.096038,3.7188883,4.4424043,3.907624,4.1755342,4.074959,3.3050957,3.600204,4.0019875,3.700148,NaN
17.0,3.41018,3.768299,4.097023,3.7489328,4.084908,4.982909,5.0755057,3.6914697,4.43643,3.8857098,4.1802497,4.008273,3.3080626,3.6142638,3.965684,3.7574205,NaN
18.0,3.409145,3.771072,4.0313845,3.752569,4.0793557,4.988234,5.073571,3.692332,4.4259906,3.9283097,4.176515,4.0472317,3.3105373,3.5999198,4.0032783,3.6878393,NaN
19.0,3.4289646,3.7706993,4.1198983,3.756693,4.093241,4.9911075,5.089785,3.6751986,4.4335566,3.9040952,4.1958146,4.141469,3.3112066,3.5834758,3.8598948,3.7543693,NaN
20.0,3.421815,3.7783873,4.0917044,3.7579331,4.090515,4.987769,5.09586,3.7027051,4.4312797,3.9480925,4.200127,4.0572805,3.3156776,3.5991344,3.8917007,3.723521,NaN
