"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,1.631199246260074,4.532634580036882,0.25635579799923436,0.0,0.4904878193185043,1.6485120302542577,0.3402028362261333,3.0534684034610016,3.1261032329886835,0.0,0.0,0.6729236730062649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067972088182451035,0.0,0.0,1.4819645502817035E-4,
2.0,2.2838821712438744,5.718249829701906,0.8537967284353536,0.0,0.1148192403634603,1.4909961526387963,0.3252284420972758,2.964237625508997,3.1156544470866563,0.0,0.0,0.7143243283425733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00721539725598559,0.0,0.0,0.0,
3.0,1.201532085824911,6.650296765943125,1.3509328029145038,0.0,0.0765195730687673,1.4143326862677903,0.3038373955963146,2.931977186245642,3.114963456605321,0.0,0.0,0.7153527843950116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007225785700959715,0.0,0.0,0.0,
4.0,0.44291927772845546,6.628868708947918,3.979559078971171,0.0,0.04308590969580148,1.4021299643502394,0.28952913205432296,2.8967235861012264,3.0360464823246183,0.0,0.0,0.6468407102932241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006533744548416404,0.0,0.0,0.0,
5.0,0.39886969689610513,6.985612373758283,1.6007837114432495,0.0,0.023268637379880882,1.6208240734416084,0.28866299673125245,2.8930398230900085,3.123465093158643,0.0,0.0,0.5773802589473999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005832123827751514,0.0,0.0,0.0,
6.0,0.4657282709818071,6.025315436635052,1.2317131298866704,0.0,0.03830741694938928,1.6372494711463619,0.28988918526247853,2.921269393691884,3.10806399118082,0.0,0.0,0.4758327980322328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004806391899315481,0.0,0.0,0.0,
7.0,0.4948440901961233,6.193951180348225,1.3096445237070855,0.0,0.02907722593579175,1.7623845779736813,0.2904544286585284,2.9365887786036957,3.1170948468301196,0.0,0.0,0.5988612092860888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006049103124101907,0.0,0.0,0.0,
8.0,0.5231943033982616,6.517796897026148,1.655669100143906,0.0,0.05603280958373725,1.5205564758684755,0.29095643812613986,2.8983202813732,3.1060939773608087,0.0,0.0,0.48599927920521296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004909083628335485,0.0,0.0,0.0,
9.0,0.6371245992279326,6.783597473219486,0.7753437269601086,0.0,0.020783764955315878,1.6531082882160917,0.29307937102333564,2.9166977905077514,3.126669084532668,0.0,0.0,0.35233748674727816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035589645125987694,0.0,0.0,0.0,
10.0,0.6801167922687088,7.727363374743186,0.841733602929622,0.0,0.05106966796096006,1.6823694729283867,0.29387829957471084,2.863924548445103,3.118500636549455,0.0,0.0,0.1610429598566365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016266965642084494,0.0,0.0,0.0,
11.0,0.6009720005976941,6.423655337947192,0.5318518411972832,0.0,0.02441512401420163,1.5023930235652583,0.2923948959675663,2.9265435449190798,3.123713005836769,0.0,0.0,0.09561699727082582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.658282552608669E-4,0.0,0.0,0.0,
12.0,0.5434784415328419,5.851160121334986,0.37364795101905046,0.0,0.03766338750477183,1.8558253612076483,0.2913599503450665,2.931000071838001,3.12365316948,0.0,0.0,0.112182227477358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011331538129026061,0.0,0.0,0.0,
13.0,0.5829890293079676,5.9463378378343235,0.3878425881598348,0.0,0.030104789518735728,1.6815333883529975,0.2921016402133958,2.95078546033007,3.124576131567951,0.0,0.0,0.15587747391493667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015745199385347147,0.0,0.0,0.0,
14.0,0.36805044509364604,6.082719972073462,0.5281710726795947,0.0,0.034297782424284357,1.422660425897784,0.2881087478032315,2.935428863212971,3.1244727649602138,0.0,0.0,0.20435487874277972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020641906943715117,0.0,0.0,0.0,
15.0,0.36859857804408624,7.31552768756159,0.38266665020611873,0.0,0.014758336658347818,1.5715331460898843,0.2881086748127372,2.9078715221095734,3.127623746935868,0.0,0.0,0.22156997892494054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223808059520142,0.0,0.0,0.0,
16.0,0.6731467726570641,6.769490515693232,0.5284882550242989,0.0,0.0390948486499641,1.7776662638307863,0.2937405819993147,2.9189483152712534,3.1263621833771795,0.0,0.0,0.22227765476895991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022452288360501004,0.0,0.0,0.0,
17.0,0.5435929161526327,6.692600172272609,0.5309564639546988,0.0,0.02409741013297692,1.6414519909226426,0.291363468075715,2.9477173242838206,3.12721115655295,0.0,0.0,0.2314647327931392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002338027603971102,0.0,0.0,0.0,
18.0,0.4835581425339929,6.811630300232966,0.7253037069289147,0.0,0.02997936949068597,1.7828797812985502,0.2902357660589035,2.9352989064929647,3.1241738828697145,0.0,0.0,0.20517716607248676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002072496626994816,0.0,0.0,0.0,
19.0,0.3608276463816183,7.583951242523239,1.0002750011485784,0.0,0.014008335992586251,1.271479423333214,0.288011352209356,2.9263642621569397,3.1279051228352213,0.0,0.0,0.14858519320280825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015008605374021038,0.0,0.0,0.0,
20.0,0.35858136612371555,7.899005361603651,1.140418223815824,0.0,0.016188773434465474,1.7694838187183841,0.2879451886466353,2.914899431637665,3.1294474332368876,0.0,0.0,0.11794822704565633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011913962327844078,0.0,0.0,0.0,
