"% of prey species (in rows) in the diet of predator species (in col)"
"Time","Prey","AtlanticHerring in [0.000000, 4.000000[","AtlanticHerring in [4.000000, 16.700001[","AtlanticHerring in [16.700001, inf[","AtlanticMackerel in [0.000000, 1.700000[","AtlanticMackerel in [1.700000, 28.700001[","AtlanticMackerel in [28.700001, inf[","BlackSeaBass in [0.000000, 2.800000[","BlackSeaBass in [2.800000, 19.100000[","BlackSeaBass in [19.100000, inf[","Scup in [0.000000, 1.000000[","Scup in [1.000000, 15.500000[","Scup in [15.500000, inf[","SpinyDogfish in [0.000000, 80.900002[","SpinyDogfish in [80.900002, inf[","StripedBass in [0.000000, 5.000000[","StripedBass in [5.000000, 50.000000[","StripedBass in [50.000000, inf[","Goosefish in [0.000000, 5.000000[","Goosefish in [5.000000, 46.500000[","Goosefish in [46.500000, inf[","WinterFlounder in [0.000000, 0.780000[","WinterFlounder in [0.780000, 26.799999[","WinterFlounder in [26.799999, inf[","Squids in [0.000000, 1.900000[","Squids in [1.900000, 15.000000[","Squids in [15.000000, inf[","Flounders in [0.000000, 1.600000[","Flounders in [1.600000, 35.000000[","Flounders in [35.000000, inf[","SkateRays in [0.000000, 37.500000[","SkateRays in [37.500000, inf[","Hakes in [0.000000, 2.100000[","Hakes in [2.100000, 23.200001[","Hakes in [23.200001, inf[","Benthopelagics in [0.000000, 2.000000[","Benthopelagics in [2.000000, 4.000000[","Benthopelagics in [4.000000, inf[","MiscellaneousDemersals in [0.000000, 2.200000[","MiscellaneousDemersals in [2.200000, 17.500000[","MiscellaneousDemersals in [17.500000, inf[","ShallowDemersal in [0.000000, 2.300000[","ShallowDemersal in [2.300000, 22.100000[","ShallowDemersal in [22.100000, inf[","WhitePerch in [0.000000, 1.750000[","WhitePerch in [1.750000, 14.250000[","WhitePerch in [14.250000, inf[","AtlanticTomcod in [0.000000, 1.900000[","AtlanticTomcod in [1.900000, 15.000000[","AtlanticTomcod in [15.000000, inf["
1.0,"Scup in [1.000000, 15.500000[",0.0,0.092568204,0.5548714,0.0,0.0017072267,1.1283075,0.0,0.45148164,0.6216728,0.0,4.8374635E-4,0.63119614,0.056207016,0.05291278,0.0,0.041945852,0.07599884,0.0,0.16900943,0.05456362,NaN,0.04035749,1.5653101,0.0,2.9032636,0.35872003,NaN,0.026370676,1.6279359,0.06200184,0.08009676,0.0,0.22691548,1.3430271,0.0,0.0,7.3630793E-4,0.0,0.31527394,0.83025396,0.0,0.0011270908,0.904337,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Scup in [15.500000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6088499,0.0,0.0,0.024956595,0.026688188,0.18602237,0.0,0.11439004,2.3803182,0.0,1.0743713,3.1756833,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,2.5030339,7.8102277E-4,0.07678048,0.0,0.0,2.8214772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"SpinyDogfish in [0.000000, 80.900002[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016834321,0.027213514,0.0,3.2357522E-5,0.5896523,0.0,0.07982152,2.2719543,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.056121517,0.0,0.017798113,0.0,0.0,0.008142176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"SpinyDogfish in [80.900002, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09201906,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"StripedBass in [0.000000, 5.000000[",0.0,5.1281233E-8,0.16005306,0.0,2.5428175E-5,0.14598562,1.1208666E-8,0.0,0.0,0.0,1.8784609E-10,5.7496785E-9,3.4432222E-8,4.2275488E-8,7.300013E-9,5.412567E-8,0.0,1.4327058E-8,0.0,0.0,NaN,0.0,0.0,6.966597E-9,0.51900417,0.0,NaN,0.0,0.0,0.0,0.0,4.905334E-10,3.691315E-10,0.0,5.311268E-10,2.1859944E-10,2.9494553E-8,4.3548285E-9,4.6323453E-10,0.0,4.21672E-9,5.6325393E-5,0.31320006,1.6954044E-8,1.3679086E-10,7.528254E-7,7.083627E-9,6.6623635E-9,0.0
1.0,"StripedBass in [5.000000, 50.000000[",0.0,0.0,0.0,0.0,5.6290282E-6,0.05001007,0.0,0.0,0.013783494,0.0,4.190923E-12,0.03563837,0.0071942843,0.1375482,0.0,0.0014025967,0.36465582,0.0,0.030905796,0.880181,NaN,8.222367E-9,0.09049086,0.0,0.003672391,0.07619947,NaN,1.477105E-4,0.10036437,6.857261E-8,0.008454691,0.0,6.1656596E-5,0.10641382,0.0,0.0,0.0,0.0,0.0,0.10040938,0.0,0.0,0.029869476,0.0,0.0,3.220899E-6,0.0,0.0,0.15680577
1.0,"StripedBass in [50.000000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036277167,0.0,0.0,5.890294E-5,0.0,0.0,0.2015652,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Goosefish in [0.000000, 5.000000[",0.0,0.002585546,0.20067745,1.3273633E-7,2.9120343E-5,0.3639629,8.731481E-8,4.208208E-8,0.0,0.014183115,5.130007E-8,3.0263298E-8,1.0191716E-6,2.8919135E-6,5.2675663E-8,6.642209E-5,0.0,4.8568275E-8,2.270761E-7,0.0,NaN,0.0,0.0,1.741117E-4,1.6034012,0.08561687,NaN,1.7210175E-7,0.0,0.0,0.0,0.0,2.8941673E-7,0.0,5.431497E-8,5.5114984E-9,1.850798E-6,0.0075403154,4.3799357E-8,0.0,2.7385468E-8,5.029524E-5,0.5521993,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Goosefish in [5.000000, 46.500000[",0.0,0.0,0.0,0.0,5.324916E-7,0.051427193,0.0,5.102225E-7,0.07378364,0.0,7.356687E-7,0.20902899,0.0012395792,0.0162854,0.0,0.0013899435,0.09139537,0.0,0.041469034,0.14999114,NaN,1.8649847E-6,0.84848136,0.0,0.0010894734,0.21241277,NaN,4.7029808E-4,0.5194839,1.2676964E-4,0.0019032867,0.0,2.8637183E-4,0.3408688,0.0,0.0,0.0,0.0,0.0,0.29321322,0.0,1.8393554E-6,0.02145988,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Goosefish in [46.500000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012202856,0.0,0.0,3.1049844E-4,0.0,0.0,0.042132486,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"WinterFlounder in [0.000000, 0.780000[",0.0,0.065479666,0.0,0.1425832,0.01673324,0.0,0.23229055,0.077510916,0.0,0.012859772,0.0,0.0,0.0,0.0,0.19825989,4.5028426E-7,0.0,0.025024587,0.0,0.0,NaN,0.0,0.0,0.44462797,0.04876802,0.0,NaN,0.0,0.0,0.0,0.0,0.018335175,0.0,0.0,0.00668682,0.0,0.0,0.30651993,0.042832807,0.0,0.81628716,0.14983867,0.0,0.029921874,6.965783E-4,0.0,0.2580687,0.08657887,0.0
1.0,"WinterFlounder in [0.780000, 26.799999[",0.0,0.10286936,2.5843036,0.0,0.0018432119,4.561764,0.0,1.0802367E-5,2.002555,0.0,2.8748935E-4,1.8629678,0.51256406,0.57843757,0.0,1.970209,1.8907403,0.0,1.0647238,0.8549889,NaN,4.563635E-4,3.1190495,0.0,2.4786947,2.6321042,NaN,0.038848203,2.802527,0.5518879,0.75818187,0.0,0.0017591272,2.5267036,0.0,0.0,0.0,0.0,0.027024982,1.4183787,0.0,5.4335216E-4,8.048169,0.0,3.6401642E-4,1.9023838,0.0,0.0017448298,0.6819704
1.0,"WinterFlounder in [26.799999, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022665577,0.028231049,0.0,5.3988104E-5,0.2639864,0.0,0.0029739877,0.29001644,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0051644654,0.0,0.0027369082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Squids in [0.000000, 1.900000[",0.08316461,0.8228466,0.14341792,0.0066911327,0.052298285,0.0,0.032671694,0.015861278,0.0,0.016421333,0.029272556,0.0,5.799452,5.736794,0.017659618,6.9435185E-4,0.0,0.09248834,7.481601E-7,0.0,NaN,0.0,0.0,0.01923424,9.159169,0.0,NaN,0.0,0.0,1.5483981,1.4193991,0.03474606,1.3184528,0.0,0.0649411,0.0035164726,2.870272E-4,0.02705548,0.0069363294,0.0,0.03549034,0.033702377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Squids in [1.900000, 15.000000[",0.0,0.060904164,2.375617,0.0,0.006376401,20.61717,0.0,0.020661915,22.844019,0.0,0.0017686038,18.834415,18.34783,18.27677,0.0,22.229177,20.666681,0.0,14.7212,11.801326,NaN,0.018811025,11.818549,0.0,9.099647,32.85349,NaN,0.7109625,18.504871,15.066517,21.499287,0.0,0.41492206,19.400772,0.0,0.0,0.0,0.0,0.13982011,19.682936,0.0,0.0016669236,19.857582,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Squids in [15.000000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1396127,0.0,0.0,0.47646195,1.1895082,2.559433,0.0,2.9828408,5.2934723,0.0,4.3885517,6.618444,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,8.177796,0.24760194,3.0411863,0.0,0.0,8.562002,0.0,0.0,0.0,0.0,0.0,0.003209154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Flounders in [0.000000, 1.600000[",0.3668599,0.014300354,0.0,0.0,0.0,0.0,0.04247532,0.0036454035,0.0,0.0,0.003934716,0.0,0.0,0.0,0.0,0.0,0.0,0.03249229,0.0011504518,0.0,NaN,0.0,0.0,0.12797475,0.033897094,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0027878745,0.0,0.09417518,0.012080389,0.03508569,0.101820484,0.046151094,0.0,0.12816444,0.011479552,0.0,0.0,0.0,0.0,0.4232503,0.0017875861,0.0
1.0,"Flounders in [1.600000, 35.000000[",0.0,0.0,0.86813045,0.0,3.956972E-4,1.8367709,0.0,1.5990756E-5,1.2360713,0.0,1.5721702E-5,1.212303,0.16108629,0.3332354,0.0,0.5410377,2.3116624,0.0,1.1653314,3.8738263,NaN,1.2010285E-4,5.0353007,0.0,1.5219681,1.263206,NaN,0.046722505,2.2155278,0.056344923,0.27995026,0.0,0.0060956343,2.6292977,0.0,0.0,0.0,0.0,7.0810306E-4,1.4314353,0.0,5.4981967E-4,2.7025604,0.0,5.0193335E-5,0.3379582,0.0,0.0,0.8796049
1.0,"Flounders in [35.000000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023370343,0.24982345,0.0,0.0,0.12420237,0.0,0.0,1.4916501,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"SkateRays in [0.000000, 37.500000[",0.0,0.0,0.04817718,0.0,8.6855434E-5,1.132995,0.0,7.258242E-7,1.2973537,0.0,1.2509238E-6,1.2286755,0.104936875,0.68394,0.0,0.30432394,3.9039617,0.0,1.4980392,8.084925,NaN,1.2746917E-4,1.2133702,0.0,0.75156707,1.434575,NaN,0.0026868798,5.2878947,0.0013123332,0.0343284,0.0,2.9506814E-4,5.1170497,0.0,0.0,0.0,0.0,2.029958E-4,1.1249762,0.0,4.2320047E-5,1.7375262,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"SkateRays in [37.500000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009095948,1.8108212,0.0,0.0,0.62459433,0.0,0.0,9.743296,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Hakes in [0.000000, 2.100000[",0.0,0.0043627163,0.0,0.0037185012,0.0010162063,0.006372278,0.0027665799,0.0015824861,0.0,0.006157367,0.0010582444,0.0,0.0026934748,0.002827546,0.035902567,1.0467775E-5,0.0,0.018208133,0.0,0.0,NaN,0.0,0.0,0.0010169954,1.5310168,0.0,NaN,0.0,0.0,0.0,0.0,0.002950754,0.018233351,0.0,0.0018429338,6.174701E-4,0.008782091,9.278753E-4,5.621354E-4,0.0,8.3593215E-4,0.0043273056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Hakes in [2.100000, 23.200001[",0.0,0.021407088,0.46995223,0.0,1.02492406E-4,0.7864806,0.0,1.6884817E-7,0.7305114,0.0,2.8360787E-7,0.7444879,0.089167535,0.102462284,0.0,0.28080574,0.47352728,0.0,0.5052092,0.3753994,NaN,0.0011955895,1.4667861,0.0,1.020524,1.5360318,NaN,0.031549495,2.2076266,0.07920978,0.13805066,0.0,9.6889207E-4,2.055929,0.0,0.0,0.0,0.0,6.308752E-4,0.636175,0.0,7.51004E-5,1.519236,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Hakes in [23.200001, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015458948,0.0,0.0,0.0,0.010603834,0.24825807,0.0,0.0071886093,0.8463668,0.0,0.19987935,2.822779,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.22264707,0.0,0.015690207,0.0,0.0,0.19077152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"Benthopelagics in [0.000000, 2.000000[",0.0,0.506225,0.06536835,0.14938374,0.112429954,0.04558035,0.28157294,0.14391206,0.0,0.31839618,0.15109691,0.0,0.8094029,0.7960019,0.33007798,2.5840334E-4,0.0,0.4374555,0.0,0.0,NaN,0.0,0.0,0.12131197,4.5871816,0.0,NaN,0.33030242,0.0,0.0,0.0,0.28677875,1.1286792,0.0,0.02048156,0.0025401774,0.15290606,0.17721102,0.1719599,0.0,0.05937334,0.36655003,0.0,1.0330195,0.84027725,0.0047075558,0.0,0.0,0.0
1.0,"Benthopelagics in [2.000000, 4.000000[",0.0,0.5132991,6.7025714,0.0,0.02015206,7.324599,0.0,0.63340414,0.0449145,0.0,3.88172E-5,0.028444765,1.4264444,1.4043039,0.0,3.8334288E-4,0.0,0.0,0.008980878,0.0,NaN,0.07587067,0.0,0.0,9.338475,0.05604163,NaN,1.1234155,0.0,1.8074259,2.4305284,0.0,3.9034061,0.0,0.0,0.0,0.0,0.0,1.8513896,0.0,0.0,0.011996499,6.31331,0.0,3.9999353E-4,0.79251385,0.0,0.026899027,0.0
1.0,"Benthopelagics in [4.000000, inf[",0.0,0.0,0.011510257,0.0,0.006166766,25.93881,0.0,8.7614515E-4,25.743444,0.0,0.0018405962,29.355627,5.410285,6.310088,0.0,23.005032,10.182585,0.0,14.423869,0.901521,NaN,6.927573E-4,61.069332,0.0,2.4543798,43.970325,NaN,0.28209803,8.503068,8.516234,9.698989,0.0,0.042160116,12.680029,0.0,0.0,0.0,0.0,0.0023163878,37.685238,0.0,1.39261865E-5,10.457018,0.0,1.0590949E-4,37.26145,0.0,0.032289524,45.60014
1.0,"MiscellaneousDemersals in [0.000000, 2.200000[",0.6358372,1.0257187,0.029239118,0.0,0.10669565,0.010807127,0.32210958,0.21308412,0.0,0.11387788,0.2239936,0.0,2.595197,2.3498905,0.0,7.4191584E-4,0.0,0.20997086,0.0,0.0,NaN,0.0,0.0,0.8398934,6.935066,0.0,NaN,0.0,0.0,0.0,0.0,0.198704,1.3685745,0.0,0.684179,0.62272847,0.8850345,0.50671375,0.91512626,0.0,0.5538806,0.3117721,0.0,0.5199052,1.5614109,0.029881835,0.45183083,0.4701023,0.0
1.0,"MiscellaneousDemersals in [2.200000, 17.500000[",0.0,0.017879019,0.5993893,0.0,0.002018343,1.7304204,0.0,6.16078E-5,2.0443041,0.0,1.7021343E-5,1.4801664,1.209532,1.2880008,0.0,1.926356,1.9771627,0.0,1.4126652,1.5411947,NaN,0.0031207998,1.717774,0.0,1.1834797,2.3757071,NaN,0.15425152,3.0300891,0.94618493,1.650454,0.0,0.0013607973,2.5943568,0.0,0.0,0.0,0.0,0.06902933,1.7896522,0.0,2.2910253E-4,1.5015709,0.0,0.0,0.0,0.0,0.5450779,0.20732819
1.0,"MiscellaneousDemersals in [17.500000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4808228,0.0,0.0,0.0,0.39501336,2.4343984,0.0,0.44454876,6.1599607,0.0,1.0989666,10.76341,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.8637383,0.0010637279,1.1723201,0.0,0.0,1.9144005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"ShallowDemersal in [0.000000, 2.300000[",0.023821168,1.1392288,1.3162608,0.0,0.0020777495,1.2765932,0.037195098,0.0,0.0,0.0,0.008898364,0.0,0.9791388,1.0686786,0.0,1.9074489E-4,0.0,0.14430594,0.0,0.0,NaN,0.0,0.0,0.2352497,3.2583282,0.0,NaN,1.9159245,0.0,0.0,0.0,0.0,0.10338502,0.0,0.0016468886,5.435925E-9,1.5841129,0.04553782,1.5858235E-4,0.0,0.01438622,0.005430773,0.73245656,0.0014817506,0.64511347,0.19252494,0.29083124,0.77483374,0.0
1.0,"ShallowDemersal in [2.300000, 22.100000[",0.0,0.12088683,3.3849998,0.0,0.001755725,7.0095634,0.0,8.489877E-5,3.4790034,0.0,8.135899E-4,1.6289353,2.5993865,2.7685225,0.0,3.2763047,3.8493538,0.0,3.1942332,2.882853,NaN,0.014052736,1.5540339,0.0,3.9074702,5.481331,NaN,0.69115096,7.7474184,2.5104961,3.51648,0.0,0.23719497,7.5111885,0.0,0.0,0.0,0.0,0.4753915,1.7598325,0.0,0.0011768462,5.904787,0.0,0.0010402199,3.2230365,0.0,0.7402683,1.8902899
1.0,"ShallowDemersal in [22.100000, inf[",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411909,0.0,0.0,0.0,0.08187065,0.46958098,0.0,0.19667464,4.6786375,0.0,1.0750762,5.681153,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.1128696,0.0,0.31428394,0.0,0.0,1.1946632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"WhitePerch in [0.000000, 1.750000[",0.0,1.3053506E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.141836E-5,1.009941E-7,0.0,0.0,0.0,0.0,NaN,6.1154395E-5,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.204026E-6,2.8061538E-6,2.2304486E-4,4.467251E-6,0.0,0.0,2.093501E-5,1.4460368E-4,0.0,2.4544497E-4,1.305593E-6,0.0,0.0,5.5555965E-8,0.0
