"Mean biomass (tons), excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,30551.916,30467.668,128.38171,1297.5441,21030.467,4095.9512,757.70966,8248.496,343409.38,7674.2393,18767.36,1387.6393,118358.1,153389.56,80177.79,6.967711,0.25181064
2.0,35508.39,91371.14,161.06923,1018.5521,19049.68,6812.6484,947.52124,6819.9336,279650.03,20482.04,21022.484,2485.791,193111.73,689110.56,67607.04,53.604263,2.1272822E-4
3.0,23387.172,70426.88,251.33525,1726.8522,18396.016,6334.1353,1093.5652,6048.306,187994.05,24778.955,21648.748,1751.396,25017.787,109168.555,16075.737,56.37493,0.0
4.0,11663.682,39314.24,347.15125,2236.818,18024.754,4497.399,1155.2084,4829.799,99493.19,22926.32,20598.814,2271.1519,4090.8394,15396.524,4095.4546,43.906708,0.0
5.0,10013.786,36435.91,658.6979,4394.9536,17961.22,3011.5784,1167.9878,4925.9546,74658.836,20932.307,19027.611,5453.8413,9028.569,11197.14,2617.269,21.706924,0.0
6.0,10748.181,50339.145,1162.8398,9088.114,18151.965,2188.179,1182.3549,4442.018,74946.68,28573.967,17649.992,2913.9146,16893.86,18639.666,4085.3364,151.92793,0.0
7.0,15633.819,55964.605,1342.3718,13581.393,18496.354,1699.483,1205.5758,2394.5923,101361.64,30530.092,16322.24,3095.8967,15066.967,16655.2,3991.6675,4021.3625,0.0
8.0,16032.391,49946.195,1427.4572,16959.068,18730.605,1365.1805,1216.4159,1836.9391,91568.984,25691.758,15182.088,5071.948,5534.2544,13498.011,2438.4841,10956.508,0.0
9.0,15976.46,51905.137,1526.8918,19490.209,18927.818,1122.9707,1200.0258,2815.0334,87094.805,23037.756,14236.049,3701.132,3422.5823,11960.714,1872.3486,17867.846,0.0
10.0,14433.702,55925.04,1666.8832,22112.951,19063.355,961.2861,1179.7415,3694.3018,79867.734,22771.607,13286.831,3795.3733,2997.566,10732.174,1646.5265,23333.75,0.0
11.0,12070.96,54833.438,1809.7942,23646.412,19535.857,826.9099,1141.9523,3939.9275,71993.234,25177.402,12223.362,5183.9424,2734.3542,9053.614,1518.5862,28723.236,0.0
12.0,13880.553,53417.17,1926.1372,25999.035,20969.684,714.29443,1110.1578,3967.3408,66943.7,23289.133,10390.73,4026.9937,2867.2488,9396.492,1294.3945,35559.63,0.0
13.0,13908.561,49350.703,2002.9807,29714.473,23401.104,623.8316,1087.0991,4005.5508,77703.85,20272.088,5748.1846,3173.0955,3104.3335,11813.318,1336.7368,42496.207,0.0
14.0,18747.363,47188.527,2271.648,32215.21,26725.102,530.75116,1067.0317,4944.2197,77669.3,16782.867,5175.608,3846.127,2072.1926,8914.45,1311.5286,48666.008,0.0
15.0,14898.155,49300.734,2319.2852,33159.86,30665.053,447.36423,1040.4644,5738.4253,70701.42,17648.541,5367.577,4266.1846,1597.5732,7917.327,1336.146,58005.57,0.0
16.0,13361.574,45656.62,2291.7961,33884.816,35237.016,388.97586,1023.86786,4910.6353,56851.785,20859.791,5375.464,3617.6924,1919.3473,8078.9014,1384.2458,55142.72,0.0
17.0,14440.09,43984.098,2416.9382,34440.316,40422.25,337.12567,1012.133,4314.373,57214.633,18692.162,5166.164,3273.8008,1798.9519,8010.567,1276.4573,63949.766,0.0
18.0,14612.8125,38613.242,2471.627,34439.406,46074.61,285.38962,1004.0752,4302.9023,57830.004,15554.75,4823.6367,3153.407,1258.8491,11250.56,1172.5503,55992.164,0.0
19.0,13098.551,35528.1,2497.746,35340.03,52139.277,239.48213,968.5083,3992.7708,61623.613,11214.412,4390.96,2341.983,1183.5559,12130.935,1115.0814,69694.12,0.0
20.0,13888.771,32548.92,2354.2725,36651.492,58529.617,202.12527,924.41846,3819.8218,63747.36,9664.049,3926.5479,2055.3694,1443.5223,12212.242,1284.0073,56064.33,0.0
