"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,5668.621,1920.7576,9.6743555,81.22638,3363.944,99.09854,22.668411,193.13295,1513.328,818.2638,658.7586,1871.019,2481.6836,1548.113,72.21387,0.0,0.0
2.0,609.0557,277.6745,7.8869267,10.92496,2053.3213,163.66013,28.842422,32.971714,1066.3075,241.54015,730.32,292.93466,126.097664,436.2419,9.567928,0.0,0.0
3.0,253.48683,171.86865,2.8449607,0.6741253,1394.1249,204.40434,46.130604,1.5269365,920.03784,83.158936,761.6904,19.533155,19.609114,44.4773,0.31534114,0.0,0.0
4.0,52.26709,18.4009,0.20493682,0.017893272,627.2293,229.28923,29.195621,0.045589346,191.3987,19.574,1331.1387,248.43195,35.46503,18.162956,0.0021003708,0.0,0.0
5.0,35.376175,5.4918156,0.0055080345,1.03878665E-5,656.4373,313.1022,41.152905,6.797792E-5,346.15918,3.8470027,776.40137,173.21361,32.187363,14.19064,0.0,0.0,0.0
6.0,67.9901,10.525297,0.0,0.0011241412,449.67535,223.14467,29.136961,0.0,757.91235,0.8677078,920.57355,113.0537,19.30779,32.426537,6.7465904E-4,0.0,0.0
7.0,115.95277,3.346244,0.65040255,0.049132653,463.09543,196.57513,36.88773,0.0,314.52298,19.270138,1012.75696,252.95105,14.32993,27.590153,0.038856063,0.0,0.0
8.0,125.16302,9.997493,1.7896799,0.36408678,505.0769,117.6482,46.382107,0.0011302223,252.47058,13.107128,573.6637,172.15857,5.8591256,25.544178,0.017948505,0.0,0.0
9.0,133.56882,8.229724,2.7580798,0.5541308,364.04056,110.21826,57.05529,0.6282286,311.52505,11.424839,729.4607,106.81916,12.542426,14.0911,0.003696592,0.0,0.0
10.0,164.91133,10.094031,6.672375,0.55726373,397.23416,89.27195,29.177715,0.027247585,322.23444,9.095344,638.80865,535.0454,10.310939,31.81176,0.014820738,0.0,0.0
11.0,134.79022,2.4836428,13.772717,1.1763078,258.73178,88.50055,45.11114,0.089729965,144.27866,10.820076,549.27637,170.3132,7.8782487,15.871809,0.0062405854,0.0,0.0
12.0,130.35625,4.907756,7.9417562,1.0439878,363.45172,77.418106,26.304104,0.05451899,246.12495,20.860134,712.62396,164.85799,16.87565,7.2636333,0.0025336072,0.0,0.0
13.0,143.92436,2.1262202,10.2416935,1.7011411,342.17453,64.04308,42.03943,0.032367326,230.61465,14.232553,202.76967,421.4801,12.683101,18.34419,0.0036928025,0.0,0.0
14.0,167.77351,2.7623575,9.592153,3.4654512,284.96802,79.36531,45.816364,0.101858504,179.5112,12.9812,227.70595,235.2546,10.02647,9.071702,0.0033280833,0.0,0.0
15.0,109.53384,2.4436047,8.692753,3.9950259,370.895,49.99876,30.516928,0.4460359,315.64862,12.260798,256.81396,276.39594,42.287643,10.843815,0.0074271774,0.0,0.0
16.0,96.93821,5.1397424,6.7726936,3.9289913,225.80574,37.252754,28.198427,0.14982036,299.40393,18.553696,337.61752,396.9839,25.667686,8.587129,0.010792722,0.0,0.0
17.0,106.79098,4.405335,7.472003,2.9983604,264.1557,39.2851,22.272293,0.068936594,374.88635,15.398005,314.7972,223.8972,18.585209,24.522934,0.037031975,0.0,0.0
18.0,118.91971,2.4384427,10.523151,2.7895482,204.01093,39.19445,30.441639,0.017265301,312.24023,14.424294,217.14409,131.2185,26.568298,21.051462,0.026496736,0.0,0.0
19.0,103.63127,2.569808,8.749115,2.4159093,153.59323,30.179934,44.637154,0.04815627,422.09836,11.380994,204.83049,148.10025,19.276352,17.984621,0.028462838,0.0,0.0
20.0,55.118942,4.394155,10.136131,3.8843553,188.02136,25.389277,34.77208,0.010821751,339.8123,9.502903,199.3315,153.4902,36.436054,21.179562,0.03155837,0.0,0.0
