"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,520.42224,1455.9447,6.417125,10.219617,62.079502,92.3615,21.216263,275.23093,147.33455,112.1918,556.4231,305.7349,569.20044,189.4879,367.0634,0.0,0.0
2.0,172.95004,3.7192214,4.443989,1.2236229,49.263515,177.48433,26.130331,2.3184023,207.17632,9.43586,618.15393,191.8096,44.81452,75.231224,46.257267,0.0,0.0
3.0,53.374744,0.2156176,0.9785873,0.06797785,40.665817,239.63737,54.064667,0.21716197,158.10133,0.2929108,424.4443,66.99463,28.840933,15.591867,1.6430467,0.0,0.0
4.0,7.069015,0.0133380545,0.016355403,0.0037342387,20.860092,478.84323,31.917261,0.7459948,128.99953,0.0020333678,638.4453,371.1636,27.080353,13.14848,0.041812673,0.0,0.0
5.0,10.596219,0.0022498998,0.0,0.0039045948,23.888168,535.23413,47.459194,0.08918165,114.85831,0.020071613,646.5647,452.42212,24.99103,15.923998,0.002020059,0.0,0.0
6.0,14.142974,0.026142849,0.0,0.00944256,17.69011,413.3352,41.933697,0.119665146,133.26349,0.90040797,438.94803,1185.327,11.7283125,20.391506,7.277961E-4,0.0,0.0
7.0,32.4478,0.057235677,28.868828,0.030155824,19.618174,385.77368,42.394955,0.13906065,97.23687,0.5268323,387.56815,1418.8346,16.227812,24.260447,6.9602866E-5,0.0,0.0
8.0,30.597021,0.022542637,33.77606,0.27023968,22.893148,238.28436,52.399757,0.20001933,93.179756,0.095392,344.6079,944.401,7.83219,22.49344,0.016042188,0.0,0.0
9.0,39.471653,0.06627387,7.6200914,0.12886377,17.370302,231.21591,59.063545,0.1330552,145.53458,0.24808536,633.0564,1119.9106,16.169254,10.293062,0.0061649517,0.0,0.0
10.0,63.445293,0.056062948,3.6758761,0.18626244,20.48848,178.13124,80.71057,0.02239456,117.429,0.5587808,547.9657,1032.3787,11.598569,24.947832,0.06754326,0.0,0.0
11.0,48.970734,0.019326014,35.105118,0.3327547,14.023467,169.3912,117.19401,0.026492938,76.34641,0.56760484,621.0686,1279.519,11.0852,27.104706,0.30218294,0.0,0.0
12.0,42.059727,0.028213518,45.752544,0.36090776,20.798248,135.43903,83.843056,0.025554458,147.55673,0.25159097,369.7663,720.8637,23.124645,15.159381,0.1323619,0.0,0.0
13.0,41.043777,0.14011659,34.682728,0.35199872,20.98473,101.76764,148.1155,0.14519383,126.24673,0.71637934,536.97394,1095.5984,14.876246,11.49458,0.015571339,0.0,0.0
14.0,40.64757,0.05985714,19.378458,0.58320516,18.46475,107.89671,71.35951,0.8416146,90.06763,0.56844026,386.10196,675.8282,22.239267,8.262185,0.010705852,0.0,0.0
15.0,35.2327,0.10092951,28.900284,0.33576268,26.408024,58.962494,117.51457,0.26580024,140.62263,0.34619585,386.8827,490.49515,67.33429,7.9004564,0.008275891,0.0,0.0
16.0,33.646873,0.024058405,23.471498,0.40193874,17.930557,38.82088,86.01911,0.25555208,146.7561,0.17532626,287.93744,1346.8926,53.659523,7.311594,0.02713623,0.0,0.0
17.0,25.043318,0.039777372,42.877647,0.40165585,22.363667,36.437786,152.09993,0.24216239,186.35875,0.3241097,400.9243,278.70657,35.432034,13.252653,0.02178109,0.0,0.0
18.0,21.663828,0.11559386,17.913858,0.3288626,18.028727,31.231167,98.25163,0.11403243,126.91408,0.22758934,218.39047,449.86514,82.6587,7.9466805,0.005309743,0.0,0.0
19.0,23.342203,0.04659611,6.574866,0.1892421,13.95435,20.878471,90.98774,0.15014873,118.849045,0.13929379,124.898315,332.38635,48.67798,11.991021,0.003569918,0.0,0.0
20.0,9.791837,0.016750915,7.664693,0.20649396,17.7007,14.900028,88.05496,0.0705988,103.25081,0.07248428,105.40291,218.98969,61.649853,23.09799,4.6459105E-4,0.0,0.0
