"Mean biomass (tons), excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,49481.324,29689.844,144.4138,1203.6664,23009.662,4242.2266,729.2604,2141.866,377253.9,7123.2754,17535.66,2219.085,54595.3,268066.84,96601.23,3.9865181,0.5046732
2.0,82892.15,82863.44,272.41925,1305.679,23819.137,7216.835,854.50854,4082.6511,274535.3,19438.39,17737.643,6804.6143,11844.44,1257890.5,81115.805,11.0189,0.029308839
3.0,119814.95,30475.924,605.117,1833.7292,25204.648,7527.171,955.9483,2811.7898,178416.55,18700.541,16980.809,8715.402,2088.1672,198782.36,23173.797,4.698221,0.0
4.0,76600.95,28913.502,843.37427,2176.0752,26651.307,6731.094,1104.7211,1948.314,159605.9,9148.471,15832.433,10895.682,1737.3824,94698.47,12717.282,1.5945803,0.0
5.0,74302.24,42910.527,1018.37415,3583.1492,28374.139,5443.333,1280.7673,2481.078,138360.27,14054.021,14687.051,15072.42,2032.2019,109607.305,6809.5435,0.15057816,0.0
6.0,71774.914,32837.57,1239.8173,5908.963,30553.17,4366.9834,1492.2344,2511.103,97645.305,27346.654,14219.129,14682.278,2384.285,121745.92,5907.2017,0.0075925044,0.0
7.0,85843.12,36871.1,1647.7384,7699.087,33280.93,3546.1726,1710.0765,1697.774,118774.81,21187.717,14389.616,16292.459,1502.5858,93288.13,7122.4614,6.6491793E-6,0.0
8.0,87168.19,41093.24,1812.7444,8846.022,36469.145,2941.913,2120.1948,1800.8534,138894.28,11033.53,14933.971,16567.082,1493.5122,182024.83,6419.2163,0.0,0.0
9.0,93516.2,45336.79,1942.7529,10191.522,39924.207,2496.615,2470.7544,1437.9663,147569.42,15204.94,15234.855,18440.463,1414.3568,153693.31,6000.938,0.0,0.0
10.0,97961.67,36832.96,2393.3105,11044.343,43613.75,2064.5186,2825.646,1000.72754,143472.23,21166.172,15214.118,18063.555,1646.5319,169236.58,6638.6045,0.0,0.0
11.0,97763.48,42459.1,2452.3008,10795.911,47714.64,1676.3489,2819.7302,1208.3453,127605.79,16931.45,15027.551,17195.092,1438.2793,153038.14,6098.023,0.0,0.0
12.0,99605.04,38241.65,2266.0408,11283.273,53319.547,1325.7026,2918.9897,1339.9806,146544.83,12643.707,14699.457,17074.336,1706.8138,180060.9,5106.0386,0.0,0.0
13.0,86841.164,38166.637,2141.5435,10828.003,61104.457,1043.8572,2946.2002,1199.348,137632.88,14145.282,13730.083,13919.488,1538.1224,166039.7,5181.845,0.0,0.0
14.0,81997.35,38951.617,1774.2483,9694.441,70917.914,778.1892,3009.7168,1079.5325,131512.8,15734.262,12863.346,14790.6045,1586.8464,165254.8,4737.2734,0.0,0.0
15.0,80675.6,35245.7,1831.1936,9575.014,82686.484,559.8357,3292.9092,1413.5867,119651.25,11920.666,11643.444,14141.871,1950.8815,125833.69,4956.0303,0.0,0.0
16.0,79502.375,29224.111,1599.7533,9496.259,96778.836,432.56155,3513.1907,1141.1262,125430.52,9417.598,9912.394,12844.881,1667.2726,97841.09,3644.2878,0.0,0.0
17.0,75711.62,33308.785,1474.5123,8851.883,113376.15,335.29807,3526.8423,1225.038,111609.17,10407.937,7830.045,11865.711,1690.8655,103071.0,2558.962,0.0,0.0
18.0,66166.0,35054.09,1195.1804,8843.771,132845.17,249.80475,3392.7505,1328.2076,88759.516,8909.236,5678.557,10601.281,1778.9011,106388.71,1827.5399,0.0,0.0
19.0,61849.348,30700.479,1006.7415,8382.299,155269.89,180.13443,3135.0078,1395.5835,80042.52,5316.6753,3907.4907,8702.376,1993.9631,93585.15,1427.2106,0.0,0.0
20.0,60192.344,32045.068,882.8025,7446.92,180631.62,128.51479,2885.2273,995.6376,76999.15,3353.935,2513.3489,6456.041,2385.4038,87721.1,862.71747,0.0,0.0
