"Mean size of fish (centimeter) by Age class (year). Class i designates interval [i,i+1[."
"Time","Age","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
2.0,30.0,NaN,NaN,NaN,NaN,115.93188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,32.0,NaN,NaN,NaN,NaN,116.66982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,34.0,NaN,NaN,NaN,NaN,117.27319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,36.0,NaN,NaN,NaN,NaN,117.767525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,38.0,NaN,NaN,NaN,NaN,118.172325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,0.0,3.0379553,9.714591,2.273279,6.3005776,35.783413,3.837756,2.6562412,2.798412,3.9729655,9.863453,15.173049,4.915612,2.9229581,2.1848037,4.018682,7.0167227,NaN
3.0,2.0,12.938675,23.239801,19.916529,12.379474,49.256695,60.210587,53.171516,26.350313,NaN,23.391039,37.298504,24.071354,NaN,9.544854,10.395247,10.61898,NaN
3.0,4.0,20.692492,35.232925,39.412666,26.211779,64.78264,73.11671,66.35458,NaN,NaN,43.735523,44.865543,40.586197,NaN,35.642166,26.245417,NaN,NaN
3.0,6.0,26.06315,NaN,42.7401,29.460304,74.888405,84.63686,84.999825,NaN,NaN,52.147343,50.187016,43.27434,NaN,37.548447,28.611437,NaN,NaN
3.0,8.0,28.124735,NaN,49.483242,32.48665,83.08796,91.003204,98.95149,NaN,NaN,59.851387,53.254807,44.259457,NaN,NaN,29.408201,NaN,NaN
3.0,10.0,29.470032,NaN,NaN,34.536198,89.76503,94.9639,110.32704,NaN,NaN,64.46369,55.128826,44.636845,NaN,NaN,29.699318,25.508131,NaN
3.0,12.0,30.13878,NaN,NaN,36.046535,95.27595,97.40539,119.25019,NaN,NaN,67.496956,55.999535,44.788128,NaN,NaN,NaN,27.289045,NaN
3.0,14.0,30.50012,NaN,NaN,36.980507,99.75382,98.970566,126.47914,NaN,NaN,69.54594,NaN,NaN,NaN,NaN,NaN,28.475176,NaN
3.0,16.0,NaN,NaN,NaN,37.62768,103.4205,99.99923,132.39465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,18.0,NaN,NaN,NaN,38.04542,106.42378,100.681335,137.22366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,20.0,NaN,NaN,NaN,NaN,108.880936,101.126396,141.14328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,22.0,NaN,NaN,NaN,NaN,110.901436,101.41913,144.3453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,24.0,NaN,NaN,NaN,NaN,112.54994,101.6098,146.97133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,26.0,NaN,NaN,NaN,NaN,113.90037,101.73838,149.09508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,28.0,NaN,NaN,NaN,NaN,115.00653,101.82325,150.84645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,30.0,NaN,NaN,NaN,NaN,115.91098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,32.0,NaN,NaN,NaN,NaN,116.65232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,34.0,NaN,NaN,NaN,NaN,117.25911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,36.0,NaN,NaN,NaN,NaN,117.755745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,38.0,NaN,NaN,NaN,NaN,118.16274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,0.0,3.4933255,7.586045,1.559045,2.2357614,33.992752,8.144921,2.8630064,4.5327144,4.4399095,11.682531,15.699699,5.21264,2.5956628,2.4818592,5.4585347,8.50443,NaN
4.0,2.0,11.981504,24.804146,20.391735,13.177986,51.28211,65.95713,54.383175,28.419733,NaN,24.867739,40.808445,26.595196,NaN,10.468411,12.698398,11.383678,NaN
4.0,4.0,16.208557,35.35324,40.358746,26.263237,64.089424,71.567726,69.56797,NaN,NaN,38.598488,45.88172,41.31673,NaN,17.950521,18.611454,NaN,NaN
4.0,6.0,24.843067,NaN,42.502506,29.63472,74.653465,85.165115,86.114975,NaN,NaN,51.920933,51.56817,43.727196,NaN,37.018528,28.109234,NaN,NaN
4.0,8.0,27.672033,NaN,NaN,32.546318,82.93409,92.23534,100.746635,NaN,NaN,58.863388,54.51111,44.509575,NaN,NaN,29.223524,NaN,NaN
4.0,10.0,29.05722,NaN,NaN,34.51571,89.62812,96.064735,112.08282,NaN,NaN,63.935207,56.133286,44.770702,NaN,NaN,29.633736,NaN,NaN
4.0,12.0,30.002613,NaN,NaN,35.871586,95.147125,98.27632,121.00678,NaN,NaN,67.27082,56.83699,44.852432,NaN,NaN,NaN,NaN,NaN
4.0,14.0,NaN,NaN,NaN,36.99565,99.6531,99.61364,128.07898,NaN,NaN,69.35459,NaN,NaN,NaN,NaN,NaN,28.667645,NaN
4.0,16.0,NaN,NaN,NaN,37.618748,103.334076,100.477745,133.78787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,18.0,NaN,NaN,NaN,38.00549,106.35077,101.01537,138.44989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,20.0,NaN,NaN,NaN,NaN,108.822525,101.35857,142.196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,22.0,NaN,NaN,NaN,NaN,110.84945,101.57573,145.24297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,24.0,NaN,NaN,NaN,NaN,112.50946,101.72406,147.72285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,26.0,NaN,NaN,NaN,NaN,113.866135,101.81372,149.65997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,28.0,NaN,NaN,NaN,NaN,114.977776,101.87549,151.47052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,30.0,NaN,NaN,NaN,NaN,115.88836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,32.0,NaN,NaN,NaN,NaN,116.63283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,34.0,NaN,NaN,NaN,NaN,117.243645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,36.0,NaN,NaN,NaN,NaN,117.74296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,38.0,NaN,NaN,NaN,NaN,118.15209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,0.0,2.4025006,7.882992,1.4914488,2.2775884,33.52761,10.125137,3.1909332,3.2895205,4.376497,6.1402893,16.954348,7.8540974,2.6212814,1.9862187,5.829867,9.251636,NaN
5.0,2.0,13.011681,26.565388,21.063265,14.982809,53.261402,NaN,34.097694,25.872826,NaN,26.562176,33.20538,22.548985,NaN,11.334674,13.9707365,10.615854,NaN
5.0,4.0,15.526926,29.833231,30.861639,18.74297,61.86549,75.75427,74.05119,NaN,NaN,33.901707,47.62591,34.10449,NaN,13.516877,14.554577,NaN,NaN
5.0,6.0,21.792873,NaN,44.772533,30.117651,74.479744,85.33922,87.13022,NaN,NaN,52.507977,52.659084,44.46436,NaN,36.348194,28.062288,NaN,NaN
