"% of prey species (in rows) in the diet of predator species (in col)"
"Time","Prey",AtlanticHerring,AtlanticMackerel,BlackSeaBass,Scup,SpinyDogfish,StripedBass,Goosefish,WinterFlounder,Squids,Flounders,SkateRays,Hakes,Benthopelagics,MiscellaneousDemersals,ShallowDemersal,WhitePerch,AtlanticTomcod
1.0,LargePhytoplankton,0.04852436,0.92126924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65283716,0.0,0.9394087,0.13928585,0.0
1.0,LargeZooplankton,1.4220996,35.18302,6.456821,6.074249,5.447043,4.423274,16.015217,3.3250663,10.575243,4.541384,2.996366,14.327803,29.112068,2.9744349,33.994637,8.912461,1.0480604
1.0,MediumPhytoplankton,68.554474,36.64139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.234684,0.0,40.038097,10.362626,0.0
1.0,MediumZooplankton,5.4310436,6.825749,1.7714612,2.4594874,0.30349007,0.27716804,2.0892084,0.6580251,2.007275,0.06116413,0.18498126,2.5438778,6.5724945,0.3011424,7.8415737,2.317,0.18862768
1.0,SmallPhytoplankton,0.2664884,0.2030985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15927395,0.0,0.12169008,0.03122023,0.0
1.0,SmallZooplankton,23.86393,15.616515,1.2291952,8.402202,0.0,2.1077042E-4,0.0,1.1929448,0.0,0.0,0.0,1.3619034,21.545822,0.0065967017,14.847758,6.3982363,0.44611853
1.0,Benthos,0.0,0.0,87.49442,82.63672,52.6216,54.969486,79.24994,77.63166,85.56326,69.1863,70.71625,77.04078,0.0,76.402054,0.0,66.77758,92.98953
2.0,AtlanticHerring,0.3054851,0.16591923,2.2001726E-5,2.5620082E-4,0.05851192,0.32310227,8.0458E-5,0.08407274,0.013001337,0.4708024,0.04178104,8.5384276E-4,0.25631967,0.037053306,0.029450536,0.0150824655,0.0051924307
2.0,AtlanticMackerel,1.162505E-6,0.0013027107,1.9263446E-4,7.006631E-4,0.33886737,0.3908613,4.1170642E-4,0.0011922849,4.0787293E-4,0.3333092,0.12715882,0.005646526,3.8967637E-6,0.06492075,1.9720272E-4,0.0,0.0
2.0,BlackSeaBass,6.615073E-5,0.023413746,0.0015367699,7.85959E-4,0.035203163,0.027257174,0.009769589,0.005419576,0.0026135654,0.06905043,0.015622893,0.013614954,0.0014192903,0.018824304,0.0015099394,0.0,0.0
2.0,Scup,4.2219312E-6,0.0067382357,7.324006E-4,4.7283032E-4,0.080914006,0.043309525,0.002074725,0.0012634643,8.467781E-4,0.27103508,0.0070080394,0.0049757385,0.0014682378,0.0035448263,2.924345E-4,0.0,0.0
2.0,SpinyDogfish,0.0,0.0,4.4851586E-6,0.0,0.0366181,0.015397297,2.3906528E-4,0.0,0.0,0.09661253,3.6040606E-4,6.0790835E-4,0.0,0.0,0.0,0.0,0.0
2.0,StripedBass,0.0,0.0,6.8551365E-8,0.0,0.0013030906,0.001740528,2.4026745E-6,0.0,0.0,0.0014754417,1.485153E-7,1.3184437E-5,0.0,7.969515E-9,0.0,0.0,0.0
2.0,Goosefish,9.614455E-6,0.0031696032,0.00679719,0.0010776939,0.0193053,0.005652302,0.03846475,0.006816655,0.004157763,0.020554038,0.007002245,0.0033115947,1.4612668E-4,0.0052251955,0.0012700756,0.0,0.0
2.0,WinterFlounder,8.03652E-6,7.109656E-5,3.3818076E-5,3.3993485E-6,0.02113265,0.020273676,6.1249935E-5,3.294447E-5,7.727621E-5,0.008958369,7.09956E-5,9.85639E-5,3.9047896E-5,2.7795633E-5,0.0015208407,7.901178E-5,4.528431E-5
2.0,Squids,0.06407547,30.885511,0.5673202,0.5247026,56.179996,53.01055,1.550099,30.831667,2.5783453,53.040283,45.141953,2.4120398,0.5811247,52.12498,1.704909,0.0,0.0
2.0,Flounders,0.0010100225,4.4963755E-5,7.2305324E-6,1.3605503E-5,0.06493128,0.040866386,2.4819086E-4,8.499159E-5,4.9202066E-5,0.062266916,0.003429752,8.7179494E-4,4.423873E-4,3.286003E-4,6.648239E-5,9.302743E-5,1.2870992E-5
2.0,SkateRays,9.57654E-7,0.03131592,5.335647E-5,1.4461228E-4,0.27130654,0.11510972,0.0010329379,0.0019255652,4.5204253E-4,0.49874145,0.019128287,0.0027783876,0.0,0.02678609,0.0013083888,0.0,0.0
2.0,Hakes,1.9028483E-5,0.01184384,0.0027590473,0.006997454,0.13069387,0.034532756,0.004675376,0.0041536596,0.0023659407,0.10743005,0.007007316,0.0073861037,0.0025636656,0.002497006,0.0017484915,0.0,0.0
2.0,Benthopelagics,0.002122863,1.1640953,0.014825365,0.021292083,0.22362961,3.0042288,0.007566843,0.9253978,0.06752039,1.0845386,0.23015936,0.16590707,0.35569823,0.40555882,0.54836315,10.386126,7.206424
2.0,MiscellaneousDemersals,2.633194E-7,4.998483E-5,7.0355745E-5,2.9547698E-6,0.49196094,0.40701675,5.171312E-4,1.1873885E-4,4.0934806E-6,0.40022162,0.0013878742,0.0074670454,3.7462448E-7,0.003775373,4.914061E-5,1.02193135E-5,3.3093E-5
2.0,ShallowDemersal,0.039898507,0.09872704,3.3413118E-4,0.002401236,0.4492141,2.642023,3.5520253E-4,0.18915913,0.0056051784,1.5145804,0.32348758,0.0065223584,0.02590409,1.3582855,0.04815654,1.573439,1.1311967
2.0,WhitePerch,0.0,0.0,0.0,0.0,0.0,3.7480815E-4,0.0,1.2326341E-5,0.0,0.0010625678,0.0,0.0,0.0,3.4114208E-5,1.549185E-7,0.0,0.0
2.0,AtlanticTomcod,1.9519478E-8,0.0,0.0,0.0,0.0,5.0588686E-4,0.0,4.439147E-7,0.0,7.4370514E-4,0.0,0.0,1.2491275E-7,3.0714957E-5,2.920525E-7,1.572874E-6,1.5584878E-7
2.0,Diazotrophs,0.24019603,0.04026631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3129464,0.0,0.03738927,0.011590462,0.0
2.0,LargePhytoplankton,0.048402436,0.6781985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6171637,0.0,0.70052314,0.13466007,0.0
2.0,LargeZooplankton,1.6167393,29.198666,7.251637,6.3897033,3.9382823,3.058395,16.112738,2.589626,9.870974,0.2851531,2.1379108,15.955804,26.454287,1.6637157,24.555317,9.555914,1.0272884
2.0,MediumPhytoplankton,68.88157,27.612274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.996838,0.0,50.45343,4.7255716,0.0
2.0,MediumZooplankton,5.332472,5.7244744,2.7224054,2.9324841,0.3459301,0.15460803,2.7258945,0.63413364,2.1963181,0.0,0.16411622,3.0384498,6.0419807,0.047827873,6.670058,1.3546433,0.16791026
2.0,SmallPhytoplankton,0.25048792,0.0662436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15376875,0.0,0.1305013,0.016399346,0.0
2.0,SmallZooplankton,23.217428,4.2876754,2.757438,9.756258,0.0,0.0,0.0,0.95431286,0.0,0.0,0.0,1.711453,19.197886,4.905246E-4,15.113939,3.2336671,0.32163793
2.0,Benthos,0.0,0.0,86.67383,80.3627,37.3122,36.704193,79.54577,63.77061,85.25726,41.73318,51.772415,76.6622,0.0,44.23609,0.0,68.99272,90.14026
3.0,AtlanticHerring,0.37094405,0.017221915,0.008110784,9.923246E-4,0.059587084,0.34435934,0.001964189,0.12213914,0.030268399,0.7121565,0.043453775,6.8727985E-4,0.4264851,0.02526986,0.0042828578,0.562443,0.018756783
3.0,AtlanticMackerel,1.6001593E-5,9.843936E-4,0.002187586,6.834383E-5,0.2596113,0.25130174,5.5641314E-4,0.0063759442,0.0022792025,0.21191618,0.051760867,0.006528204,2.826976E-4,0.026861498,6.475112E-5,0.0,0.0
3.0,BlackSeaBass,1.20840356E-4,0.011692777,0.006415616,0.004886259,0.065304205,0.025726192,0.03643784,0.024541058,0.00975053,0.023905462,0.02534508,0.03495432,0.0036579538,0.017589424,0.008851035,0.0,0.0
3.0,Scup,3.9032298E-6,0.0022654776,4.4836313E-4,1.4145242E-4,0.058064535,0.030256521,0.002871685,0.0011600383,0.0010676439,0.17669366,0.0016837793,0.004081989,9.691278E-4,6.350202E-4,2.2951612E-4,0.0,0.0
3.0,SpinyDogfish,0.0,0.0,1.7584144E-6,0.0,0.043049138,0.023654155,3.5267693E-4,0.0,0.0,0.1355954,6.005147E-4,8.2391384E-4,0.0,0.0,0.0,0.0,0.0
3.0,StripedBass,0.0,0.0,1.3503001E-10,0.0,7.0778193E-4,5.715498E-4,2.3480218E-6,0.0,0.0,3.6026318E-8,0.0,3.0711755E-7,0.0,0.0,0.0,0.0,0.0
3.0,Goosefish,5.6004224E-6,0.0066745915,0.0024631133,6.9477886E-4,0.011003612,0.0031832594,0.022615492,0.0027732144,0.0039210645,0.009287417,0.0044235373,0.004419386,2.9701786E-4,0.0042035626,0.0011400821,0.0,0.0
3.0,WinterFlounder,8.1298436E-5,9.55533E-5,5.9639988E-5,2.393847E-6,0.009251279,0.006751742,4.6102214E-5,3.6366455E-5,8.517499E-5,0.01672827,9.32876E-5,1.17130785E-5,6.220772E-5,4.8600446E-5,0.0024375953,1.977064E-5,6.352616E-5
3.0,Squids,0.07992607,5.52819,0.6280047,0.4872547,55.712807,56.995197,0.20774911,32.815544,2.8187962,60.289528,43.066177,2.4752195,0.5305125,53.380417,0.23505807,0.0,0.0
3.0,Flounders,0.0021812858,1.4707861E-5,8.634302E-6,1.4312221E-5,0.051110335,0.013689342,2.2881603E-4,7.720949E-5,8.15094E-5,0.010407909,0.0,6.8205665E-4,0.012081329,3.0005354E-10,3.0156958E-4,2.2346283E-6,1.3034259E-5
3.0,SkateRays,1.533389E-6,0.0043698414,2.8620316E-5,1.7867784E-4,0.22973424,0.14607817,0.0010300651,0.0040624957,6.674227E-4,0.7328615,0.02003385,0.0023323977,0.0,0.0487578,2.1720933E-5,0.0,0.0
3.0,Hakes,1.778359E-5,0.02246573,0.0049844044,0.0036469044,0.1003186,0.021182533,0.007665793,0.006151167,0.0043514916,0.01091758,0.006363463,0.008099498,0.0033180374,0.0013681087,4.839203E-4,0.0,0.0
3.0,Benthopelagics,0.0026146772,0.0964379,0.009651965,0.01820391,0.18694502,2.6605847,0.0027328902,0.5857977,0.07779991,0.52588487,0.18281834,0.046829175,0.27751243,0.6750706,0.041493006,9.516846,3.7049348
3.0,MiscellaneousDemersals,3.4526032E-10,2.5280718E-9,1.8426525E-5,8.5365265E-10,0.30758777,0.4487049,6.319647E-4,1.1862295E-8,5.2375304E-10,0.33477545,1.0241367E-6,0.0064455457,1.2304344E-8,4.144575E-7,9.099511E-11,1.9197806E-10,3.3539294E-10
3.0,ShallowDemersal,0.05620161,0.03470472,0.0024643743,0.0013187135,0.39682496,2.969879,2.2983528E-4,0.39103505,0.050944254,0.9165994,0.28843156,0.002775401,0.22253032,0.9273847,0.25280982,12.05103,3.8465257
3.0,WhitePerch,0.0,0.0,0.0,0.0,0.0,5.9096207E-4,0.0,0.0,0.0,0.0011808487,0.0,0.0,0.0,1.5629981E-5,0.0,0.0,0.0
3.0,AtlanticTomcod,4.5231214E-8,0.0,0.0,0.0,0.0,6.0882716E-4,0.0,7.033476E-7,0.0,6.19029E-4,0.0,0.0,1.4339513E-7,1.5681484E-5,3.2051582E-7,6.552935E-6,6.334135E-7
3.0,Diazotrophs,0.299291,0.16989191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0143323,0.0,0.05202594,0.020011725,0.0
3.0,LargePhytoplankton,0.06331121,0.83433735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55467504,0.0,0.69176316,0.12674205,0.0
3.0,LargeZooplankton,1.8931285,27.895775,6.7593474,6.2869787,4.0138025,2.53332,16.21118,2.4684315,10.428017,0.0,2.2058864,14.881757,23.592653,1.3956804,23.46697,7.9756117,0.9095851
3.0,MediumPhytoplankton,69.50803,43.05699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.76335,0.0,47.447556,4.2752643,0.0
3.0,MediumZooplankton,5.1510453,6.8658714,2.5788774,2.7911959,0.3345311,0.097863846,2.685378,0.62731564,1.9956475,0.0,0.1898485,2.886729,5.7144823,0.024084205,8.136248,1.1949154,0.17785583
3.0,SmallPhytoplankton,0.21458082,0.21837698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15863161,0.0,0.1472319,0.011037952,0.0
3.0,SmallZooplankton,22.358496,15.233638,2.7143838,9.678304,0.0,0.0,0.0,0.8688623,0.0,0.0,0.0,1.7431302,19.724165,2.8109746E-8,19.511032,2.2819662,0.35075495
3.0,Benthos,0.0,0.0,87.28255,80.72612,38.15976,33.426495,80.81833,62.0757,84.576324,35.89094,53.91308,77.89449,0.0,43.4726,0.0,61.984104,90.99151
4.0,AtlanticHerring,0.27676165,0.001237245,1.2339478E-4,1.6593139E-4,0.06933426,0.41855225,0.002326801,0.12018936,0.03671327,0.84126,0.044663373,8.59831E-4,0.37004298,0.038570676,5.4721936E-4,0.00274159,0.003176905
4.0,AtlanticMackerel,2.8374456E-4,0.0146572,0.06808433,0.014321149,0.2936678,0.35742328,0.1025842,0.09279026,0.040886246,0.17726555,0.11259747,0.01006491,0.009905743,0.1747824,0.0066019082,0.0,0.0
4.0,BlackSeaBass,3.8551952E-4,0.025890458,0.009605489,0.0027741608,0.07882144,0.057335075,0.04930378,0.057820607,0.020502184,0.024713652,0.042791706,0.058033735,0.012556501,0.027577167,0.0071215807,0.0,0.0
4.0,Scup,4.9552577E-6,0.0022266756,4.0679198E-4,3.4538587E-4,0.042492703,0.018386897,0.0024778207,0.0018384354,9.5092336E-4,0.06802109,5.585423E-4,0.008509324,0.0015974061,2.7457776E-4,2.4500367E-4,0.0,0.0
4.0,SpinyDogfish,0.0,0.0,1.0942417E-5,0.0,0.039852362,0.032335587,4.3326587E-4,0.0,0.0,0.1955634,7.795647E-4,9.918361E-4,0.0,0.0,0.0,0.0,0.0
4.0,StripedBass,0.0,0.0,0.0,0.0,4.425567E-5,3.6800506E-5,1.4226024E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,Goosefish,1.34803595E-5,0.0012480556,0.0018012773,0.0019105636,0.00830611,0.0011867685,0.0030485478,0.0023328084,0.0053384476,7.7065255E-5,0.0070009814,0.006430208,2.1307777E-4,0.013467049,3.1120385E-4,0.0,0.0
4.0,WinterFlounder,1.7038947E-5,0.14686818,6.381772E-5,2.2829046E-5,0.0017632652,0.004237045,3.9421633E-5,3.4035907E-5,7.4439864E-5,0.027053868,1.0390667E-4,9.3834515E-6,2.8915094E-5,5.9464222E-5,0.0010789223,2.622175E-6,2.5197041E-5
4.0,Squids,0.06795747,0.19776538,0.47063598,0.40096748,58.419964,57.646347,0.20232059,34.33712,2.8649092,66.5029,44.333027,2.4222717,0.514517,54.128994,0.21627893,0.0,0.0
4.0,Flounders,0.0014420223,8.0343E-7,2.528285E-7,1.4128113E-5,0.030877462,0.0063441293,1.89282E-4,1.8806204E-4,9.3244125E-5,0.0021150627,0.0,2.2294697E-4,8.151056E-4,2.0127222E-9,1.5741572E-4,7.400567E-7,3.5810451E-6
4.0,SkateRays,3.0077422E-6,1.4266855E-4,5.439852E-5,1.616565E-4,0.18803169,0.19654632,8.8065676E-4,0.0035986088,7.42146E-4,0.8795003,0.022902157,0.0023133517,0.0,0.046704855,6.562247E-5,0.0,0.0
4.0,Hakes,5.4446235E-5,0.009195591,0.003831291,0.006019251,0.080503605,0.028902102,0.0066085057,0.009034044,0.0049491944,0.06040971,0.0138507765,0.008981194,0.0063248663,0.037554722,1.7848298E-4,0.0,0.0
4.0,Benthopelagics,0.0034038844,0.17871752,0.025385156,0.023679527,0.22814305,3.4145594,0.0047664586,1.0988562,0.09898658,0.99890155,0.3022522,0.1399011,0.5332756,0.5954877,0.099063575,22.967802,7.5039024
4.0,MiscellaneousDemersals,1.3055752E-9,4.2285106E-10,1.1740923E-5,5.149049E-10,0.2205283,0.4274294,5.1933754E-4,3.797489E-8,1.7911808E-9,0.28698942,2.9121614E-8,0.005193182,8.338633E-9,8.386241E-8,1.7542289E-9,1.5482171E-9,1.3166924E-8
4.0,ShallowDemersal,0.050216597,6.2017475E-4,0.0055004675,9.2505146E-4,0.2915272,2.3148093,1.03076876E-4,0.5125856,0.052457523,0.68939763,0.20642261,0.0021925233,0.195159,0.7103121,0.1434626,13.509248,3.744266
4.0,WhitePerch,0.0,0.0,0.0,0.0,0.0,4.087546E-4,0.0,0.0,0.0,5.9147197E-4,0.0,0.0,0.0,7.8377225E-6,0.0,0.0,0.0
4.0,AtlanticTomcod,1.4526487E-8,0.0,0.0,0.0,0.0,2.993182E-4,0.0,5.267433E-7,0.0,9.3789404E-4,0.0,0.0,2.809748E-8,8.9112145E-6,4.2817696E-8,1.3711264E-6,7.234831E-8
4.0,Diazotrophs,0.21716595,0.06958618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1297938,0.0,0.039847605,0.0024656884,0.0
4.0,LargePhytoplankton,0.06793406,1.0526811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68066466,0.0,0.6859781,0.095899925,0.0
4.0,LargeZooplankton,1.8951728,36.620483,6.282242,6.5256524,3.7787812,2.488865,15.610344,2.379608,10.435692,0.0,2.140286,15.027616,27.647688,1.4173952,23.782898,6.3865123,0.9608341
4.0,MediumPhytoplankton,69.42347,33.31673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.11175,0.0,48.151394,3.0206726,0.0
4.0,MediumZooplankton,5.02521,9.982405,2.9509661,3.151964,0.30624074,0.08946138,3.1684368,0.609953,2.1407113,0.0,0.19567908,2.9884202,6.4295444,0.023849852,8.3818655,0.9009195,0.17072208
4.0,SmallPhytoplankton,0.20924082,0.26324722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17809078,0.0,0.14662561,0.007310803,0.0
4.0,SmallZooplankton,22.761261,18.116299,2.6032135,10.103612,0.0,0.0,0.0,0.68376863,0.0,0.0,0.0,1.7348711,20.17803,4.857106E-7,18.336279,1.3457091,0.31148598
4.0,Benthos,0.0,0.0,87.578064,79.76746,35.921124,32.496536,80.84562,60.090282,84.297,29.2443,52.577087,77.583115,0.0,42.784954,0.0,51.760715,87.30558
5.0,AtlanticHerring,0.45149732,0.0011269171,9.021163E-4,7.8059745E-4,0.07231677,0.3907249,7.9653156E-4,0.124700196,0.03560387,0.919745,0.0554601,5.140543E-4,0.3756045,0.05326644,0.010058842,0.0018761944,0.0011048509
5.0,AtlanticMackerel,5.360643E-4,0.05107697,0.12042833,0.0146786,0.35530823,0.43765077,0.038280573,0.17457904,0.054656666,0.2709871,0.15852313,0.020127604,0.005372154,0.22622395,0.011807748,0.0,0.0
5.0,BlackSeaBass,0.0010255437,0.040722523,0.014598115,0.008253324,0.10895009,0.14476334,0.062269825,0.08544365,0.03127956,0.018489126,0.07294489,0.09821288,0.013113388,0.040444013,0.027015202,0.0,0.0
5.0,Scup,4.5477764E-6,0.0014777496,4.7206317E-4,2.0800583E-4,0.03211455,0.015466206,8.7516994E-4,7.5947656E-4,9.371408E-4,0.008972425,6.1412645E-4,0.009533027,0.0017808318,0.0018464598,5.5968465E-4,0.0,0.0
5.0,SpinyDogfish,0.0,0.0,2.2858725E-5,0.0,0.0349282,0.05550376,5.070072E-4,0.0,0.0,0.27381882,0.0010994341,8.928638E-4,0.0,0.0,0.0,0.0,0.0
5.0,StripedBass,0.0,0.0,0.0,0.0,0.0,1.2239406E-8,1.94043E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,Goosefish,4.1344592E-6,0.0069798324,0.0072045247,0.0016115041,0.0092627425,0.0011546464,0.005736991,0.0021018346,0.004983775,0.0012620223,0.006322837,0.012559374,2.3535559E-4,0.005835646,1.4343135E-4,0.0,0.0
5.0,WinterFlounder,7.15357E-5,1.2652432E-4,6.682752E-5,5.478273E-6,0.001149572,0.0034057375,8.0439815E-5,2.4609843E-5,9.75953E-5,0.039094366,9.684692E-5,1.42117615E-5,5.303805E-5,6.641456E-5,0.0016720236,1.2450965E-6,5.8498532E-5
5.0,Squids,0.15162396,0.31611723,0.6354161,0.33308733,59.288895,59.334694,0.17249365,36.840015,2.8864758,65.355095,44.451263,2.3119998,0.81934214,57.803604,0.2525396,0.0,0.0
5.0,Flounders,0.0023885542,1.6820101E-7,8.809453E-6,2.6088464E-5,0.0110916495,0.0020269623,1.7518399E-4,1.117099E-4,8.665132E-5,0.004302207,0.0,1.2498342E-5,6.6154654E-4,2.2518114E-9,2.4623072E-4,1.5982497E-6,1.4392613E-5
5.0,SkateRays,6.9849025E-6,5.1967934E-5,1.2518455E-4,1.3345602E-4,0.17017943,0.18156064,8.8911795E-4,0.0031473052,8.895277E-4,1.056836,0.02387346,0.0027769,0.0,0.0438542,4.1172247E-5,0.0,0.0
5.0,Hakes,2.365181E-5,0.023580477,0.005654002,0.012916488,0.0684045,0.052351274,0.008996084,0.010108087,0.0051946,0.042233594,0.0191314,0.00831404,0.008176303,0.013552034,0.0020208915,0.0,0.0
5.0,Benthopelagics,0.0018955357,0.06985962,0.030929882,0.017893473,0.22569798,2.565404,0.002445805,0.99812335,0.09702524,0.6524092,0.22043917,0.100289084,0.48320478,0.38847348,0.099523015,12.689346,4.831548
5.0,MiscellaneousDemersals,3.1642806E-8,1.1346346E-10,9.6719734E-5,6.4249195E-10,0.16292313,0.35365662,3.8982788E-4,5.162889E-8,2.701001E-9,0.25149015,1.18913455E-7,0.003014392,2.2707288E-8,2.2674126E-7,2.1715612E-9,2.645113E-9,1.3038559E-8
5.0,ShallowDemersal,0.04679234,5.959947E-4,0.0033409216,6.6875544E-4,0.23585404,1.9943423,5.690695E-5,0.51381737,0.036953405,0.70426863,0.17774186,9.2439115E-4,0.12381174,0.718032,0.06128855,12.771461,3.1703181
5.0,WhitePerch,0.0,0.0,0.0,0.0,0.0,5.387554E-4,0.0,0.0,0.0,7.508232E-4,0.0,0.0,0.0,2.0780392E-6,0.0,0.0,0.0
5.0,AtlanticTomcod,9.911432E-9,0.0,0.0,0.0,0.0,4.356475E-4,0.0,4.969886E-7,0.0,0.0011235967,0.0,0.0,2.934464E-8,3.763064E-6,6.169481E-8,8.201104E-6,1.3138539E-7
5.0,Diazotrophs,0.13109931,0.05330479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09645451,0.0,0.0382768,0.0029772532,0.0
5.0,LargePhytoplankton,0.08415501,1.1160768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61965895,0.0,0.75036526,0.11853188,0.0
5.0,LargeZooplankton,2.5776143,39.466625,6.782844,6.7926674,3.966777,2.4374895,17.930761,2.370478,11.135138,0.0,2.283891,16.7033,26.413866,1.3204978,25.122303,7.8600388,1.0047791
