"Mean Trophic Level of fish species, weighted by fish biomass, and excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,2.861863,3.2473,3.8481905,3.788145,4.0089045,3.9427612,4.403834,3.6782358,3.7178376,4.151649,3.8799016,3.9993412,2.9102807,3.902359,3.1426158,3.4760685,3.54276
2.0,2.8354516,3.5846846,4.1033773,4.0714555,4.3196,4.2011395,4.6934657,3.8088615,3.7526965,4.350609,4.1687117,4.311791,2.8670228,4.09978,3.1035273,3.4543145,3.5399137
3.0,2.865682,3.610093,4.165734,4.10808,4.2964687,4.210626,4.6642776,3.8273373,3.7372937,4.336386,4.1645594,4.315879,2.8741908,4.103319,3.1523097,3.4895537,3.5383363
4.0,2.9200766,3.7366362,4.106518,4.1373863,4.292082,4.21285,4.6952105,3.8548992,3.7371824,4.355178,4.1819806,4.3089676,2.971502,4.112486,3.1934664,3.5720282,3.5594542
5.0,2.9616318,3.8186269,4.099496,4.14611,4.2837877,4.2227383,4.7540917,3.8809006,3.740705,4.3453584,4.1863914,4.3326874,2.9071574,4.1723695,3.144239,3.5016131,3.549981
6.0,2.942415,3.7912457,4.044553,4.1656523,4.273713,4.220129,4.852621,3.8679967,3.7378025,4.367784,4.1953077,4.2799635,2.8626301,4.134897,3.1669376,3.5180151,3.5326207
7.0,2.982112,3.8132918,4.082107,4.167224,4.272345,4.207613,4.87275,3.864382,3.7387624,4.3775396,4.1987433,4.261284,2.8635154,4.038111,3.0939713,3.4992719,3.5366082
8.0,2.987881,3.794601,3.975714,4.1701236,4.2704616,4.2232084,4.910852,3.8911195,3.7401938,4.349639,4.197338,4.2603273,2.9127557,4.0202236,3.1472478,3.521045,3.5464888
9.0,2.9509532,3.8340166,4.079112,4.164582,4.2685614,4.2319036,4.9141703,3.876692,3.7310064,4.3778567,4.191153,4.2087345,2.8887012,4.0536547,3.1397645,3.5790405,3.546542
10.0,2.9744906,3.776934,4.0441103,4.1669135,4.260356,4.2470503,4.931999,3.8607695,3.7402387,4.4001184,4.2027407,4.3016706,2.8973463,4.0193434,3.1370835,3.5407686,3.5386815
11.0,3.038637,3.7673764,4.0280585,4.1718235,4.263985,4.213354,4.92707,3.8652332,3.7359595,4.4095526,4.2005157,4.192473,2.8491812,4.100602,3.0469227,3.52974,3.5429318
12.0,3.0093076,3.8677003,4.0429697,4.170582,4.263386,4.252166,4.929804,3.886202,3.7302656,4.4553866,4.1847367,4.3084636,2.8681803,4.063316,3.125065,3.544556,3.5458925
13.0,2.9964855,3.7803566,4.103225,4.1711364,4.262393,4.238189,4.9389715,3.8894668,3.7387815,4.4226384,4.189187,4.1308494,2.8615372,4.084862,3.1111598,3.5222712,3.5423
14.0,3.0543926,3.7759767,4.10116,4.18672,4.26354,4.260383,4.95329,3.8677192,3.7329524,4.4851995,4.190211,4.1049886,2.845763,4.090716,3.1191134,3.5371823,3.5447462
15.0,2.972047,3.7309535,4.049232,4.173102,4.2566175,4.2509394,4.9709406,3.8673615,3.7355773,4.4524527,4.196159,4.1479254,2.858694,4.1013784,3.079047,3.5253494,3.5407958
16.0,2.9259045,3.6913297,4.0653834,4.1710243,4.2558913,4.254015,4.9632864,3.8611991,3.735784,4.491865,4.1974115,4.168753,2.907149,4.043872,3.076559,3.5123048,3.552401
17.0,2.955448,3.7043989,4.078966,4.1646233,4.246605,4.2418456,4.9855766,3.8879077,3.7325952,4.4636636,4.203664,4.2191978,2.861254,4.0407133,3.0301597,NaN,3.5423102
18.0,2.9123983,3.6897247,4.098455,4.1573086,4.24219,4.2371774,4.99155,3.868429,3.7313204,4.4751043,4.148975,4.1705494,2.8922508,4.048959,3.0700257,NaN,3.538235
19.0,2.9494178,3.5490265,4.066937,4.1516576,4.2371893,4.2044034,5.0142555,3.8665957,3.7324865,4.482869,4.1773977,4.002913,2.8550227,4.0759706,3.1114357,NaN,3.5309625
20.0,2.8838775,3.637133,4.102284,4.148,4.233631,4.253508,5.0035815,3.872924,3.7265103,4.497577,4.189803,4.4280906,2.8414872,3.9878006,3.0870786,NaN,3.5287554
