"Mean size of fish species in cm, weighted by fish numbers, and excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,10.013521,6.1199512,5.0400405,4.51069,68.88803,42.059406,40.264465,4.097621,1.8772483,6.4940767,31.000385,12.127595,4.6253376,2.521336,2.8775682,2.581627,3.0481877
2.0,2.992995,11.285973,8.858862,5.422357,52.64648,56.27789,28.591301,10.406418,7.235218,12.294209,31.833855,12.828748,3.1393151,5.788055,4.9017067,5.399899,3.6285942
3.0,3.7409303,14.028938,7.607237,10.119831,51.49177,67.00397,20.625431,14.3632345,6.5740743,16.60266,31.10307,14.586702,3.729053,6.0797997,9.611615,7.3081713,4.7523904
4.0,5.309193,11.184882,4.5519557,6.098621,52.773605,75.75605,24.271416,15.114972,5.2528977,21.607754,30.619118,12.390669,4.423563,5.7085714,12.29039,10.5701885,4.8806925
5.0,7.0360394,13.671481,3.453577,5.72333,53.65049,83.43625,22.946733,13.148142,7.5505714,11.798922,29.611849,12.1509,4.3038034,5.3539157,11.223332,12.809768,4.5704713
6.0,6.205237,13.212723,3.4184093,6.7070003,53.99582,89.91726,20.98066,14.701558,9.447474,13.302499,29.775217,12.558327,4.217132,5.328533,11.857935,11.139243,5.593381
7.0,5.3162875,12.703684,3.211927,5.458004,54.33724,95.2025,24.150896,15.244005,8.667689,18.05871,30.081154,12.20082,4.1725073,5.2923446,10.721588,NaN,5.62741
8.0,4.6539187,12.877798,3.2650282,4.542705,54.714207,99.5521,30.593485,13.862438,8.455648,15.127663,30.188475,12.547525,4.3184314,5.905646,11.699621,NaN,5.049415
9.0,4.630379,14.0162735,3.2137454,4.3030267,55.2965,103.06999,30.013098,15.259685,8.870487,13.460059,29.994837,12.515189,4.3143573,5.0861964,12.287972,NaN,3.477108
10.0,4.4941792,12.481682,3.135837,3.6491258,56.00739,105.9486,23.541105,14.999613,8.586949,14.2064085,30.092468,12.714055,4.456482,5.65146,12.11436,NaN,2.8530333
11.0,4.6409063,13.458618,3.203111,3.6899323,55.945538,108.28293,31.38293,13.792482,7.907611,16.80162,30.296814,12.140148,4.3718066,5.0700665,10.404521,NaN,3.5204103
12.0,4.734943,13.939374,3.3245623,3.3225791,53.17645,110.19971,26.44372,18.028194,8.925,15.483972,30.244692,12.539017,4.4024196,5.1341305,11.00406,NaN,3.0884268
13.0,4.8219523,13.057075,3.419589,3.4207146,51.0856,111.77182,20.80706,14.71243,8.314352,13.987227,30.047838,12.387146,4.551548,5.5932465,11.2740135,NaN,3.030448
14.0,4.5985436,13.118103,3.2388237,4.0064926,50.484486,113.04177,25.63084,15.03688,7.91606,14.416237,30.390686,11.912749,4.569108,4.9571266,11.910524,NaN,3.6136177
15.0,4.7540946,14.2270355,3.3338397,4.0593567,50.66059,114.10373,28.589115,16.697454,9.357579,15.9433775,31.25947,12.4354725,4.483923,5.223408,10.928774,NaN,3.1203792
16.0,4.8132114,13.265251,3.3504155,3.9874225,51.182884,114.9728,27.544956,14.867115,8.558968,15.992615,31.790844,13.123388,4.4636245,5.6211452,11.5647745,NaN,3.413284
17.0,5.264573,12.252972,3.680815,4.47214,51.88747,115.68055,25.06236,15.235057,8.69193,15.753346,31.84194,12.740159,4.406315,5.4040523,12.468173,NaN,2.8859112
18.0,5.261023,13.803499,3.8511608,4.8554797,52.6188,116.27743,28.135124,16.50071,9.263575,14.804902,32.70535,12.582629,4.4842725,5.416635,12.482249,NaN,3.1263127
19.0,5.3314953,13.413852,4.0900574,5.4241076,53.399555,116.78214,21.17379,16.418324,9.410995,16.731365,34.406467,12.774587,4.698322,5.471706,12.630018,NaN,3.187939
20.0,6.107629,13.025213,4.579058,6.400001,54.22557,117.22532,25.195644,14.378376,9.896697,18.090124,36.299698,13.989615,4.4525266,5.1707697,11.297762,NaN,2.7917573
