year,period,5,15,25,35,45,55,65,75,85,95,105,115,125
2000,0,NA,132.3479848,510.148472,31.88271798,NA,0.043811159,NA,NA,NA,NA,NA,NA,NA
2001,0,NA,136.9331664,1765.188661,151.767486,13.3114364,9.896293698,NA,NA,NA,NA,NA,NA,NA
2002,0,0.184517388,100.7511531,534.175143,175.0478827,0.033000264,NA,NA,NA,NA,NA,NA,NA,NA
2003,0,0.029488011,56.35120975,412.3321891,128.0574923,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,0,NA,160.3278903,1105.878572,73.80942564,7.486167272,NA,NA,NA,NA,NA,NA,NA,NA
2005,0,NA,180.1025785,727.3409738,75.13604281,NA,NA,11.19760429,NA,NA,NA,NA,NA,NA
2006,0,NA,387.3733901,600.7051013,53.73663176,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,0,NA,8.400803715,1060.644252,38.08815102,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,0,NA,303.17585,879.0750914,89.63982273,4.920556615,NA,NA,NA,NA,NA,NA,NA,NA
2009,0,NA,520.2279621,1240.386821,33.29668484,2.029686118,NA,NA,NA,NA,NA,NA,NA,NA
2010,0,NA,202.0819264,646.1051958,23.29661737,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,0,NA,397.7321613,1047.743474,18.1860606,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,0,NA,2.422157337,499.7381235,49.67550325,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,0,NA,39.20300381,558.4656065,31.49257734,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,0,NA,577.9309422,1128.043022,21.49732021,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,0,NA,68.11886056,662.0316036,42.45101267,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,0,NA,1059.842993,613.9231077,59.88174778,0.076714113,NA,NA,NA,NA,NA,NA,NA,NA
2017,0,NA,14.77299057,528.0848912,109.9457006,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,0,NA,104.0149353,604.8443709,186.6326677,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,0,NA,359.3133896,2420.485563,150.1518548,0.064494841,NA,NA,NA,NA,NA,NA,NA,NA
