year,period,5,15,25,35,45,55,65,75,85,95,105,115,125
2000,0,NA,28.38905198,158.0238293,63.38210359,324.9010336,52.06905729,38.6986878,26.13006894,NA,NA,NA,NA,NA
2001,0,NA,NA,64.98996583,329.3572419,131.1740753,157.9504925,147.5418488,NA,40.39515625,NA,NA,NA,NA
2002,0,NA,33.36591228,142.5275614,199.6721323,341.0988396,229.3692101,171.1717819,2.515274429,NA,NA,NA,NA,NA
2003,0,NA,189.7826362,366.445966,206.7702307,200.5027981,667.2714734,123.6346639,276.5233233,22.88745563,24.1763448,NA,NA,NA
2004,0,NA,29.8638213,253.23869,167.1524366,37.13058332,311.2587538,115.5561405,1.097140988,NA,NA,NA,NA,NA
2005,0,NA,55.05899017,186.7751411,331.8672661,106.3449129,72.3192198,68.93966188,23.79304298,NA,NA,NA,NA,NA
2006,0,NA,131.4638767,NA,147.6677238,200.9278928,287.1522636,159.7645136,60.52164808,NA,NA,NA,NA,NA
2007,0,NA,NA,120.3985621,172.4874218,171.1274604,149.4111456,190.2331772,93.88379382,NA,50.12071248,NA,NA,NA
2008,0,NA,44.53997417,25.77407521,2.422174753,265.8977432,224.1871564,222.7189816,62.00899326,8.753994364,62.00899326,NA,NA,NA
2009,0,NA,57.55711971,52.85793216,77.46896537,117.7118398,109.3213822,89.00027783,17.21909566,1.174250862,9.550998389,NA,NA,NA
2010,0,2.174189071,55.63289595,217.395972,86.75864457,114.0076194,94.19071346,47.61274094,19.39194667,10.60132199,NA,NA,NA,NA
2011,0,1.04501431,49.600216,101.2038376,124.7456425,177.5120504,128.760087,41.66834308,21.61582024,7.654242633,1.087158362,NA,NA,NA
2012,0,NA,15.32367953,52.4566467,207.4894,227.6718957,179.2609391,80.8169896,22.23479145,8.088126502,0.314599448,NA,NA,NA
2013,0,NA,55.4826637,116.0717816,16.06095276,128.7380058,117.5003276,46.61810748,24.5709178,1.142169964,NA,NA,NA,NA
2014,0,NA,22.6968024,81.48599778,106.3577428,118.5070703,51.37749475,87.01416705,20.79594925,5.90001242,0.329685841,NA,NA,NA
2015,0,NA,61.94659822,335.5009368,69.79034127,89.56969143,39.93172105,24.89058209,5.937488607,NA,11.17866762,NA,NA,NA
2016,0,NA,12.73673063,151.2812786,276.7305283,84.05072516,27.40375288,19.11735509,14.66911173,1.991401019,NA,NA,NA,NA
2017,0,NA,11.74755841,0.227043906,42.18505651,104.8055309,35.82843526,4.926339226,0.85696039,0.193819733,NA,NA,NA,NA
2018,0,NA,49.70346231,176.9609221,45.08650408,51.98241547,123.8108125,60.30892716,19.62790757,0.56158895,6.507168915,NA,NA,NA
2019,0,NA,43.8982421,77.27372944,279.2104229,181.7659083,89.15451392,55.83755133,40.71265929,3.848479666,NA,NA,NA,NA
