year,period,5,15,25,35,45,55,65,75,85,95,105,115,125
2000,0,NA,NA,NA,NA,20.01466788,21.35240087,150.7128912,152.8157352,39.37649851,NA,NA,NA,NA
2001,0,NA,NA,NA,NA,NA,NA,6.413389497,3.489445115,NA,NA,NA,NA,NA
2002,0,NA,NA,NA,NA,NA,27.2329662,517.297203,566.39244,114.675375,NA,NA,NA,NA
2003,0,NA,NA,NA,NA,2.325583162,2.325583162,101.5335875,221.4420554,70.76078538,4.095865913,NA,NA,NA
2004,0,NA,NA,NA,NA,NA,1.877877131,10.77024884,7.395313445,16.01823914,NA,NA,NA,NA
2005,0,NA,NA,NA,NA,5.908576703,10.87114242,5.872186317,1.179246885,91.98357957,NA,NA,NA,NA
2006,0,NA,NA,NA,NA,3.390218109,10.29846042,71.93881324,87.60077221,1.792369826,NA,NA,NA,NA
2007,0,NA,NA,NA,NA,NA,11.82221242,12.65106771,59.59228736,21.29808431,NA,NA,NA,NA
2008,0,NA,NA,NA,4.180711488,8.863553494,50.33454559,31.02117797,22.15762447,13.62364066,6.919912073,NA,NA,NA
2009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,0,NA,NA,NA,NA,6.69747298,30.2022082,310.5071829,1179.981737,401.5788456,63.88754363,9.126791947,NA,NA
2011,0,NA,NA,NA,NA,NA,NA,7.692270353,NA,4.035302501,NA,NA,NA,NA
2012,0,NA,NA,NA,NA,45.94443741,NA,150.1691916,265.9577602,432.4837451,16.51817025,NA,NA,NA
2013,0,NA,NA,NA,10.40902984,10.40902984,NA,31.96303488,18.58844283,19.38110227,91.37552732,40.34752342,NA,6.724587237
2014,0,NA,NA,NA,NA,NA,NA,NA,19.56348476,18.62371921,NA,NA,NA,NA
2015,0,NA,NA,NA,NA,NA,6.08778821,NA,NA,NA,NA,NA,NA,NA
2016,0,NA,NA,NA,139.8312921,NA,NA,27.47341135,19.18106513,81.49391997,43.45370771,NA,NA,NA
2017,0,NA,NA,NA,NA,15.83867767,10.55911845,195.3113797,94.7821691,5.279559223,NA,NA,NA,NA
2018,0,NA,NA,NA,21.97767002,274.7165961,83.17266934,127.5878534,141.7940872,NA,NA,NA,NA,NA
2019,0,NA,NA,NA,NA,NA,NA,NA,8.058723242,NA,8.058723242,NA,NA,NA
