"Mean Trophic Level of fish species, weighted by fish biomass, and excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,3.3751109,3.4536414,3.7997603,3.7390392,3.9656086,3.9430363,4.4342127,3.6500876,3.6594172,4.1632833,3.8161523,3.9442382,3.116387,3.7173698,3.3019323,3.5367384,3.5771565
2.0,3.4139805,3.7493436,4.021598,3.8860905,4.19249,4.1435323,4.563214,3.7187524,3.6825273,4.3047924,3.9420452,4.185968,3.1493304,3.82993,3.5821395,3.551662,3.6229572
3.0,3.4285321,3.7408698,4.0842886,3.9232924,4.1897016,4.193896,4.5743175,3.7333422,3.6852138,4.2678614,3.9455273,4.2212467,3.1315374,3.765231,3.665318,3.6219661,3.6224587
4.0,3.396477,3.600752,4.01296,3.880329,4.1333833,4.1609373,4.568267,3.6734924,3.643152,4.182629,3.9039276,4.1819353,3.086678,3.7188437,3.6038647,3.6923933,NaN
5.0,3.419912,3.636507,4.039549,3.9144921,4.147998,4.234531,4.6243095,3.7084744,3.6512465,4.211952,3.92647,4.2162886,3.1144736,3.7604346,3.6722062,3.6759915,NaN
6.0,3.39285,3.6131468,4.0775423,3.9413853,4.1601505,4.3047934,4.695512,3.741044,3.6675816,4.2269616,3.9568546,4.2418017,3.1255224,3.7732174,3.6632311,3.7108383,NaN
7.0,3.3727403,3.653973,4.0225387,3.962854,4.1474357,4.354155,4.755448,3.714991,3.657072,4.2115216,3.9545498,4.237881,3.1130028,3.7579467,3.6478527,3.6568346,NaN
8.0,3.381874,3.6307893,4.0638523,3.9783566,4.1442986,4.377175,4.792711,3.7022836,3.6574447,4.211146,3.949602,4.240691,3.0902536,3.7391512,3.6513543,3.6458087,NaN
9.0,3.3848732,3.6333108,4.148249,3.9840803,4.1441402,4.3683906,4.786052,3.703056,3.6432412,4.205428,3.9650004,4.1989565,3.1121142,3.7250018,3.6562848,3.6615095,NaN
10.0,3.3639483,3.668746,4.210374,4.01083,4.1633983,4.41193,4.810088,3.7195425,3.658946,4.2366395,3.984736,4.1288824,3.1200833,3.7572982,3.64229,3.7250264,NaN
11.0,3.3955367,3.6079755,4.054744,3.9959798,4.1528416,4.3843775,4.815935,3.6890805,3.6464868,4.2128477,3.9781556,4.378595,3.053601,3.723036,3.6211243,3.6451986,NaN
12.0,3.4105964,3.651283,3.9875762,4.02632,4.1574244,4.4031563,4.8218465,3.7141037,3.6559505,4.2337327,4.0040884,4.0687857,3.1006036,3.757939,3.5622616,3.6845145,NaN
13.0,3.4079418,3.6649513,3.961438,4.047822,4.18006,4.416915,4.849063,3.7358274,3.6623094,4.2465086,4.02487,4.0756454,3.1057744,3.763414,3.5211112,3.6581173,NaN
14.0,3.4123456,3.6127768,4.028528,4.045374,4.164839,4.412795,4.851253,3.707697,3.6545587,4.226071,4.0026665,4.4242973,3.0904994,3.7461696,3.5894263,3.628971,NaN
15.0,3.3878605,3.6571977,4.21846,4.044177,4.1462264,4.3842382,4.83553,3.6883576,3.642388,4.203221,3.9956007,4.2653294,3.0728512,3.7269497,3.5719576,3.7063186,NaN
16.0,3.3592148,3.613971,4.1692023,4.0417333,4.151718,4.3921556,4.854217,3.7096395,3.652766,4.212546,4.0179944,3.9504533,3.0463526,3.746348,3.4566023,3.659411,NaN
17.0,3.4123135,3.6682107,4.0870953,4.0754237,4.154249,4.41939,4.8677654,3.7317069,3.6567333,4.2334366,4.039377,4.115704,3.105402,3.7680738,3.523702,3.6317966,NaN
18.0,3.3589404,3.6248467,4.2274103,4.0533133,4.147211,4.400183,4.8865166,3.7208874,3.657971,4.232932,4.04563,4.157778,3.0840368,3.7593362,3.4973907,3.6439126,NaN
19.0,3.3762484,3.5872166,4.0596976,4.0707946,4.141569,4.406369,4.884215,3.7159586,3.6547792,4.242001,4.046381,4.0185857,3.0847428,3.7549016,3.5946174,3.6164932,NaN
20.0,3.3176105,3.5881073,3.9859645,4.0421596,4.1273546,4.391371,4.888445,3.7089312,3.648037,4.2413545,4.051143,4.126814,3.0688982,3.745396,3.5597575,3.6086423,NaN
