"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,0.150026390726581,6.9961345656229526,0.2766286974721887,0.0,0.08483345109914558,1.6336551273178892,2.10549045935663,4.783631303999665E-4,5.073013655632818E-4,0.0,0.0,0.14826314774750982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014976075530051488,0.0,0.0,1.9103853086289592E-4,
2.0,0.24090687450848616,4.954373921902154,0.5293750049447429,0.0,0.31022113336816587,1.7225078343889058,2.006369523855399,4.824642342148546E-4,5.07171514991477E-4,0.0,0.0,0.17400309343837178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017576070044279968,0.0,0.0,5.573675777176999E-5,
3.0,0.1645938382421659,2.650430896829426,1.3722374218537254,0.0,0.616264454920926,1.9443834833926614,1.9381155887686852,4.934498238606584E-4,5.046228162325735E-4,0.0,0.0,0.15884433976044898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016044882804085749,0.0,0.0,0.0,
4.0,0.11243712125656259,3.9579471643086452,0.8606203251252486,0.0,0.44009656324283275,1.554513843199525,1.8954795061692422,4.8540395281959983E-4,5.058129801072302E-4,0.0,0.0,0.15364133316131853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015519326581951373,0.0,0.0,0.0,
5.0,0.0892751448847006,5.035540790746067,0.5132542758723777,0.0,0.26093555394928963,1.9702397731912389,1.8766437777538594,4.7932199906189213E-4,5.072125993016003E-4,0.0,0.0,0.127009676050931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012829260207164745,0.0,0.0,0.0,
6.0,0.09526762725948412,4.176086029063208,1.103526034421357,0.0,0.4491102817257734,2.1374374110628,1.8814072490499916,4.838864607715682E-4,5.065995970258785E-4,0.0,0.0,0.10314485797709473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010418672522938867,0.0,0.0,0.0,
7.0,0.12544251311331625,4.96290653064676,0.7470798752528143,0.0,0.4287323203278986,2.106157673967524,1.904735402539642,4.794784341654068E-4,5.067526636303641E-4,0.0,0.0,0.1314492386885775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013277700877634092,0.0,0.0,0.0,
8.0,0.1326443459908406,5.365363982820246,0.3767820943278238,0.0,0.4359179644141953,2.1941429014329996,1.9112032330666393,4.770618580798898E-4,5.072744955384801E-4,0.0,0.0,0.10721190845245308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010829485702267992,0.0,0.0,0.0,
9.0,0.11379679514373732,5.837145120136078,0.3367572811308882,0.0,0.3155000734357745,1.8554622665311975,1.8959084777497328,4.7388020226722574E-4,5.073759014166012E-4,0.0,0.0,0.07858117145768231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.937492066432556E-4,0.0,0.0,0.0,
10.0,0.14793750824494017,5.647801946353144,0.3655820603797073,0.0,0.2791331721531643,1.7991331635430676,1.923339163914043,4.7433080157323755E-4,5.071556407710547E-4,0.0,0.0,0.03481091145371846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.516253682193784E-4,0.0,0.0,0.0,
