"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,2.7738427687214804,12.816399472248511,0.4685393696040239,0.0,0.0,0.0,0.005122041603113847,0.002913831378587261,0.0032839605972995677,0.0,0.0,0.0060450789777837495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10614038159975E-5,0.0,0.0,0.009878204700376002,
2.0,3.55794762247046,17.385590426309534,0.3059774150578048,0.0,0.0,0.0,0.004845637644867017,0.002764430258668771,0.0032839444983584765,0.0,0.0,0.003153743852276091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.185599850783931E-5,0.0,0.0,0.009009852227920702,
3.0,3.454825907979377,19.156832577100616,0.28683310629388553,0.0,0.0,0.0,0.004815679822300176,0.002806501781456614,0.0032839531998432453,0.0,0.0,0.002247853481450939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2705590721726672E-5,0.0,0.0,0.009583047969529662,
4.0,3.5082578664760016,42.80639850650728,0.23168722184507953,0.0,0.0,0.0,0.004830997874150366,0.0013810512671684255,0.003284054139907771,0.0,0.0,0.0031503364395778573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18215801977561E-5,0.0,0.0,0.011449894047372336,
5.0,2.983527163826677,18.273116005655343,0.1835022652303827,0.0,0.0,0.0,0.004685916990600075,0.001455373271901568,0.003284228812035795,0.0,0.0,0.002700744682320339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7280249316367068E-5,0.0,0.0,0.014203976733537084,
6.0,3.003748564217728,33.21727508861424,0.16591661168386407,0.0,0.0,0.0,0.00469125702781499,0.0018713829258197648,0.0032844741394843866,0.0,0.0,0.0015807273008944217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5966942433276983E-5,0.0,0.0,0.0176781733642446,
7.0,3.2567070618405176,28.86528019709065,0.15470971193497335,0.0,0.0,0.0,0.0047628039692989245,0.0017240971977541283,0.0032847368832756452,0.0,0.0,0.002029229531452177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0497267994466436E-5,0.0,0.0,0.02162659182715884,
8.0,2.8372531678266513,23.956349121028037,0.1375594281596007,0.0,0.0,0.0,0.004645583890415554,0.001762503677193062,0.003285067948735797,0.0,0.0,0.0020284255837072556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0489147310174292E-5,0.0,0.0,0.02648322244289858,
9.0,2.723792642689357,34.676913071299396,0.13426947555342397,0.0,0.0,0.0,0.004613295216582237,0.001870206280563621,0.0032853400382749373,0.0,0.0,0.001127489707730722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1388784926572944E-5,0.0,0.0,0.03061573231769769,
10.0,3.2958585542091927,41.21791786498666,0.12480657708214472,0.0,0.0,0.0,0.004770871501072536,0.0019230419334278386,0.0032856610149039297,0.0,0.0,0.0013483750992434752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3619950497408846E-5,0.0,0.0,0.035768042051134964,
11.0,2.7136014948353044,21.542457241683895,0.09639573010187388,0.0,0.0,0.0,0.004611847208251197,0.0013047806645026152,0.003286106988798464,0.0,0.0,0.0018038632618817198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.822084102910829E-5,0.0,0.0,0.04181277022060643,
12.0,2.678564318350448,34.693883337063404,0.07268970044532608,0.0,0.0,0.0,0.004601848758938195,0.0016996801724036964,0.0032869616606583984,0.0,0.0,0.001811090479268815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8293843224937526E-5,0.0,0.0,0.055404771021009325,
13.0,3.2197227658728944,23.552704333475223,0.05498696159041539,0.0,0.0,0.0,0.00475010564115178,0.0019303964708742513,0.0032880339050093545,0.0,0.0,0.0018038879954581403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8221090863213543E-5,0.0,0.0,0.07015857704118274,
