"Mean size of fish species in cm, weighted by fish numbers, and excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,9.216313,12.584421,5.496229,5.0463676,68.92322,41.907352,41.080227,9.9679575,1.8516575,11.393677,32.278862,12.015493,1.7521925,3.5813808,3.400591,2.3802729,5.325283
2.0,2.7465978,16.503616,7.0505753,5.1988974,53.094402,56.085346,61.17469,13.578585,9.489433,12.548924,36.40437,11.378517,1.6596555,5.805549,6.3216815,5.164453,5.3087473
3.0,3.1234214,12.725591,8.3869,8.728677,51.479473,66.665245,74.17724,17.780062,9.380426,15.816514,36.56941,14.020129,2.2599692,6.687841,12.131859,6.5449815,NaN
4.0,4.2337475,14.768092,7.3839965,6.9450507,53.091583,75.3014,82.6049,20.204103,6.9363017,16.855791,34.787666,15.290699,2.8393276,6.361367,15.48844,9.025485,NaN
5.0,4.2000422,12.490575,4.3641114,5.160607,53.936428,82.77232,84.37088,18.024645,7.598939,19.567377,32.81475,13.420248,2.8371272,5.857496,12.127572,11.615045,NaN
6.0,3.8380368,14.137744,3.7378795,4.8744254,53.486874,89.22699,93.766464,18.308628,9.719852,17.93178,31.411175,13.55187,2.6981158,5.6567526,12.021355,13.030426,NaN
7.0,3.2260695,13.509189,3.9936826,5.2666473,52.71319,94.490555,99.42645,20.040783,10.062968,16.236168,31.110445,14.964588,2.687515,5.7797003,14.182391,NaN,NaN
8.0,3.1719458,13.679157,3.7629654,4.576132,52.319,98.869316,105.681046,20.448666,10.100007,18.04644,31.553144,13.17527,2.6627948,5.5521317,11.093333,NaN,NaN
9.0,3.0590649,14.654692,3.4176414,3.641008,52.434902,102.41727,109.880135,19.960398,10.132586,18.6169,31.995022,13.469422,2.7293591,5.878463,10.411507,NaN,NaN
10.0,3.1915572,14.114011,3.5387182,3.452163,52.808487,105.3285,118.155426,19.441004,9.37071,19.637314,31.836788,14.055754,2.7961886,5.6356673,10.791347,NaN,NaN
11.0,3.2708092,15.091301,3.5591762,3.137064,53.34526,107.688484,119.96536,18.985973,8.202424,19.435566,31.846413,13.230344,2.868018,5.778716,11.215657,NaN,NaN
12.0,3.361486,13.482232,3.533663,3.0437732,52.82973,109.63538,126.20118,18.718756,8.7417,16.785473,32.1338,12.797238,2.9736276,5.6893353,12.355203,NaN,NaN
13.0,3.2940621,13.388379,3.5652897,2.9745576,51.441875,111.21935,131.18083,20.163498,9.862772,17.117865,32.125443,13.697554,2.9160903,5.561101,11.316467,NaN,NaN
14.0,3.326652,15.006947,3.5302835,2.8434935,50.857758,112.5199,133.32596,19.716814,9.119306,18.60742,32.557552,13.748016,2.8989604,5.7212043,11.76424,NaN,NaN
15.0,3.3108296,13.732024,3.601078,3.0751996,51.214306,113.653244,133.1219,19.871511,9.911391,18.80615,32.582233,13.348659,2.9460514,5.561553,11.322558,NaN,NaN
16.0,3.3788676,14.555624,3.6568568,3.1735923,51.979675,114.6102,130.97598,19.290356,9.114386,18.303358,32.48574,13.451522,2.771824,5.4995465,12.387983,NaN,NaN
17.0,3.3660018,13.788065,3.5581012,3.4410582,52.654446,115.41062,137.06125,18.895317,9.849791,18.442516,32.59399,13.4908695,2.8062716,5.365341,12.492144,NaN,NaN
18.0,3.522644,14.129598,3.743411,3.3932178,53.067295,116.074554,135.10698,20.45734,9.120635,17.581085,33.007687,14.002997,2.8236573,5.7354455,12.171937,NaN,NaN
19.0,3.5208855,14.42383,3.801586,3.631463,53.32964,116.63118,143.7755,20.188538,8.886484,18.358019,33.952892,13.726587,2.9818206,5.4311433,13.270197,NaN,NaN
20.0,3.775476,12.388224,3.8849804,4.376245,53.568146,117.101036,144.9811,21.021824,10.317473,18.158503,33.973698,14.403281,2.9107187,5.4853415,11.364974,NaN,NaN
